Epoch 1, Training Loss: 0.4698888659477234, Validation Loss: 0.46862003207206726
Epoch 2, Training Loss: 0.46862003207206726, Validation Loss: 0.4673793315887451
Epoch 3, Training Loss: 0.4673793613910675, Validation Loss: 0.46615272760391235
Epoch 4, Training Loss: 0.4661526381969452, Validation Loss: 0.46493569016456604
Epoch 5, Training Loss: 0.46493569016456604, Validation Loss: 0.4637165367603302
Epoch 6, Training Loss: 0.4637164771556854, Validation Loss: 0.4624728858470917
Epoch 7, Training Loss: 0.4624728560447693, Validation Loss: 0.461215615272522
Epoch 8, Training Loss: 0.46121564507484436, Validation Loss: 0.45993930101394653
Epoch 9, Training Loss: 0.45993930101394653, Validation Loss: 0.45864829421043396
Epoch 10, Training Loss: 0.45864829421043396, Validation Loss: 0.4573564827442169
Epoch 11, Training Loss: 0.4573564827442169, Validation Loss: 0.4560435116291046
Epoch 12, Training Loss: 0.4560435116291046, Validation Loss: 0.45470353960990906
Epoch 13, Training Loss: 0.45470356941223145, Validation Loss: 0.45337921380996704
Epoch 14, Training Loss: 0.45337921380996704, Validation Loss: 0.4520387053489685
Epoch 15, Training Loss: 0.4520387053489685, Validation Loss: 0.4506796896457672
Epoch 16, Training Loss: 0.4506796896457672, Validation Loss: 0.44931069016456604
Epoch 17, Training Loss: 0.4493107199668884, Validation Loss: 0.44791379570961
Epoch 18, Training Loss: 0.4479137659072876, Validation Loss: 0.44648563861846924
Epoch 19, Training Loss: 0.44648560881614685, Validation Loss: 0.445064514875412
Epoch 20, Training Loss: 0.4450644850730896, Validation Loss: 0.44361329078674316
Epoch 21, Training Loss: 0.44361329078674316, Validation Loss: 0.44211000204086304
Epoch 22, Training Loss: 0.44210997223854065, Validation Loss: 0.4405837655067444
Epoch 23, Training Loss: 0.4405837655067444, Validation Loss: 0.43901005387306213
Epoch 24, Training Loss: 0.43901005387306213, Validation Loss: 0.4373622238636017
Epoch 25, Training Loss: 0.4373621642589569, Validation Loss: 0.4357014000415802
Epoch 26, Training Loss: 0.4357014000415802, Validation Loss: 0.4339975416660309
Epoch 27, Training Loss: 0.4339975416660309, Validation Loss: 0.43222907185554504
Epoch 28, Training Loss: 0.43222901225090027, Validation Loss: 0.43039095401763916
Epoch 29, Training Loss: 0.43039095401763916, Validation Loss: 0.4284687340259552
Epoch 30, Training Loss: 0.4284687340259552, Validation Loss: 0.42644745111465454
Epoch 31, Training Loss: 0.42644742131233215, Validation Loss: 0.42430025339126587
Epoch 32, Training Loss: 0.42430025339126587, Validation Loss: 0.4220469295978546
Epoch 33, Training Loss: 0.4220469295978546, Validation Loss: 0.4196251928806305
Epoch 34, Training Loss: 0.4196252226829529, Validation Loss: 0.4170052111148834
Epoch 35, Training Loss: 0.41700518131256104, Validation Loss: 0.4142167866230011
Epoch 36, Training Loss: 0.4142167866230011, Validation Loss: 0.41126105189323425
Epoch 37, Training Loss: 0.41126105189323425, Validation Loss: 0.4081612825393677
Epoch 38, Training Loss: 0.4081612527370453, Validation Loss: 0.4048501253128052
Epoch 39, Training Loss: 0.4048500955104828, Validation Loss: 0.40131741762161255
Epoch 40, Training Loss: 0.4013174772262573, Validation Loss: 0.39756160974502563
Epoch 41, Training Loss: 0.39756160974502563, Validation Loss: 0.3935460150241852
Epoch 42, Training Loss: 0.39354604482650757, Validation Loss: 0.38925784826278687
Epoch 43, Training Loss: 0.38925784826278687, Validation Loss: 0.3846451938152313
