Epoch 1, Training Loss: 0.18043561279773712, Validation Loss: 0.1861754059791565
Epoch 2, Training Loss: 0.17983046174049377, Validation Loss: 0.18569855391979218
Epoch 3, Training Loss: 0.17804007232189178, Validation Loss: 0.1852298229932785
Epoch 4, Training Loss: 0.17895030975341797, Validation Loss: 0.18476243317127228
Epoch 5, Training Loss: 0.1773282289505005, Validation Loss: 0.18429771065711975
Epoch 6, Training Loss: 0.1774936467409134, Validation Loss: 0.18383072316646576
Epoch 7, Training Loss: 0.17706897854804993, Validation Loss: 0.1833634078502655
Epoch 8, Training Loss: 0.17551718652248383, Validation Loss: 0.18289698660373688
Epoch 9, Training Loss: 0.17523597180843353, Validation Loss: 0.18243570625782013
Epoch 10, Training Loss: 0.17443595826625824, Validation Loss: 0.1819709688425064
Epoch 11, Training Loss: 0.1748250126838684, Validation Loss: 0.1815013289451599
Epoch 12, Training Loss: 0.17356471717357635, Validation Loss: 0.18102741241455078
Epoch 13, Training Loss: 0.1736856997013092, Validation Loss: 0.18054482340812683
Epoch 14, Training Loss: 0.1738017201423645, Validation Loss: 0.18005385994911194
Epoch 15, Training Loss: 0.17183873057365417, Validation Loss: 0.1795583963394165
Epoch 16, Training Loss: 0.17089711129665375, Validation Loss: 0.1790558099746704
Epoch 17, Training Loss: 0.17170961201190948, Validation Loss: 0.17854951322078705
Epoch 18, Training Loss: 0.16970759630203247, Validation Loss: 0.17803728580474854
Epoch 19, Training Loss: 0.16858869791030884, Validation Loss: 0.17751574516296387
Epoch 20, Training Loss: 0.1684918850660324, Validation Loss: 0.1769835352897644
Epoch 21, Training Loss: 0.16796579957008362, Validation Loss: 0.17644204199314117
Epoch 22, Training Loss: 0.16727979481220245, Validation Loss: 0.1758868545293808
Epoch 23, Training Loss: 0.16747760772705078, Validation Loss: 0.17532210052013397
Epoch 24, Training Loss: 0.16687415540218353, Validation Loss: 0.17474666237831116
Epoch 25, Training Loss: 0.16803748905658722, Validation Loss: 0.17416095733642578
Epoch 26, Training Loss: 0.1668105572462082, Validation Loss: 0.17356956005096436
Epoch 27, Training Loss: 0.16669002175331116, Validation Loss: 0.17296487092971802
Epoch 28, Training Loss: 0.16539181768894196, Validation Loss: 0.1723456084728241
Epoch 29, Training Loss: 0.1641489714384079, Validation Loss: 0.17170892655849457
Epoch 30, Training Loss: 0.16330337524414062, Validation Loss: 0.1710568517446518
Epoch 31, Training Loss: 0.16218149662017822, Validation Loss: 0.17038539052009583
Epoch 32, Training Loss: 0.16105826199054718, Validation Loss: 0.16969266533851624
Epoch 33, Training Loss: 0.1607663631439209, Validation Loss: 0.16897383332252502
Epoch 34, Training Loss: 0.16024629771709442, Validation Loss: 0.16822563111782074
Epoch 35, Training Loss: 0.1602698564529419, Validation Loss: 0.16744334995746613
Epoch 36, Training Loss: 0.15852384269237518, Validation Loss: 0.16663014888763428
Epoch 37, Training Loss: 0.15671657025814056, Validation Loss: 0.16577422618865967
Epoch 38, Training Loss: 0.1555371880531311, Validation Loss: 0.16487745940685272
Epoch 39, Training Loss: 0.15626299381256104, Validation Loss: 0.16393405199050903
Epoch 40, Training Loss: 0.15270806849002838, Validation Loss: 0.1629425287246704
Epoch 41, Training Loss: 0.15263088047504425, Validation Loss: 0.16190233826637268
Epoch 42, Training Loss: 0.1553560048341751, Validation Loss: 0.1608022004365921
Epoch 43, Training Loss: 0.1516731232404709, Validation Loss: 0.15965478122234344
Epoch 44, Training Loss: 0.15131764113903046, Validation Loss: 0.15846724808216095
Epoch 45, Training Loss: 0.15019814670085907, Validation Loss: 0.15722748637199402
Epoch 46, Training Loss: 0.14420826733112335, Validation Loss: 0.15589416027069092
Epoch 47, Training Loss: 0.14559876918792725, Validation Loss: 0.1544725000858307
Epoch 48, Training Loss: 0.14467546343803406, Validation Loss: 0.15296123921871185
Epoch 49, Training Loss: 0.13862566649913788, Validation Loss: 0.15135975182056427
Epoch 50, Training Loss: 0.14423438906669617, Validation Loss: 0.1496707648038864
Epoch 51, Training Loss: 0.13914328813552856, Validation Loss: 0.14788615703582764
Epoch 52, Training Loss: 0.1378507912158966, Validation Loss: 0.14599955081939697
Epoch 53, Training Loss: 0.13600236177444458, Validation Loss: 0.14402449131011963
Epoch 54, Training Loss: 0.13378776609897614, Validation Loss: 0.1419365257024765
Epoch 55, Training Loss: 0.12919624149799347, Validation Loss: 0.13973376154899597
Epoch 56, Training Loss: 0.1281810998916626, Validation Loss: 0.13745050132274628
Epoch 57, Training Loss: 0.12704190611839294, Validation Loss: 0.13508863747119904
Epoch 58, Training Loss: 0.12428465485572815, Validation Loss: 0.13267052173614502
Epoch 59, Training Loss: 0.12242879718542099, Validation Loss: 0.1302545964717865
Epoch 60, Training Loss: 0.12083087116479874, Validation Loss: 0.1278037130832672
Epoch 61, Training Loss: 0.12034572660923004, Validation Loss: 0.12534549832344055
Epoch 62, Training Loss: 0.12026044726371765, Validation Loss: 0.12294591963291168
Epoch 63, Training Loss: 0.11764322221279144, Validation Loss: 0.12058265507221222
Epoch 64, Training Loss: 0.11571346968412399, Validation Loss: 0.11822874844074249
Epoch 65, Training Loss: 0.11110016703605652, Validation Loss: 0.11604344099760056
Epoch 66, Training Loss: 0.1131785660982132, Validation Loss: 0.1139722466468811
Epoch 67, Training Loss: 0.11838656663894653, Validation Loss: 0.11205711960792542
Epoch 68, Training Loss: 0.0988357812166214, Validation Loss: 0.11030582338571548
Epoch 69, Training Loss: 0.10882368683815002, Validation Loss: 0.10871268063783646
Epoch 70, Training Loss: 0.11093635112047195, Validation Loss: 0.10732566565275192
Epoch 71, Training Loss: 0.10748428851366043, Validation Loss: 0.10616753995418549
Epoch 72, Training Loss: 0.10691694170236588, Validation Loss: 0.10526658594608307
Epoch 73, Training Loss: 0.11725679039955139, Validation Loss: 0.10451290011405945
Epoch 74, Training Loss: 0.10638672113418579, Validation Loss: 0.10391929745674133
Epoch 75, Training Loss: 0.10591653734445572, Validation Loss: 0.10348687320947647
Epoch 76, Training Loss: 0.10817020386457443, Validation Loss: 0.10319150984287262
Epoch 77, Training Loss: 0.10476690530776978, Validation Loss: 0.10296168923377991
Epoch 78, Training Loss: 0.10601342469453812, Validation Loss: 0.10285701602697372
Epoch 79, Training Loss: 0.10967372357845306, Validation Loss: 0.10278667509555817
Epoch 80, Training Loss: 0.1081911101937294, Validation Loss: 0.10277273505926132
Epoch 81, Training Loss: 0.1095360666513443, Validation Loss: 0.10286679863929749
Epoch 82, Training Loss: 0.11765513569116592, Validation Loss: 0.10317054390907288
Epoch 83, Training Loss: 0.1026097908616066, Validation Loss: 0.10345365852117538
Epoch 84, Training Loss: 0.10278484225273132, Validation Loss: 0.10385633260011673
