Epoch 1, Training Loss: 0.25137442350387573, Validation Loss: 0.2990700900554657
Epoch 2, Training Loss: 0.2505563795566559, Validation Loss: 0.2981407642364502
Epoch 3, Training Loss: 0.24974779784679413, Validation Loss: 0.29721441864967346
Epoch 4, Training Loss: 0.24894382059574127, Validation Loss: 0.296293705701828
Epoch 5, Training Loss: 0.24814572930335999, Validation Loss: 0.2953733503818512
Epoch 6, Training Loss: 0.24734897911548615, Validation Loss: 0.2944491505622864
Epoch 7, Training Loss: 0.24655170738697052, Validation Loss: 0.29352229833602905
Epoch 8, Training Loss: 0.2457498162984848, Validation Loss: 0.29260119795799255
Epoch 9, Training Loss: 0.24495460093021393, Validation Loss: 0.2916927635669708
Epoch 10, Training Loss: 0.2441648542881012, Validation Loss: 0.29078027606010437
Epoch 11, Training Loss: 0.24336938560009003, Validation Loss: 0.2898680865764618
Epoch 12, Training Loss: 0.24257051944732666, Validation Loss: 0.2889489233493805
Epoch 13, Training Loss: 0.24176932871341705, Validation Loss: 0.28802290558815
Epoch 14, Training Loss: 0.24096769094467163, Validation Loss: 0.2870923578739166
Epoch 15, Training Loss: 0.24016179144382477, Validation Loss: 0.2861417233943939
Epoch 16, Training Loss: 0.2393403947353363, Validation Loss: 0.28516924381256104
Epoch 17, Training Loss: 0.2385033220052719, Validation Loss: 0.2841707170009613
Epoch 18, Training Loss: 0.23764604330062866, Validation Loss: 0.28314292430877686
Epoch 19, Training Loss: 0.23676779866218567, Validation Loss: 0.28208813071250916
Epoch 20, Training Loss: 0.23587140440940857, Validation Loss: 0.281009703874588
Epoch 21, Training Loss: 0.23495246469974518, Validation Loss: 0.279933363199234
Epoch 22, Training Loss: 0.23402749001979828, Validation Loss: 0.2788466215133667
Epoch 23, Training Loss: 0.23308853805065155, Validation Loss: 0.2777040898799896
Epoch 24, Training Loss: 0.23210838437080383, Validation Loss: 0.27651119232177734
Epoch 25, Training Loss: 0.23108401894569397, Validation Loss: 0.2752595543861389
Epoch 26, Training Loss: 0.23000827431678772, Validation Loss: 0.2739388048648834
Epoch 27, Training Loss: 0.22888202965259552, Validation Loss: 0.2725347876548767
Epoch 28, Training Loss: 0.22769136726856232, Validation Loss: 0.2710464894771576
Epoch 29, Training Loss: 0.22643396258354187, Validation Loss: 0.2694889307022095
Epoch 30, Training Loss: 0.225099578499794, Validation Loss: 0.26783183217048645
Epoch 31, Training Loss: 0.2236880660057068, Validation Loss: 0.2660522162914276
