Epoch 1, Training Loss: 0.47100505232810974, Validation Loss: 0.46966177225112915
Epoch 2, Training Loss: 0.46966174244880676, Validation Loss: 0.46834254264831543
Epoch 3, Training Loss: 0.46834251284599304, Validation Loss: 0.46705129742622375
Epoch 4, Training Loss: 0.46705129742622375, Validation Loss: 0.4657709002494812
Epoch 5, Training Loss: 0.46577081084251404, Validation Loss: 0.46451514959335327
Epoch 6, Training Loss: 0.46451514959335327, Validation Loss: 0.46328261494636536
Epoch 7, Training Loss: 0.46328261494636536, Validation Loss: 0.46207401156425476
Epoch 8, Training Loss: 0.46207401156425476, Validation Loss: 0.4608795642852783
Epoch 9, Training Loss: 0.4608795642852783, Validation Loss: 0.4596891701221466
Epoch 10, Training Loss: 0.4596891701221466, Validation Loss: 0.45848220586776733
Epoch 11, Training Loss: 0.4584822356700897, Validation Loss: 0.45728203654289246
Epoch 12, Training Loss: 0.45728200674057007, Validation Loss: 0.45610326528549194
Epoch 13, Training Loss: 0.45610326528549194, Validation Loss: 0.4549364745616913
Epoch 14, Training Loss: 0.4549364745616913, Validation Loss: 0.45378410816192627
Epoch 15, Training Loss: 0.4537840783596039, Validation Loss: 0.4526430666446686
Epoch 16, Training Loss: 0.4526430666446686, Validation Loss: 0.45150449872016907
Epoch 17, Training Loss: 0.45150449872016907, Validation Loss: 0.4503747522830963
Epoch 18, Training Loss: 0.4503747522830963, Validation Loss: 0.4492366909980774
Epoch 19, Training Loss: 0.44923675060272217, Validation Loss: 0.44808125495910645
Epoch 20, Training Loss: 0.44808128476142883, Validation Loss: 0.44688650965690613
Epoch 21, Training Loss: 0.4468865692615509, Validation Loss: 0.4456341862678528
Epoch 22, Training Loss: 0.4456341862678528, Validation Loss: 0.44432222843170166
Epoch 23, Training Loss: 0.44432222843170166, Validation Loss: 0.4429561197757721
Epoch 24, Training Loss: 0.4429561197757721, Validation Loss: 0.4414905607700348
Epoch 25, Training Loss: 0.4414905607700348, Validation Loss: 0.4399777352809906
Epoch 26, Training Loss: 0.4399777352809906, Validation Loss: 0.4384195804595947
Epoch 27, Training Loss: 0.4384195804595947, Validation Loss: 0.4367925822734833
Epoch 28, Training Loss: 0.4367925226688385, Validation Loss: 0.4351750612258911
Epoch 29, Training Loss: 0.4351750314235687, Validation Loss: 0.4335204064846039
Epoch 30, Training Loss: 0.4335204064846039, Validation Loss: 0.4318605959415436
Epoch 31, Training Loss: 0.4318605661392212, Validation Loss: 0.43012621998786926
Epoch 32, Training Loss: 0.43012621998786926, Validation Loss: 0.428279310464859
Epoch 33, Training Loss: 0.4282793402671814, Validation Loss: 0.42632681131362915
Epoch 34, Training Loss: 0.42632681131362915, Validation Loss: 0.4242570698261261
Epoch 35, Training Loss: 0.4242570698261261, Validation Loss: 0.4220656752586365
Epoch 36, Training Loss: 0.4220656752586365, Validation Loss: 0.41973811388015747
Epoch 37, Training Loss: 0.41973811388015747, Validation Loss: 0.4173000156879425
Epoch 38, Training Loss: 0.4173000454902649, Validation Loss: 0.4146983325481415
Epoch 39, Training Loss: 0.4146983325481415, Validation Loss: 0.41190046072006226
Epoch 40, Training Loss: 0.41190043091773987, Validation Loss: 0.40890994668006897
Epoch 41, Training Loss: 0.40890994668006897, Validation Loss: 0.4057124853134155
Epoch 42, Training Loss: 0.4057125151157379, Validation Loss: 0.40229886770248413
Epoch 43, Training Loss: 0.40229886770248413, Validation Loss: 0.39865362644195557
Epoch 44, Training Loss: 0.39865362644195557, Validation Loss: 0.3947561979293823
Epoch 45, Training Loss: 0.3947561979293823, Validation Loss: 0.39058443903923035
Epoch 46, Training Loss: 0.39058443903923035, Validation Loss: 0.38614583015441895
Epoch 47, Training Loss: 0.38614583015441895, Validation Loss: 0.3813774585723877
Epoch 48, Training Loss: 0.3813774585723877, Validation Loss: 0.376282274723053
Epoch 49, Training Loss: 0.37628230452537537, Validation Loss: 0.3708847165107727
Epoch 50, Training Loss: 0.3708847165107727, Validation Loss: 0.3651247024536133
Epoch 51, Training Loss: 0.36512476205825806, Validation Loss: 0.35903140902519226
Epoch 52, Training Loss: 0.35903140902519226, Validation Loss: 0.3525347113609314
Epoch 53, Training Loss: 0.352534681558609, Validation Loss: 0.3454956114292145
Epoch 54, Training Loss: 0.3454956114292145, Validation Loss: 0.3379465639591217
Epoch 55, Training Loss: 0.3379465639591217, Validation Loss: 0.32992467284202576
Epoch 56, Training Loss: 0.32992467284202576, Validation Loss: 0.32145801186561584
Epoch 57, Training Loss: 0.32145801186561584, Validation Loss: 0.312523752450943
Epoch 58, Training Loss: 0.312523752450943, Validation Loss: 0.30318254232406616
Epoch 59, Training Loss: 0.30318254232406616, Validation Loss: 0.29338762164115906
Epoch 60, Training Loss: 0.29338762164115906, Validation Loss: 0.28318315744400024
Epoch 61, Training Loss: 0.28318315744400024, Validation Loss: 0.2726707458496094
Epoch 62, Training Loss: 0.2726707458496094, Validation Loss: 0.26191776990890503
Epoch 63, Training Loss: 0.26191776990890503, Validation Loss: 0.25106173753738403
Epoch 64, Training Loss: 0.25106173753738403, Validation Loss: 0.240048348903656
Epoch 65, Training Loss: 0.240048348903656, Validation Loss: 0.22908391058444977
Epoch 66, Training Loss: 0.22908391058444977, Validation Loss: 0.21831606328487396
Epoch 67, Training Loss: 0.21831609308719635, Validation Loss: 0.20784221589565277
Epoch 68, Training Loss: 0.20784221589565277, Validation Loss: 0.1978345364332199
Epoch 69, Training Loss: 0.1978345364332199, Validation Loss: 0.18849393725395203
Epoch 70, Training Loss: 0.18849392235279083, Validation Loss: 0.17992724478244781
Epoch 71, Training Loss: 0.17992722988128662, Validation Loss: 0.1721077710390091
Epoch 72, Training Loss: 0.1721077710390091, Validation Loss: 0.1649440973997116
Epoch 73, Training Loss: 0.1649440973997116, Validation Loss: 0.1583753079175949
Epoch 74, Training Loss: 0.15837529301643372, Validation Loss: 0.15210795402526855
Epoch 75, Training Loss: 0.15210793912410736, Validation Loss: 0.14585624635219574
Epoch 76, Training Loss: 0.14585624635219574, Validation Loss: 0.1394614279270172
Epoch 77, Training Loss: 0.1394614279270172, Validation Loss: 0.13264143466949463
Epoch 78, Training Loss: 0.13264143466949463, Validation Loss: 0.12537029385566711
Epoch 79, Training Loss: 0.12537029385566711, Validation Loss: 0.11775467544794083
Epoch 80, Training Loss: 0.11775468289852142, Validation Loss: 0.10994717478752136
Epoch 81, Training Loss: 0.10994715988636017, Validation Loss: 0.10188593715429306
Epoch 82, Training Loss: 0.10188592970371246, Validation Loss: 0.09369786083698273
Epoch 83, Training Loss: 0.09369785338640213, Validation Loss: 0.08578994870185852
Epoch 84, Training Loss: 0.08578995615243912, Validation Loss: 0.0780414566397667
Epoch 85, Training Loss: 0.0780414566397667, Validation Loss: 0.0705159455537796
Epoch 86, Training Loss: 0.0705159455537796, Validation Loss: 0.06325932592153549
Epoch 87, Training Loss: 0.06325932592153549, Validation Loss: 0.056405555456876755
Epoch 88, Training Loss: 0.056405555456876755, Validation Loss: 0.05009622126817703
Epoch 89, Training Loss: 0.05009622126817703, Validation Loss: 0.04421861469745636
Epoch 90, Training Loss: 0.04421861097216606, Validation Loss: 0.03879806771874428
Epoch 91, Training Loss: 0.03879806771874428, Validation Loss: 0.03383556008338928
Epoch 92, Training Loss: 0.033835552632808685, Validation Loss: 0.029370229691267014
Epoch 93, Training Loss: 0.029370231553912163, Validation Loss: 0.025410542264580727
Epoch 94, Training Loss: 0.025410538539290428, Validation Loss: 0.021926313638687134
Epoch 95, Training Loss: 0.021926317363977432, Validation Loss: 0.018904251977801323
Epoch 96, Training Loss: 0.018904251977801323, Validation Loss: 0.01634778454899788
Epoch 97, Training Loss: 0.01634778268635273, Validation Loss: 0.014208427630364895
Epoch 98, Training Loss: 0.014208429493010044, Validation Loss: 0.012439235113561153
Epoch 99, Training Loss: 0.012439235113561153, Validation Loss: 0.01099451258778572
Epoch 100, Training Loss: 0.01099451258778572, Validation Loss: 0.009811455383896828
Epoch 101, Training Loss: 0.009811456315219402, Validation Loss: 0.008832664228975773
Epoch 102, Training Loss: 0.008832658641040325, Validation Loss: 0.00799558311700821
Epoch 103, Training Loss: 0.007995584048330784, Validation Loss: 0.007275008596479893
Epoch 104, Training Loss: 0.007275010924786329, Validation Loss: 0.006656626705080271
Epoch 105, Training Loss: 0.006656627636402845, Validation Loss: 0.006081645376980305
Epoch 106, Training Loss: 0.006081643048673868, Validation Loss: 0.005533202551305294
Epoch 107, Training Loss: 0.005533202551305294, Validation Loss: 0.005017466843128204
Epoch 108, Training Loss: 0.005017466843128204, Validation Loss: 0.004522248171269894
Epoch 109, Training Loss: 0.004522250033915043, Validation Loss: 0.004042824264615774
Epoch 110, Training Loss: 0.004042822867631912, Validation Loss: 0.00358709879219532
Epoch 111, Training Loss: 0.0035870992578566074, Validation Loss: 0.0031581739895045757
Epoch 112, Training Loss: 0.0031581739895045757, Validation Loss: 0.002757498761638999
Epoch 113, Training Loss: 0.0027574999257922173, Validation Loss: 0.002386748092249036
Epoch 114, Training Loss: 0.002386748557910323, Validation Loss: 0.002046175068244338
Epoch 115, Training Loss: 0.0020461739040911198, Validation Loss: 0.001734233694151044
Epoch 116, Training Loss: 0.001734233577735722, Validation Loss: 0.001453638426028192
Epoch 117, Training Loss: 0.0014536367962136865, Validation Loss: 0.0012063873000442982
Epoch 118, Training Loss: 0.0012063883477821946, Validation Loss: 0.0009923942852765322
Epoch 119, Training Loss: 0.0009923925390467048, Validation Loss: 0.0008110693888738751
Epoch 120, Training Loss: 0.0008110693888738751, Validation Loss: 0.0006620501517318189
