Epoch 1, Training Loss: 0.46594610810279846, Validation Loss: 0.464612752199173
Epoch 2, Training Loss: 0.464612752199173, Validation Loss: 0.463312029838562
Epoch 3, Training Loss: 0.4633120596408844, Validation Loss: 0.4620579779148102
Epoch 4, Training Loss: 0.4620579481124878, Validation Loss: 0.4608410596847534
Epoch 5, Training Loss: 0.4608410596847534, Validation Loss: 0.45961830019950867
Epoch 6, Training Loss: 0.45961833000183105, Validation Loss: 0.458408385515213
Epoch 7, Training Loss: 0.45840832591056824, Validation Loss: 0.4572034478187561
Epoch 8, Training Loss: 0.4572034180164337, Validation Loss: 0.45602262020111084
Epoch 9, Training Loss: 0.45602256059646606, Validation Loss: 0.4548420310020447
Epoch 10, Training Loss: 0.4548420310020447, Validation Loss: 0.45365968346595764
Epoch 11, Training Loss: 0.45365965366363525, Validation Loss: 0.4524608254432678
Epoch 12, Training Loss: 0.4524608254432678, Validation Loss: 0.4512421786785126
Epoch 13, Training Loss: 0.45124220848083496, Validation Loss: 0.44999459385871887
Epoch 14, Training Loss: 0.4499945342540741, Validation Loss: 0.4487297534942627
Epoch 15, Training Loss: 0.4487297534942627, Validation Loss: 0.44744735956192017
Epoch 16, Training Loss: 0.44744735956192017, Validation Loss: 0.4461333751678467
Epoch 17, Training Loss: 0.44613340497016907, Validation Loss: 0.44484683871269226
Epoch 18, Training Loss: 0.44484683871269226, Validation Loss: 0.4435414671897888
Epoch 19, Training Loss: 0.44354143738746643, Validation Loss: 0.4421999454498291
Epoch 20, Training Loss: 0.4421999454498291, Validation Loss: 0.44081977009773254
Epoch 21, Training Loss: 0.44081977009773254, Validation Loss: 0.439398854970932
Epoch 22, Training Loss: 0.439398854970932, Validation Loss: 0.4379196763038635
Epoch 23, Training Loss: 0.4379197061061859, Validation Loss: 0.4363900125026703
Epoch 24, Training Loss: 0.4363900125026703, Validation Loss: 0.4348064363002777
Epoch 25, Training Loss: 0.4348064363002777, Validation Loss: 0.43323951959609985
Epoch 26, Training Loss: 0.43323951959609985, Validation Loss: 0.4315968453884125
Epoch 27, Training Loss: 0.4315968453884125, Validation Loss: 0.42989182472229004
Epoch 28, Training Loss: 0.42989182472229004, Validation Loss: 0.4281727969646454
Epoch 29, Training Loss: 0.4281727969646454, Validation Loss: 0.4264521300792694
Epoch 30, Training Loss: 0.4264521300792694, Validation Loss: 0.4246505796909332
Epoch 31, Training Loss: 0.4246505796909332, Validation Loss: 0.4227449595928192
Epoch 32, Training Loss: 0.42274489998817444, Validation Loss: 0.4207083284854889
Epoch 33, Training Loss: 0.4207083284854889, Validation Loss: 0.41854920983314514
Epoch 34, Training Loss: 0.41854918003082275, Validation Loss: 0.41628560423851013
Epoch 35, Training Loss: 0.41628560423851013, Validation Loss: 0.41389238834381104
Epoch 36, Training Loss: 0.41389238834381104, Validation Loss: 0.41135701537132263
Epoch 37, Training Loss: 0.41135698556900024, Validation Loss: 0.4086852967739105
Epoch 38, Training Loss: 0.4086853265762329, Validation Loss: 0.40584227442741394
Epoch 39, Training Loss: 0.40584227442741394, Validation Loss: 0.40282613039016724
Epoch 40, Training Loss: 0.40282613039016724, Validation Loss: 0.3996098041534424
Epoch 41, Training Loss: 0.3996098041534424, Validation Loss: 0.3961718678474426
Epoch 42, Training Loss: 0.3961718678474426, Validation Loss: 0.39247551560401917
Epoch 43, Training Loss: 0.39247551560401917, Validation Loss: 0.3885209262371063
Epoch 44, Training Loss: 0.3885209262371063, Validation Loss: 0.384304404258728
Epoch 45, Training Loss: 0.384304404258728, Validation Loss: 0.37980058789253235
Epoch 46, Training Loss: 0.37980061769485474, Validation Loss: 0.3749659061431885
Epoch 47, Training Loss: 0.3749659061431885, Validation Loss: 0.3698134124279022
Epoch 48, Training Loss: 0.36981338262557983, Validation Loss: 0.3643275201320648
Epoch 49, Training Loss: 0.3643275499343872, Validation Loss: 0.35849809646606445
Epoch 50, Training Loss: 0.35849806666374207, Validation Loss: 0.3522697687149048
Epoch 51, Training Loss: 0.3522697687149048, Validation Loss: 0.3456568419933319
Epoch 52, Training Loss: 0.3456568419933319, Validation Loss: 0.33862459659576416
Epoch 53, Training Loss: 0.3386245667934418, Validation Loss: 0.33116140961647034
Epoch 54, Training Loss: 0.33116140961647034, Validation Loss: 0.3232786953449249
Epoch 55, Training Loss: 0.32327866554260254, Validation Loss: 0.31495752930641174
Epoch 56, Training Loss: 0.31495746970176697, Validation Loss: 0.3062288463115692
Epoch 57, Training Loss: 0.3062288761138916, Validation Loss: 0.2971259653568268
Epoch 58, Training Loss: 0.2971259355545044, Validation Loss: 0.28766489028930664
Epoch 59, Training Loss: 0.28766489028930664, Validation Loss: 0.27790823578834534
Epoch 60, Training Loss: 0.27790823578834534, Validation Loss: 0.26786792278289795
Epoch 61, Training Loss: 0.26786795258522034, Validation Loss: 0.2575613558292389
Epoch 62, Training Loss: 0.2575613260269165, Validation Loss: 0.24708719551563263
Epoch 63, Training Loss: 0.24708719551563263, Validation Loss: 0.23646029829978943
Epoch 64, Training Loss: 0.23646026849746704, Validation Loss: 0.2258363962173462
Epoch 65, Training Loss: 0.225836381316185, Validation Loss: 0.21534743905067444
Epoch 66, Training Loss: 0.21534746885299683, Validation Loss: 0.204997256398201
Epoch 67, Training Loss: 0.2049972414970398, Validation Loss: 0.1949700266122818
Epoch 68, Training Loss: 0.1949700266122818, Validation Loss: 0.18540418148040771
Epoch 69, Training Loss: 0.18540416657924652, Validation Loss: 0.17625856399536133
Epoch 70, Training Loss: 0.17625854909420013, Validation Loss: 0.16753607988357544
Epoch 71, Training Loss: 0.16753607988357544, Validation Loss: 0.15915757417678833
Epoch 72, Training Loss: 0.15915757417678833, Validation Loss: 0.1510315239429474
Epoch 73, Training Loss: 0.15103153884410858, Validation Loss: 0.14304043352603912
Epoch 74, Training Loss: 0.14304044842720032, Validation Loss: 0.13526110351085663
Epoch 75, Training Loss: 0.13526108860969543, Validation Loss: 0.1275315135717392
Epoch 76, Training Loss: 0.127531498670578, Validation Loss: 0.11969918012619019
Epoch 77, Training Loss: 0.11969917267560959, Validation Loss: 0.11187293380498886
Epoch 78, Training Loss: 0.11187294870615005, Validation Loss: 0.10428689420223236
Epoch 79, Training Loss: 0.10428688675165176, Validation Loss: 0.09682534635066986
Epoch 80, Training Loss: 0.09682533144950867, Validation Loss: 0.08944131433963776
Epoch 81, Training Loss: 0.08944129943847656, Validation Loss: 0.08222855627536774
Epoch 82, Training Loss: 0.08222854137420654, Validation Loss: 0.07518330961465836
Epoch 83, Training Loss: 0.07518332451581955, Validation Loss: 0.06844611465930939
Epoch 84, Training Loss: 0.06844612210988998, Validation Loss: 0.06194823607802391
Epoch 85, Training Loss: 0.06194823607802391, Validation Loss: 0.05585210397839546
Epoch 86, Training Loss: 0.05585210397839546, Validation Loss: 0.050119850784540176
Epoch 87, Training Loss: 0.050119850784540176, Validation Loss: 0.04475528746843338
Epoch 88, Training Loss: 0.04475528001785278, Validation Loss: 0.039817072451114655
Epoch 89, Training Loss: 0.039817068725824356, Validation Loss: 0.03529222682118416
Epoch 90, Training Loss: 0.035292234271764755, Validation Loss: 0.031212491914629936
Epoch 91, Training Loss: 0.031212491914629936, Validation Loss: 0.027586109936237335
Epoch 92, Training Loss: 0.027586111798882484, Validation Loss: 0.024414418265223503
Epoch 93, Training Loss: 0.024414416402578354, Validation Loss: 0.02169145457446575
Epoch 94, Training Loss: 0.0216914601624012, Validation Loss: 0.019413122907280922
Epoch 95, Training Loss: 0.01941312663257122, Validation Loss: 0.017524119466543198
Epoch 96, Training Loss: 0.017524119466543198, Validation Loss: 0.01597021147608757
Epoch 97, Training Loss: 0.01597020961344242, Validation Loss: 0.014661448076367378
Epoch 98, Training Loss: 0.014661449007689953, Validation Loss: 0.013523953035473824
Epoch 99, Training Loss: 0.013523952104151249, Validation Loss: 0.012517384253442287
Epoch 100, Training Loss: 0.012517381459474564, Validation Loss: 0.011573596857488155
Epoch 101, Training Loss: 0.01157359965145588, Validation Loss: 0.010649248026311398
Epoch 102, Training Loss: 0.010649245232343674, Validation Loss: 0.009715083055198193
Epoch 103, Training Loss: 0.009715080261230469, Validation Loss: 0.008767682127654552
Epoch 104, Training Loss: 0.008767685852944851, Validation Loss: 0.007845152169466019
Epoch 105, Training Loss: 0.007845151238143444, Validation Loss: 0.006978316232562065
Epoch 106, Training Loss: 0.006978318560868502, Validation Loss: 0.006197897717356682
Epoch 107, Training Loss: 0.006197895389050245, Validation Loss: 0.005520130041986704
Epoch 108, Training Loss: 0.0055201295763254166, Validation Loss: 0.0049578407779335976
Epoch 109, Training Loss: 0.004957843106240034, Validation Loss: 0.004479580093175173
Epoch 110, Training Loss: 0.004479581024497747, Validation Loss: 0.0040563843213021755
Epoch 111, Training Loss: 0.00405638525262475, Validation Loss: 0.003671009559184313
Epoch 112, Training Loss: 0.003671010723337531, Validation Loss: 0.0033061166759580374
Epoch 113, Training Loss: 0.0033061166759580374, Validation Loss: 0.0029565980657935143
Epoch 114, Training Loss: 0.002956596901640296, Validation Loss: 0.0026293043047189713
Epoch 115, Training Loss: 0.0026293040718883276, Validation Loss: 0.002326320158317685
Epoch 116, Training Loss: 0.0023263206239789724, Validation Loss: 0.002052132273092866
Epoch 117, Training Loss: 0.002052130876109004, Validation Loss: 0.0018136217258870602
Epoch 118, Training Loss: 0.0018136214930564165, Validation Loss: 0.0016098531195893884
Epoch 119, Training Loss: 0.0016098528867587447, Validation Loss: 0.0014356779865920544
Epoch 120, Training Loss: 0.0014356764731928706, Validation Loss: 0.0012837769463658333
Epoch 121, Training Loss: 0.001283777761273086, Validation Loss: 0.0011445338604971766
Epoch 122, Training Loss: 0.0011445345589891076, Validation Loss: 0.0010142899118363857
Epoch 123, Training Loss: 0.0010142895625904202, Validation Loss: 0.0008871172904036939
Epoch 124, Training Loss: 0.0008871167083270848, Validation Loss: 0.0007635388756170869
Epoch 125, Training Loss: 0.0007635372458025813, Validation Loss: 0.0006467400817200541
Epoch 126, Training Loss: 0.0006467417115345597, Validation Loss: 0.0005410765297710896
Epoch 127, Training Loss: 0.000541076238732785, Validation Loss: 0.0004504017124418169
Epoch 128, Training Loss: 0.00045040258555673063, Validation Loss: 0.00037677533691748977
Epoch 129, Training Loss: 0.00037677460932172835, Validation Loss: 0.00032000054488889873
Epoch 130, Training Loss: 0.0003200003120582551, Validation Loss: 0.0002774994063656777
Epoch 131, Training Loss: 0.0002774992026388645, Validation Loss: 0.0002451704640407115
Epoch 132, Training Loss: 0.00024517037672922015, Validation Loss: 0.0002194326661992818
Epoch 133, Training Loss: 0.0002194326079916209, Validation Loss: 0.000196383087313734
Epoch 134, Training Loss: 0.0001963827817235142, Validation Loss: 0.00017498394299764186
Epoch 135, Training Loss: 0.00017498373927082866, Validation Loss: 0.00015415802772622555
Epoch 136, Training Loss: 0.00015415792586281896, Validation Loss: 0.00013373640831559896
Epoch 137, Training Loss: 0.00013373619003687054, Validation Loss: 0.00011413526226533577
Epoch 138, Training Loss: 0.00011413518222980201, Validation Loss: 9.637209586799145e-05
Epoch 139, Training Loss: 9.637192124500871e-05, Validation Loss: 8.105533197522163e-05
Epoch 140, Training Loss: 8.105529559543356e-05, Validation Loss: 6.848955672467127e-05
Epoch 141, Training Loss: 6.848978955531493e-05, Validation Loss: 5.891161708859727e-05
Epoch 142, Training Loss: 5.891156251891516e-05, Validation Loss: 5.164176764083095e-05
Epoch 143, Training Loss: 5.164184040040709e-05, Validation Loss: 4.566844290820882e-05
Epoch 144, Training Loss: 4.5668482925975695e-05, Validation Loss: 4.04470665671397e-05
Epoch 145, Training Loss: 4.044700472149998e-05, Validation Loss: 3.5751701943809167e-05
Epoch 146, Training Loss: 3.575205846573226e-05, Validation Loss: 3.160641063004732e-05
Epoch 147, Training Loss: 3.160630149068311e-05, Validation Loss: 2.8151916922070086e-05
Epoch 148, Training Loss: 2.8151871447334997e-05, Validation Loss: 2.5505380108370446e-05
Epoch 149, Training Loss: 2.5505447410978377e-05, Validation Loss: 2.3657241399632767e-05
Epoch 150, Training Loss: 2.365733598708175e-05, Validation Loss: 2.244365168735385e-05
Epoch 151, Training Loss: 2.2443666239269078e-05, Validation Loss: 2.1592941266135313e-05
Epoch 152, Training Loss: 2.1593092242255807e-05, Validation Loss: 2.081703132716939e-05
Epoch 153, Training Loss: 2.081711500068195e-05, Validation Loss: 1.989985685213469e-05
Epoch 154, Training Loss: 1.9900229744962417e-05, Validation Loss: 1.875492489489261e-05
Epoch 155, Training Loss: 1.8754788470687345e-05, Validation Loss: 1.7431088053854182e-05
Epoch 156, Training Loss: 1.7430991647415794e-05, Validation Loss: 1.606784098839853e-05
Epoch 157, Training Loss: 1.6067775504780002e-05, Validation Loss: 1.4827539416728541e-05
Epoch 158, Training Loss: 1.4827539416728541e-05, Validation Loss: 1.382676691719098e-05
Epoch 159, Training Loss: 1.3826954273099545e-05, Validation Loss: 1.3098304407321848e-05
Epoch 160, Training Loss: 1.3098438103043009e-05, Validation Loss: 1.2586493539856747e-05
Epoch 161, Training Loss: 1.258643351320643e-05, Validation Loss: 1.2175798474345356e-05
Epoch 162, Training Loss: 1.2175845768069848e-05, Validation Loss: 1.1739080036932137e-05
Epoch 163, Training Loss: 1.1739049114112277e-05, Validation Loss: 1.1180225556017831e-05
Epoch 164, Training Loss: 1.1180153705936391e-05, Validation Loss: 1.0461923011462204e-05
Epoch 165, Training Loss: 1.0461970305186696e-05, Validation Loss: 9.607973879610654e-06
Epoch 166, Training Loss: 9.60800298344111e-06, Validation Loss: 8.684988642926328e-06
Epoch 167, Training Loss: 8.68494316819124e-06, Validation Loss: 7.772424396534916e-06
Epoch 168, Training Loss: 7.77240620664088e-06, Validation Loss: 6.935900273674633e-06
Epoch 169, Training Loss: 6.9358998189272825e-06, Validation Loss: 6.209662842593389e-06
Epoch 170, Training Loss: 6.2097356021695305e-06, Validation Loss: 5.595506081590429e-06
Epoch 171, Training Loss: 5.595515176537447e-06, Validation Loss: 5.071569830761291e-06
Epoch 172, Training Loss: 5.071525265520904e-06, Validation Loss: 4.608920789905824e-06
Epoch 173, Training Loss: 4.6089216994005255e-06, Validation Loss: 4.18440913563245e-06
Epoch 174, Training Loss: 4.184360477665905e-06, Validation Loss: 3.787493824347621e-06
Epoch 175, Training Loss: 3.787593414017465e-06, Validation Loss: 3.4205784231744474e-06
Epoch 176, Training Loss: 3.420554094191175e-06, Validation Loss: 3.090570089625544e-06
Epoch 177, Training Loss: 3.0905766834621318e-06, Validation Loss: 2.8025981464452343e-06
Epoch 178, Training Loss: 2.802569724735804e-06, Validation Loss: 2.5538761292409617e-06
Epoch 179, Training Loss: 2.5538738555042073e-06, Validation Loss: 2.3331506326940143e-06
Epoch 180, Training Loss: 2.3332097498496296e-06, Validation Loss: 2.124745151377283e-06
Epoch 181, Training Loss: 2.1247121821943438e-06, Validation Loss: 1.9139761207043193e-06
Epoch 182, Training Loss: 1.913966798383626e-06, Validation Loss: 1.6931442132772645e-06
Epoch 183, Training Loss: 1.6931246591411764e-06, Validation Loss: 1.46360059716244e-06
Epoch 184, Training Loss: 1.4635810430263518e-06, Validation Loss: 1.234760361512599e-06
Epoch 185, Training Loss: 1.2347730944384239e-06, Validation Loss: 1.019931346490921e-06
Epoch 186, Training Loss: 1.0198979225606308e-06, Validation Loss: 8.309333452416467e-07
Epoch 187, Training Loss: 8.309706345244194e-07, Validation Loss: 6.74689374591253e-07
Epoch 188, Training Loss: 6.746961389580974e-07, Validation Loss: 5.510382834472694e-07
Epoch 189, Training Loss: 5.510268579200783e-07, Validation Loss: 4.54213449074814e-07
Epoch 190, Training Loss: 4.5420839001053537e-07, Validation Loss: 3.7565533261840756e-07
Epoch 191, Training Loss: 3.756414344024961e-07, Validation Loss: 3.0756655178265646e-07
Epoch 192, Training Loss: 3.075836048083147e-07, Validation Loss: 2.453802210311551e-07
Epoch 193, Training Loss: 2.453785441502987e-07, Validation Loss: 1.8840898974303855e-07
Epoch 194, Training Loss: 1.8841322457774368e-07, Validation Loss: 1.3903643036883295e-07
Epoch 195, Training Loss: 1.3902653961395117e-07, Validation Loss: 1.0063602928767068e-07
Epoch 196, Training Loss: 1.0063642008617535e-07, Validation Loss: 7.560972647979725e-08
Epoch 197, Training Loss: 7.559723513850258e-08, Validation Loss: 6.404098940038239e-08
Epoch 198, Training Loss: 6.403390528930686e-08, Validation Loss: 6.355703874305618e-08
Epoch 199, Training Loss: 6.355919879297289e-08, Validation Loss: 7.020211256758557e-08
Epoch 200, Training Loss: 7.02013025488668e-08, Validation Loss: 7.973447679887613e-08
Epoch 201, Training Loss: 7.973260807148108e-08, Validation Loss: 8.882393132125799e-08
Epoch 202, Training Loss: 8.883350943733603e-08, Validation Loss: 9.572865877771619e-08
Epoch 203, Training Loss: 9.572298864668483e-08, Validation Loss: 1.0018727891747403e-07
Epoch 204, Training Loss: 1.0019024898610951e-07, Validation Loss: 1.0282968787578284e-07
Epoch 205, Training Loss: 1.028316205520241e-07, Validation Loss: 1.0443899611800589e-07
Epoch 206, Training Loss: 1.0443469733445454e-07, Validation Loss: 1.0534171224207967e-07
Epoch 207, Training Loss: 1.0534093064507033e-07, Validation Loss: 1.053266416306542e-07
Epoch 208, Training Loss: 1.0531685745718278e-07, Validation Loss: 1.0376525949595816e-07
Epoch 209, Training Loss: 1.0376449210980354e-07, Validation Loss: 1.0007639161813131e-07
Epoch 210, Training Loss: 1.0006637296555709e-07, Validation Loss: 9.407963119656415e-08
Epoch 211, Training Loss: 9.407568768438068e-08, Validation Loss: 8.618954439043591e-08
Epoch 212, Training Loss: 8.617491431550661e-08, Validation Loss: 7.730584883347547e-08
Epoch 213, Training Loss: 7.731510009989506e-08, Validation Loss: 6.85093510810475e-08
Epoch 214, Training Loss: 6.850455491758112e-08, Validation Loss: 6.066107971491874e-08
Epoch 215, Training Loss: 6.06552887916223e-08, Validation Loss: 5.4189349896205385e-08
Epoch 216, Training Loss: 5.4189321474495955e-08, Validation Loss: 4.904267569827425e-08
Epoch 217, Training Loss: 4.9045155492422055e-08, Validation Loss: 4.479275261815019e-08
Epoch 218, Training Loss: 4.479654336364547e-08, Validation Loss: 4.090265903755608e-08
Epoch 219, Training Loss: 4.0906549259034364e-08, Validation Loss: 3.6963843541570895e-08
Epoch 220, Training Loss: 3.6967485073091666e-08, Validation Loss: 3.280817395534541e-08
Epoch 221, Training Loss: 3.280736748934032e-08, Validation Loss: 2.856046599220008e-08
Epoch 222, Training Loss: 2.8562698872747205e-08, Validation Loss: 2.4493107986245377e-08
Epoch 223, Training Loss: 2.449772473767098e-08, Validation Loss: 2.0901220310065582e-08
Epoch 224, Training Loss: 2.08987369632041e-08, Validation Loss: 1.7948952546475994e-08
Epoch 225, Training Loss: 1.7942156205208448e-08, Validation Loss: 1.5639487926932816e-08
Epoch 226, Training Loss: 1.563956608663375e-08, Validation Loss: 1.3854042357763774e-08
Epoch 227, Training Loss: 1.3849252411546331e-08, Validation Loss: 1.2384029801637553e-08
Epoch 228, Training Loss: 1.2384905545559377e-08, Validation Loss: 1.1069914762629196e-08
Epoch 229, Training Loss: 1.10724487356606e-08, Validation Loss: 9.804582923322869e-09
Epoch 230, Training Loss: 9.804471012841987e-09, Validation Loss: 8.575586463166474e-09
Epoch 231, Training Loss: 8.57352233651909e-09, Validation Loss: 7.424587167292884e-09
Epoch 232, Training Loss: 7.4235528835231435e-09, Validation Loss: 6.403190422332727e-09
Epoch 233, Training Loss: 6.405690644584183e-09, Validation Loss: 5.537225788998512e-09
Epoch 234, Training Loss: 5.535968128356217e-09, Validation Loss: 4.811083975653219e-09
Epoch 235, Training Loss: 4.806941955592947e-09, Validation Loss: 4.173943413121606e-09
Epoch 236, Training Loss: 4.1709262710298844e-09, Validation Loss: 3.588679575727838e-09
Epoch 237, Training Loss: 3.5891891680961407e-09, Validation Loss: 3.0352944602185516e-09
Epoch 238, Training Loss: 3.031588091673143e-09, Validation Loss: 2.516528097018522e-09
Epoch 239, Training Loss: 2.5145865389930577e-09, Validation Loss: 2.058208492528024e-09
Epoch 240, Training Loss: 2.058646808578146e-09, Validation Loss: 1.6998281671121163e-09
Epoch 241, Training Loss: 1.7013862541048752e-09, Validation Loss: 1.4535581627228567e-09
Epoch 242, Training Loss: 1.4545021853606954e-09, Validation Loss: 1.3099888951373373e-09
Epoch 243, Training Loss: 1.310117014874379e-09, Validation Loss: 1.2349394840072137e-09
Epoch 244, Training Loss: 1.2364081980464903e-09, Validation Loss: 1.1912497654975596e-09
Epoch 245, Training Loss: 1.1908742880706313e-09, Validation Loss: 1.1397068844232194e-09
Epoch 246, Training Loss: 1.1401963817547767e-09, Validation Loss: 1.0650438309056653e-09
Epoch 247, Training Loss: 1.065053822912887e-09, Validation Loss: 9.695119151942322e-10
Epoch 248, Training Loss: 9.689523627898211e-10, Validation Loss: 8.661191763792431e-10
Epoch 249, Training Loss: 8.667186968125407e-10, Validation Loss: 7.773172661096339e-10
Epoch 250, Training Loss: 7.773884314055124e-10, Validation Loss: 7.141383040476512e-10
Epoch 251, Training Loss: 7.144383973312074e-10, Validation Loss: 6.795267681880546e-10
Epoch 252, Training Loss: 6.792550966139288e-10, Validation Loss: 6.66248334280084e-10
Epoch 253, Training Loss: 6.660511586709106e-10, Validation Loss: 6.632163707109839e-10
Epoch 254, Training Loss: 6.638036786910106e-10, Validation Loss: 6.597764001803341e-10
Epoch 255, Training Loss: 6.610751945856919e-10, Validation Loss: 6.509526251363695e-10
Epoch 256, Training Loss: 6.501975069461707e-10, Validation Loss: 6.337424474089914e-10
Epoch 257, Training Loss: 6.337133595657463e-10, Validation Loss: 6.129424745537904e-10
Epoch 258, Training Loss: 6.139112551650783e-10, Validation Loss: 5.923141976893476e-10
Epoch 259, Training Loss: 5.916669931771423e-10, Validation Loss: 5.675689918049898e-10
Epoch 260, Training Loss: 5.685906745434011e-10, Validation Loss: 5.401546987471306e-10
Epoch 261, Training Loss: 5.408939407480773e-10, Validation Loss: 5.072010034190555e-10
Epoch 262, Training Loss: 5.073421127654854e-10, Validation Loss: 4.658862740036795e-10
Epoch 263, Training Loss: 4.662806807331776e-10, Validation Loss: 4.202173886636018e-10
Epoch 264, Training Loss: 4.2004663636241446e-10, Validation Loss: 3.7092379168157663e-10
Epoch 265, Training Loss: 3.708222895415503e-10, Validation Loss: 3.231536427339421e-10
Epoch 266, Training Loss: 3.237060064442687e-10, Validation Loss: 2.812476362912264e-10
Epoch 267, Training Loss: 2.809026067307485e-10, Validation Loss: 2.456805314743349e-10
Epoch 268, Training Loss: 2.459268899634992e-10, Validation Loss: 2.1726108412334355e-10
Epoch 269, Training Loss: 2.1732873833890665e-10, Validation Loss: 1.9222125280382585e-10
Epoch 270, Training Loss: 1.9236955084434015e-10, Validation Loss: 1.6793230694922556e-10
Epoch 271, Training Loss: 1.6773499256217406e-10, Validation Loss: 1.430770640853396e-10
Epoch 272, Training Loss: 1.4332093845048632e-10, Validation Loss: 1.1796773280448036e-10
Epoch 273, Training Loss: 1.1821793544086745e-10, Validation Loss: 9.431723457797858e-11
Epoch 274, Training Loss: 9.416150498209319e-11, Validation Loss: 7.261157647375782e-11
Epoch 275, Training Loss: 7.287245112896912e-11, Validation Loss: 5.572085848282171e-11
Epoch 276, Training Loss: 5.5773788365520716e-11, Validation Loss: 4.365000028094812e-11
Epoch 277, Training Loss: 4.35394185982485e-11, Validation Loss: 3.537774587170084e-11
Epoch 278, Training Loss: 3.536943654625091e-11, Validation Loss: 3.004338444689836e-11
Epoch 279, Training Loss: 3.014038324478108e-11, Validation Loss: 2.6896054827751925e-11
Epoch 280, Training Loss: 2.6711275552537828e-11, Validation Loss: 2.4064375492294232e-11
Epoch 281, Training Loss: 2.3860680792298083e-11, Validation Loss: 2.1484671680616074e-11
Epoch 282, Training Loss: 2.1264674049392696e-11, Validation Loss: 1.883549392844852e-11
Epoch 283, Training Loss: 1.879917228830852e-11, Validation Loss: 1.6971738250881607e-11
Epoch 284, Training Loss: 1.6844230871226884e-11, Validation Loss: 1.5058090191422124e-11
Epoch 285, Training Loss: 1.52085132681945e-11, Validation Loss: 1.4058600637800733e-11
Epoch 286, Training Loss: 1.3973442195003294e-11, Validation Loss: 1.3284279926084608e-11
Epoch 287, Training Loss: 1.3288817962697763e-11, Validation Loss: 1.2620403853913498e-11
Epoch 288, Training Loss: 1.26082868104338e-11, Validation Loss: 1.1890187619212345e-11
Epoch 289, Training Loss: 1.204570818091888e-11, Validation Loss: 1.1115410675222037e-11
Epoch 290, Training Loss: 1.130736650145625e-11, Validation Loss: 1.0370456229868985e-11
Epoch 291, Training Loss: 1.0352082906173177e-11, Validation Loss: 9.89511163979051e-12
Epoch 292, Training Loss: 9.899982743311053e-12, Validation Loss: 9.708981014988627e-12
Epoch 293, Training Loss: 9.61769032470361e-12, Validation Loss: 9.810874335158815e-12
Epoch 294, Training Loss: 9.781914861450858e-12, Validation Loss: 1.0141372984440178e-11
Epoch 295, Training Loss: 1.0210544215683015e-11, Validation Loss: 1.0470129103989922e-11
Epoch 296, Training Loss: 1.0470737124568252e-11, Validation Loss: 1.0633030914086739e-11
Epoch 297, Training Loss: 1.0658107209293721e-11, Validation Loss: 1.0386362776781954e-11
Epoch 298, Training Loss: 1.0351259779883826e-11, Validation Loss: 9.882095142188518e-12
Epoch 299, Training Loss: 9.93488798173292e-12, Validation Loss: 9.229435792013074e-12
Epoch 300, Training Loss: 9.31293150235879e-12, Validation Loss: 8.407711159230669e-12
Epoch 301, Training Loss: 8.304051023200199e-12, Validation Loss: 7.657439786423748e-12
Epoch 302, Training Loss: 7.522629220935162e-12, Validation Loss: 6.7892948207859405e-12
Epoch 303, Training Loss: 6.720306602869819e-12, Validation Loss: 6.0404407170588925e-12
