Epoch 1, Training Loss: 0.18371203541755676, Validation Loss: 0.19226427376270294
Epoch 2, Training Loss: 0.1828434020280838, Validation Loss: 0.19171734154224396
Epoch 3, Training Loss: 0.18323107063770294, Validation Loss: 0.191179096698761
Epoch 4, Training Loss: 0.1808437705039978, Validation Loss: 0.19065409898757935
Epoch 5, Training Loss: 0.1817781925201416, Validation Loss: 0.19013354182243347
Epoch 6, Training Loss: 0.1799866110086441, Validation Loss: 0.1896090805530548
Epoch 7, Training Loss: 0.18041570484638214, Validation Loss: 0.18908153474330902
Epoch 8, Training Loss: 0.1797291785478592, Validation Loss: 0.18855395913124084
Epoch 9, Training Loss: 0.17850983142852783, Validation Loss: 0.188022181391716
Epoch 10, Training Loss: 0.1779949963092804, Validation Loss: 0.18748372793197632
Epoch 11, Training Loss: 0.1762535125017166, Validation Loss: 0.1869383454322815
Epoch 12, Training Loss: 0.17809796333312988, Validation Loss: 0.1863945871591568
Epoch 13, Training Loss: 0.17450709640979767, Validation Loss: 0.18584656715393066
Epoch 14, Training Loss: 0.17525020241737366, Validation Loss: 0.18529412150382996
Epoch 15, Training Loss: 0.17480558156967163, Validation Loss: 0.18474069237709045
Epoch 16, Training Loss: 0.17455120384693146, Validation Loss: 0.18417850136756897
Epoch 17, Training Loss: 0.1736173927783966, Validation Loss: 0.18360809981822968
Epoch 18, Training Loss: 0.17130811512470245, Validation Loss: 0.18302945792675018
Epoch 19, Training Loss: 0.1715095341205597, Validation Loss: 0.18244916200637817
Epoch 20, Training Loss: 0.1724812090396881, Validation Loss: 0.1818658858537674
Epoch 21, Training Loss: 0.17151418328285217, Validation Loss: 0.18127332627773285
Epoch 22, Training Loss: 0.17049284279346466, Validation Loss: 0.18066911399364471
Epoch 23, Training Loss: 0.17159776389598846, Validation Loss: 0.1800619512796402
Epoch 24, Training Loss: 0.16792000830173492, Validation Loss: 0.17944450676441193
Epoch 25, Training Loss: 0.16797220706939697, Validation Loss: 0.17881222069263458
Epoch 26, Training Loss: 0.16691389679908752, Validation Loss: 0.17816442251205444
Epoch 27, Training Loss: 0.1662103235721588, Validation Loss: 0.177496075630188
Epoch 28, Training Loss: 0.16657011210918427, Validation Loss: 0.17681708931922913
Epoch 29, Training Loss: 0.16236595809459686, Validation Loss: 0.17610356211662292
Epoch 30, Training Loss: 0.16511981189250946, Validation Loss: 0.17535510659217834
Epoch 31, Training Loss: 0.16193149983882904, Validation Loss: 0.1745738685131073
Epoch 32, Training Loss: 0.16173917055130005, Validation Loss: 0.1737522929906845
Epoch 33, Training Loss: 0.1607854664325714, Validation Loss: 0.17289836704730988
Epoch 34, Training Loss: 0.15853996574878693, Validation Loss: 0.17202135920524597
Epoch 35, Training Loss: 0.15989667177200317, Validation Loss: 0.17111758887767792
Epoch 36, Training Loss: 0.1599469631910324, Validation Loss: 0.17017196118831635
