Epoch 1, Training Loss: 0.46010148525238037, Validation Loss: 0.45877957344055176
Epoch 2, Training Loss: 0.45877957344055176, Validation Loss: 0.45749711990356445
Epoch 3, Training Loss: 0.45749711990356445, Validation Loss: 0.4562630355358124
Epoch 4, Training Loss: 0.4562630355358124, Validation Loss: 0.45507869124412537
Epoch 5, Training Loss: 0.45507869124412537, Validation Loss: 0.45388302206993103
Epoch 6, Training Loss: 0.45388302206993103, Validation Loss: 0.45270031690597534
Epoch 7, Training Loss: 0.45270031690597534, Validation Loss: 0.45152902603149414
Epoch 8, Training Loss: 0.45152902603149414, Validation Loss: 0.4503805339336395
Epoch 9, Training Loss: 0.4503805339336395, Validation Loss: 0.4492274224758148
Epoch 10, Training Loss: 0.4492274224758148, Validation Loss: 0.44806382060050964
Epoch 11, Training Loss: 0.44806385040283203, Validation Loss: 0.44688042998313904
Epoch 12, Training Loss: 0.44688042998313904, Validation Loss: 0.4456765651702881
Epoch 13, Training Loss: 0.4456765651702881, Validation Loss: 0.44444459676742554
Epoch 14, Training Loss: 0.44444459676742554, Validation Loss: 0.4431862235069275
Epoch 15, Training Loss: 0.4431862235069275, Validation Loss: 0.4419066309928894
Epoch 16, Training Loss: 0.4419066309928894, Validation Loss: 0.44060835242271423
Epoch 17, Training Loss: 0.44060835242271423, Validation Loss: 0.4392790198326111
Epoch 18, Training Loss: 0.4392790198326111, Validation Loss: 0.43791019916534424
Epoch 19, Training Loss: 0.43791019916534424, Validation Loss: 0.43653935194015503
Epoch 20, Training Loss: 0.43653935194015503, Validation Loss: 0.4351341426372528
Epoch 21, Training Loss: 0.4351341724395752, Validation Loss: 0.4336724281311035
Epoch 22, Training Loss: 0.4336724281311035, Validation Loss: 0.43216437101364136
Epoch 23, Training Loss: 0.43216440081596375, Validation Loss: 0.4306085705757141
Epoch 24, Training Loss: 0.4306085705757141, Validation Loss: 0.429007887840271
Epoch 25, Training Loss: 0.429007887840271, Validation Loss: 0.4273246228694916
Epoch 26, Training Loss: 0.4273246228694916, Validation Loss: 0.42557692527770996
Epoch 27, Training Loss: 0.42557692527770996, Validation Loss: 0.4237402379512787
Epoch 28, Training Loss: 0.4237402379512787, Validation Loss: 0.4217976927757263
Epoch 29, Training Loss: 0.4217976927757263, Validation Loss: 0.41972529888153076
Epoch 30, Training Loss: 0.41972529888153076, Validation Loss: 0.4175283908843994
Epoch 31, Training Loss: 0.4175283908843994, Validation Loss: 0.41519367694854736
Epoch 32, Training Loss: 0.41519367694854736, Validation Loss: 0.4127129018306732
Epoch 33, Training Loss: 0.4127129018306732, Validation Loss: 0.4100852906703949
Epoch 34, Training Loss: 0.4100852906703949, Validation Loss: 0.4073140025138855
Epoch 35, Training Loss: 0.4073140025138855, Validation Loss: 0.4043913781642914
Epoch 36, Training Loss: 0.4043913781642914, Validation Loss: 0.4012553095817566
Epoch 37, Training Loss: 0.4012553095817566, Validation Loss: 0.39787015318870544
Epoch 38, Training Loss: 0.39787015318870544, Validation Loss: 0.394265741109848
Epoch 39, Training Loss: 0.394265741109848, Validation Loss: 0.3904075026512146
Epoch 40, Training Loss: 0.3904075026512146, Validation Loss: 0.38626545667648315
Epoch 41, Training Loss: 0.38626545667648315, Validation Loss: 0.3818381726741791
Epoch 42, Training Loss: 0.3818381726741791, Validation Loss: 0.3771097660064697
Epoch 43, Training Loss: 0.3771097660064697, Validation Loss: 0.3720487952232361
Epoch 44, Training Loss: 0.3720487952232361, Validation Loss: 0.36664217710494995
Epoch 45, Training Loss: 0.36664217710494995, Validation Loss: 0.3608684539794922
Epoch 46, Training Loss: 0.36086851358413696, Validation Loss: 0.35470050573349
Epoch 47, Training Loss: 0.3547004461288452, Validation Loss: 0.34811267256736755
Epoch 48, Training Loss: 0.34811267256736755, Validation Loss: 0.34111642837524414
Epoch 49, Training Loss: 0.34111642837524414, Validation Loss: 0.3337275981903076
Epoch 50, Training Loss: 0.3337275981903076, Validation Loss: 0.3258436322212219
Epoch 51, Training Loss: 0.3258436322212219, Validation Loss: 0.3174740672111511
Epoch 52, Training Loss: 0.3174741268157959, Validation Loss: 0.3086062967777252
Epoch 53, Training Loss: 0.30860626697540283, Validation Loss: 0.29925286769866943
Epoch 54, Training Loss: 0.29925286769866943, Validation Loss: 0.28951284289360046
Epoch 55, Training Loss: 0.2895128130912781, Validation Loss: 0.2794438600540161
Epoch 56, Training Loss: 0.2794438600540161, Validation Loss: 0.26908519864082336
