Epoch 1, Training Loss: 0.4754572808742523, Validation Loss: 0.4739314913749695
Epoch 2, Training Loss: 0.4739314913749695, Validation Loss: 0.4724445641040802
Epoch 3, Training Loss: 0.47244447469711304, Validation Loss: 0.4710295796394348
Epoch 4, Training Loss: 0.4710295796394348, Validation Loss: 0.4696865379810333
Epoch 5, Training Loss: 0.4696865379810333, Validation Loss: 0.46836769580841064
Epoch 6, Training Loss: 0.46836766600608826, Validation Loss: 0.46705523133277893
Epoch 7, Training Loss: 0.46705520153045654, Validation Loss: 0.46574023365974426
Epoch 8, Training Loss: 0.46574023365974426, Validation Loss: 0.4644016921520233
Epoch 9, Training Loss: 0.4644016921520233, Validation Loss: 0.4630679488182068
Epoch 10, Training Loss: 0.4630679488182068, Validation Loss: 0.46176040172576904
Epoch 11, Training Loss: 0.46176040172576904, Validation Loss: 0.4604628086090088
Epoch 12, Training Loss: 0.4604628384113312, Validation Loss: 0.4591551125049591
Epoch 13, Training Loss: 0.4591551125049591, Validation Loss: 0.45783135294914246
Epoch 14, Training Loss: 0.45783132314682007, Validation Loss: 0.45650044083595276
Epoch 15, Training Loss: 0.45650044083595276, Validation Loss: 0.4551715552806854
Epoch 16, Training Loss: 0.45517152547836304, Validation Loss: 0.45384547114372253
Epoch 17, Training Loss: 0.45384547114372253, Validation Loss: 0.4525081217288971
Epoch 18, Training Loss: 0.45250818133354187, Validation Loss: 0.4511633515357971
Epoch 19, Training Loss: 0.4511633515357971, Validation Loss: 0.44982245564460754
Epoch 20, Training Loss: 0.44982245564460754, Validation Loss: 0.4485239088535309
Epoch 21, Training Loss: 0.4485239088535309, Validation Loss: 0.4472053647041321
Epoch 22, Training Loss: 0.44720542430877686, Validation Loss: 0.4459136128425598
Epoch 23, Training Loss: 0.4459136128425598, Validation Loss: 0.4445647597312927
Epoch 24, Training Loss: 0.4445647597312927, Validation Loss: 0.44315093755722046
Epoch 25, Training Loss: 0.44315093755722046, Validation Loss: 0.44169148802757263
Epoch 26, Training Loss: 0.44169148802757263, Validation Loss: 0.4401743710041046
Epoch 27, Training Loss: 0.4401743412017822, Validation Loss: 0.4385848641395569
Epoch 28, Training Loss: 0.4385848939418793, Validation Loss: 0.4369856119155884
Epoch 29, Training Loss: 0.43698570132255554, Validation Loss: 0.43531426787376404
Epoch 30, Training Loss: 0.43531426787376404, Validation Loss: 0.43350690603256226
Epoch 31, Training Loss: 0.43350690603256226, Validation Loss: 0.4315931797027588
Epoch 32, Training Loss: 0.4315931797027588, Validation Loss: 0.42956677079200745
Epoch 33, Training Loss: 0.42956677079200745, Validation Loss: 0.4274214804172516
Epoch 34, Training Loss: 0.4274214804172516, Validation Loss: 0.42514172196388245
Epoch 35, Training Loss: 0.42514172196388245, Validation Loss: 0.42273324728012085
Epoch 36, Training Loss: 0.42273324728012085, Validation Loss: 0.42017513513565063
Epoch 37, Training Loss: 0.420175164937973, Validation Loss: 0.417434424161911
Epoch 38, Training Loss: 0.4174344539642334, Validation Loss: 0.4145091772079468
Epoch 39, Training Loss: 0.4145091772079468, Validation Loss: 0.4113999605178833
Epoch 40, Training Loss: 0.4113999605178833, Validation Loss: 0.40805503726005554
Epoch 41, Training Loss: 0.40805503726005554, Validation Loss: 0.40444955229759216
Epoch 42, Training Loss: 0.40444955229759216, Validation Loss: 0.40060877799987793
Epoch 43, Training Loss: 0.40060874819755554, Validation Loss: 0.39651739597320557
Epoch 44, Training Loss: 0.39651739597320557, Validation Loss: 0.39206963777542114
Epoch 45, Training Loss: 0.39206963777542114, Validation Loss: 0.38725993037223816
Epoch 46, Training Loss: 0.38725993037223816, Validation Loss: 0.3820838928222656
Epoch 47, Training Loss: 0.38208386301994324, Validation Loss: 0.37655919790267944
Epoch 48, Training Loss: 0.37655922770500183, Validation Loss: 0.37066709995269775
Epoch 49, Training Loss: 0.37066709995269775, Validation Loss: 0.36435744166374207
Epoch 50, Training Loss: 0.36435744166374207, Validation Loss: 0.3576611578464508
Epoch 51, Training Loss: 0.3576611578464508, Validation Loss: 0.3505808413028717
Epoch 52, Training Loss: 0.3505808413028717, Validation Loss: 0.34308046102523804
Epoch 53, Training Loss: 0.34308046102523804, Validation Loss: 0.33515432476997375
