Epoch 1, Training Loss: 0.4373689889907837, Validation Loss: 0.4362335801124573
Epoch 2, Training Loss: 0.4362335801124573, Validation Loss: 0.43514421582221985
Epoch 3, Training Loss: 0.43514421582221985, Validation Loss: 0.4340752363204956
Epoch 4, Training Loss: 0.434075266122818, Validation Loss: 0.43304771184921265
Epoch 5, Training Loss: 0.43304771184921265, Validation Loss: 0.4320230782032013
Epoch 6, Training Loss: 0.4320230782032013, Validation Loss: 0.43101340532302856
Epoch 7, Training Loss: 0.4310133755207062, Validation Loss: 0.42999938130378723
Epoch 8, Training Loss: 0.42999938130378723, Validation Loss: 0.42897745966911316
Epoch 9, Training Loss: 0.42897745966911316, Validation Loss: 0.427959680557251
Epoch 10, Training Loss: 0.427959680557251, Validation Loss: 0.4269639551639557
Epoch 11, Training Loss: 0.4269639551639557, Validation Loss: 0.4259701669216156
Epoch 12, Training Loss: 0.4259701669216156, Validation Loss: 0.424954354763031
Epoch 13, Training Loss: 0.4249543845653534, Validation Loss: 0.42392563819885254
Epoch 14, Training Loss: 0.42392563819885254, Validation Loss: 0.4228890538215637
Epoch 15, Training Loss: 0.4228890538215637, Validation Loss: 0.4218280017375946
Epoch 16, Training Loss: 0.42182791233062744, Validation Loss: 0.42076241970062256
Epoch 17, Training Loss: 0.42076244950294495, Validation Loss: 0.4196942448616028
Epoch 18, Training Loss: 0.4196942448616028, Validation Loss: 0.418619304895401
Epoch 19, Training Loss: 0.418619304895401, Validation Loss: 0.4175228774547577
Epoch 20, Training Loss: 0.41752293705940247, Validation Loss: 0.4164541959762573
Epoch 21, Training Loss: 0.4164542257785797, Validation Loss: 0.4153415262699127
Epoch 22, Training Loss: 0.4153415262699127, Validation Loss: 0.4142053723335266
Epoch 23, Training Loss: 0.4142053723335266, Validation Loss: 0.4130304455757141
Epoch 24, Training Loss: 0.4130305051803589, Validation Loss: 0.41183337569236755
Epoch 25, Training Loss: 0.41183334589004517, Validation Loss: 0.41059425473213196
