Epoch 1, Training Loss: 0.47257453203201294, Validation Loss: 0.4713493585586548
Epoch 2, Training Loss: 0.4713493585586548, Validation Loss: 0.47013816237449646
Epoch 3, Training Loss: 0.47013819217681885, Validation Loss: 0.46894192695617676
Epoch 4, Training Loss: 0.46894192695617676, Validation Loss: 0.46777161955833435
Epoch 5, Training Loss: 0.46777161955833435, Validation Loss: 0.46661967039108276
Epoch 6, Training Loss: 0.46661967039108276, Validation Loss: 0.4654756486415863
Epoch 7, Training Loss: 0.4654756784439087, Validation Loss: 0.46434253454208374
Epoch 8, Training Loss: 0.46434250473976135, Validation Loss: 0.463207483291626
Epoch 9, Training Loss: 0.463207483291626, Validation Loss: 0.4620988070964813
Epoch 10, Training Loss: 0.4620988070964813, Validation Loss: 0.46099841594696045
Epoch 11, Training Loss: 0.46099841594696045, Validation Loss: 0.45991185307502747
Epoch 12, Training Loss: 0.45991188287734985, Validation Loss: 0.45882871747016907
Epoch 13, Training Loss: 0.4588286876678467, Validation Loss: 0.4577195644378662
Epoch 14, Training Loss: 0.4577195346355438, Validation Loss: 0.45657798647880554
Epoch 15, Training Loss: 0.4565780460834503, Validation Loss: 0.45542699098587036
Epoch 16, Training Loss: 0.45542699098587036, Validation Loss: 0.45427003502845764
Epoch 17, Training Loss: 0.4542700946331024, Validation Loss: 0.4531104862689972
Epoch 18, Training Loss: 0.4531104862689972, Validation Loss: 0.45191964507102966
Epoch 19, Training Loss: 0.45191964507102966, Validation Loss: 0.45067888498306274
Epoch 20, Training Loss: 0.45067885518074036, Validation Loss: 0.449398934841156
Epoch 21, Training Loss: 0.449398934841156, Validation Loss: 0.44807156920433044
Epoch 22, Training Loss: 0.44807156920433044, Validation Loss: 0.4467358887195587
Epoch 23, Training Loss: 0.44673582911491394, Validation Loss: 0.44537097215652466
Epoch 24, Training Loss: 0.44537097215652466, Validation Loss: 0.44395044445991516
Epoch 25, Training Loss: 0.44395044445991516, Validation Loss: 0.4424850046634674
Epoch 26, Training Loss: 0.4424850642681122, Validation Loss: 0.44096294045448303
Epoch 27, Training Loss: 0.44096294045448303, Validation Loss: 0.4393746554851532
Epoch 28, Training Loss: 0.4393746554851532, Validation Loss: 0.43770238757133484
Epoch 29, Training Loss: 0.43770232796669006, Validation Loss: 0.4359199106693268
Epoch 30, Training Loss: 0.4359199106693268, Validation Loss: 0.4340226948261261
Epoch 31, Training Loss: 0.4340226948261261, Validation Loss: 0.43207627534866333
Epoch 32, Training Loss: 0.4320763349533081, Validation Loss: 0.43012839555740356
Epoch 33, Training Loss: 0.43012839555740356, Validation Loss: 0.42808377742767334
Epoch 34, Training Loss: 0.42808377742767334, Validation Loss: 0.4259468615055084
Epoch 35, Training Loss: 0.4259468615055084, Validation Loss: 0.42373189330101013
Epoch 36, Training Loss: 0.4237319231033325, Validation Loss: 0.4213704466819763
Epoch 37, Training Loss: 0.4213704466819763, Validation Loss: 0.4188348948955536
Epoch 38, Training Loss: 0.4188348948955536, Validation Loss: 0.41618677973747253
Epoch 39, Training Loss: 0.4161868393421173, Validation Loss: 0.4133969247341156
Epoch 40, Training Loss: 0.413396954536438, Validation Loss: 0.4104230999946594
Epoch 41, Training Loss: 0.4104230999946594, Validation Loss: 0.40726739168167114
Epoch 42, Training Loss: 0.4072674512863159, Validation Loss: 0.40389326214790344
Epoch 43, Training Loss: 0.40389326214790344, Validation Loss: 0.4002796411514282
Epoch 44, Training Loss: 0.4002796411514282, Validation Loss: 0.3963749408721924
Epoch 45, Training Loss: 0.39637497067451477, Validation Loss: 0.39213505387306213
Epoch 46, Training Loss: 0.39213505387306213, Validation Loss: 0.387542724609375
Epoch 47, Training Loss: 0.3875426948070526, Validation Loss: 0.38260629773139954
Epoch 48, Training Loss: 0.38260629773139954, Validation Loss: 0.3773021101951599
Epoch 49, Training Loss: 0.3773021101951599, Validation Loss: 0.371624231338501
Epoch 50, Training Loss: 0.371624231338501, Validation Loss: 0.3655245304107666
Epoch 51, Training Loss: 0.3655245304107666, Validation Loss: 0.35895171761512756
Epoch 52, Training Loss: 0.3589516878128052, Validation Loss: 0.3519013226032257
Epoch 53, Training Loss: 0.3519013524055481, Validation Loss: 0.34431129693984985
Epoch 54, Training Loss: 0.34431132674217224, Validation Loss: 0.3362210690975189
Epoch 55, Training Loss: 0.3362210690975189, Validation Loss: 0.3276699185371399
Epoch 56, Training Loss: 0.3276699185371399, Validation Loss: 0.31862568855285645
Epoch 57, Training Loss: 0.31862571835517883, Validation Loss: 0.309041291475296
Epoch 58, Training Loss: 0.309041291475296, Validation Loss: 0.29895275831222534
Epoch 59, Training Loss: 0.29895278811454773, Validation Loss: 0.28839269280433655
Epoch 60, Training Loss: 0.28839269280433655, Validation Loss: 0.277361661195755
Epoch 61, Training Loss: 0.277361661195755, Validation Loss: 0.26592352986335754
Epoch 62, Training Loss: 0.26592350006103516, Validation Loss: 0.25408291816711426
Epoch 63, Training Loss: 0.25408288836479187, Validation Loss: 0.24193228781223297
Epoch 64, Training Loss: 0.24193227291107178, Validation Loss: 0.22961445152759552
Epoch 65, Training Loss: 0.22961445152759552, Validation Loss: 0.21720482409000397
Epoch 66, Training Loss: 0.21720479428768158, Validation Loss: 0.20483726263046265
Epoch 67, Training Loss: 0.20483729243278503, Validation Loss: 0.19267362356185913
Epoch 68, Training Loss: 0.19267362356185913, Validation Loss: 0.1809139996767044
Epoch 69, Training Loss: 0.1809139996767044, Validation Loss: 0.16958583891391754
Epoch 70, Training Loss: 0.16958583891391754, Validation Loss: 0.1587812751531601
Epoch 71, Training Loss: 0.1587812900543213, Validation Loss: 0.14859746396541595
Epoch 72, Training Loss: 0.14859747886657715, Validation Loss: 0.13903088867664337
Epoch 73, Training Loss: 0.13903090357780457, Validation Loss: 0.13000449538230896
Epoch 74, Training Loss: 0.13000448048114777, Validation Loss: 0.12146024405956268
Epoch 75, Training Loss: 0.12146024405956268, Validation Loss: 0.11328347027301788
Epoch 76, Training Loss: 0.11328347027301788, Validation Loss: 0.10537949949502945
Epoch 77, Training Loss: 0.10537949204444885, Validation Loss: 0.09763028472661972
Epoch 78, Training Loss: 0.09763029217720032, Validation Loss: 0.08999349176883698
Epoch 79, Training Loss: 0.08999349921941757, Validation Loss: 0.08249655365943909
Epoch 80, Training Loss: 0.08249654620885849, Validation Loss: 0.07510478794574738
Epoch 81, Training Loss: 0.07510478049516678, Validation Loss: 0.06779207289218903
Epoch 82, Training Loss: 0.06779207289218903, Validation Loss: 0.060798898339271545
Epoch 83, Training Loss: 0.06079889461398125, Validation Loss: 0.05432153865695
Epoch 84, Training Loss: 0.05432153865695, Validation Loss: 0.048229873180389404
Epoch 85, Training Loss: 0.048229873180389404, Validation Loss: 0.04273286089301109
Epoch 86, Training Loss: 0.042732853442430496, Validation Loss: 0.037907928228378296
Epoch 87, Training Loss: 0.037907931953668594, Validation Loss: 0.033549826592206955
Epoch 88, Training Loss: 0.03354983404278755, Validation Loss: 0.029656263068318367
Epoch 89, Training Loss: 0.02965625934302807, Validation Loss: 0.026210390031337738
Epoch 90, Training Loss: 0.026210391893982887, Validation Loss: 0.023242823779582977
Epoch 91, Training Loss: 0.023242823779582977, Validation Loss: 0.020706314593553543
Epoch 92, Training Loss: 0.020706316456198692, Validation Loss: 0.018479760736227036
Epoch 93, Training Loss: 0.01847975142300129, Validation Loss: 0.016498589888215065
Epoch 94, Training Loss: 0.016498584300279617, Validation Loss: 0.014728189446032047
Epoch 95, Training Loss: 0.014728189446032047, Validation Loss: 0.013165337033569813
Epoch 96, Training Loss: 0.013165338896214962, Validation Loss: 0.011785074137151241
Epoch 97, Training Loss: 0.011785074137151241, Validation Loss: 0.010529307648539543
Epoch 98, Training Loss: 0.01052930485457182, Validation Loss: 0.009382905438542366
Epoch 99, Training Loss: 0.009382910095155239, Validation Loss: 0.008320659399032593
Epoch 100, Training Loss: 0.008320661261677742, Validation Loss: 0.007357193157076836
Epoch 101, Training Loss: 0.007357190828770399, Validation Loss: 0.006469688378274441
Epoch 102, Training Loss: 0.00646969024091959, Validation Loss: 0.005669912323355675
Epoch 103, Training Loss: 0.0056699104607105255, Validation Loss: 0.004949002526700497
Epoch 104, Training Loss: 0.004949003458023071, Validation Loss: 0.004289968870580196
Epoch 105, Training Loss: 0.004289969801902771, Validation Loss: 0.003692065831273794
Epoch 106, Training Loss: 0.0036920648999512196, Validation Loss: 0.003144670045003295
Epoch 107, Training Loss: 0.003144672140479088, Validation Loss: 0.0026545082218945026
Epoch 108, Training Loss: 0.002654507290571928, Validation Loss: 0.0022239508107304573
Epoch 109, Training Loss: 0.002223949646577239, Validation Loss: 0.0018456581747159362
Epoch 110, Training Loss: 0.0018456581747159362, Validation Loss: 0.0015212208963930607
Epoch 111, Training Loss: 0.001521220081485808, Validation Loss: 0.001248450018465519
Epoch 112, Training Loss: 0.0012484502512961626, Validation Loss: 0.0010248692706227303
Epoch 113, Training Loss: 0.0010248690377920866, Validation Loss: 0.0008458267548121512
Epoch 114, Training Loss: 0.0008458270458504558, Validation Loss: 0.0007056667236611247
Epoch 115, Training Loss: 0.0007056675385683775, Validation Loss: 0.0005982156144455075
Epoch 116, Training Loss: 0.0005982163711450994, Validation Loss: 0.0005170597578398883
Epoch 117, Training Loss: 0.0005170584190636873, Validation Loss: 0.00045605789637193084
