Epoch 1, Training Loss: 0.44366148114204407, Validation Loss: 0.4422263503074646
Epoch 2, Training Loss: 0.4422263503074646, Validation Loss: 0.44083371758461
Epoch 3, Training Loss: 0.44083371758461, Validation Loss: 0.4394744038581848
Epoch 4, Training Loss: 0.4394744038581848, Validation Loss: 0.43811696767807007
Epoch 5, Training Loss: 0.43811696767807007, Validation Loss: 0.43677881360054016
Epoch 6, Training Loss: 0.43677881360054016, Validation Loss: 0.4354751408100128
Epoch 7, Training Loss: 0.43547511100769043, Validation Loss: 0.4341912865638733
Epoch 8, Training Loss: 0.4341912865638733, Validation Loss: 0.43293297290802
Epoch 9, Training Loss: 0.43293297290802, Validation Loss: 0.43167388439178467
Epoch 10, Training Loss: 0.43167388439178467, Validation Loss: 0.4303983747959137
Epoch 11, Training Loss: 0.4303983747959137, Validation Loss: 0.4290876090526581
Epoch 12, Training Loss: 0.4290875792503357, Validation Loss: 0.42775413393974304
Epoch 13, Training Loss: 0.42775413393974304, Validation Loss: 0.42638662457466125
Epoch 14, Training Loss: 0.42638662457466125, Validation Loss: 0.424993634223938
Epoch 15, Training Loss: 0.424993634223938, Validation Loss: 0.4235759377479553
Epoch 16, Training Loss: 0.4235759675502777, Validation Loss: 0.4221333861351013
Epoch 17, Training Loss: 0.4221333861351013, Validation Loss: 0.42064622044563293
Epoch 18, Training Loss: 0.42064622044563293, Validation Loss: 0.41909757256507874
Epoch 19, Training Loss: 0.41909757256507874, Validation Loss: 0.417503297328949
Epoch 20, Training Loss: 0.417503297328949, Validation Loss: 0.41588205099105835
Epoch 21, Training Loss: 0.41588205099105835, Validation Loss: 0.41427066922187805
Epoch 22, Training Loss: 0.41427063941955566, Validation Loss: 0.41267257928848267
Epoch 23, Training Loss: 0.41267257928848267, Validation Loss: 0.4110155999660492
Epoch 24, Training Loss: 0.4110155999660492, Validation Loss: 0.40928685665130615
Epoch 25, Training Loss: 0.4092867970466614, Validation Loss: 0.40746980905532837
Epoch 26, Training Loss: 0.407469779253006, Validation Loss: 0.4055739641189575
