Epoch 1, Training Loss: 0.27367103099823, Validation Loss: 0.19533872604370117
Epoch 2, Training Loss: 0.2725849151611328, Validation Loss: 0.19452807307243347
Epoch 3, Training Loss: 0.2715047001838684, Validation Loss: 0.1937209665775299
Epoch 4, Training Loss: 0.27042722702026367, Validation Loss: 0.19291827082633972
Epoch 5, Training Loss: 0.2693537473678589, Validation Loss: 0.19212087988853455
Epoch 6, Training Loss: 0.26829081773757935, Validation Loss: 0.19133806228637695
Epoch 7, Training Loss: 0.2672562301158905, Validation Loss: 0.19058358669281006
Epoch 8, Training Loss: 0.2662833333015442, Validation Loss: 0.1898411214351654
Epoch 9, Training Loss: 0.2653115391731262, Validation Loss: 0.18909643590450287
Epoch 10, Training Loss: 0.26432639360427856, Validation Loss: 0.18835130333900452
Epoch 11, Training Loss: 0.2633334696292877, Validation Loss: 0.1875964105129242
Epoch 12, Training Loss: 0.26232701539993286, Validation Loss: 0.1868232935667038
Epoch 13, Training Loss: 0.26129835844039917, Validation Loss: 0.18603923916816711
Epoch 14, Training Loss: 0.26025277376174927, Validation Loss: 0.18524476885795593
Epoch 15, Training Loss: 0.25919172167778015, Validation Loss: 0.18444186449050903
Epoch 16, Training Loss: 0.2581179738044739, Validation Loss: 0.18363451957702637
Epoch 17, Training Loss: 0.25703340768814087, Validation Loss: 0.18284079432487488
Epoch 18, Training Loss: 0.25595101714134216, Validation Loss: 0.18205031752586365
Epoch 19, Training Loss: 0.25486135482788086, Validation Loss: 0.18125328421592712
Epoch 20, Training Loss: 0.2537553906440735, Validation Loss: 0.1804232895374298
Epoch 21, Training Loss: 0.25260475277900696, Validation Loss: 0.17955243587493896
Epoch 22, Training Loss: 0.2514016628265381, Validation Loss: 0.1786506623029709
Epoch 23, Training Loss: 0.2501605451107025, Validation Loss: 0.1777113527059555
Epoch 24, Training Loss: 0.2488756775856018, Validation Loss: 0.17673037946224213
Epoch 25, Training Loss: 0.24753831326961517, Validation Loss: 0.17570969462394714
Epoch 26, Training Loss: 0.24614214897155762, Validation Loss: 0.174639493227005
Epoch 27, Training Loss: 0.24467168748378754, Validation Loss: 0.1735166311264038
Epoch 28, Training Loss: 0.24312399327754974, Validation Loss: 0.17234984040260315
Epoch 29, Training Loss: 0.24151623249053955, Validation Loss: 0.17116472125053406
Epoch 30, Training Loss: 0.23986995220184326, Validation Loss: 0.16992054879665375
Epoch 31, Training Loss: 0.23813068866729736, Validation Loss: 0.16859351098537445
Epoch 32, Training Loss: 0.2362699955701828, Validation Loss: 0.1671857237815857
Epoch 33, Training Loss: 0.23429608345031738, Validation Loss: 0.16568931937217712
Epoch 34, Training Loss: 0.2321937531232834, Validation Loss: 0.16409695148468018
Epoch 35, Training Loss: 0.22994765639305115, Validation Loss: 0.16240194439888
Epoch 36, Training Loss: 0.2275463193655014, Validation Loss: 0.16060195863246918
Epoch 37, Training Loss: 0.22498361766338348, Validation Loss: 0.15869465470314026
Epoch 38, Training Loss: 0.22224794328212738, Validation Loss: 0.15666723251342773
Epoch 39, Training Loss: 0.21932080388069153, Validation Loss: 0.1545196771621704
Epoch 40, Training Loss: 0.21619050204753876, Validation Loss: 0.15226641297340393
Epoch 41, Training Loss: 0.21285971999168396, Validation Loss: 0.14991119503974915
Epoch 42, Training Loss: 0.2093248963356018, Validation Loss: 0.14744830131530762
Epoch 43, Training Loss: 0.2055824249982834, Validation Loss: 0.14488208293914795
Epoch 44, Training Loss: 0.2016247808933258, Validation Loss: 0.14223340153694153
Epoch 45, Training Loss: 0.19744309782981873, Validation Loss: 0.1395210474729538
Epoch 46, Training Loss: 0.1930459439754486, Validation Loss: 0.13674935698509216
Epoch 47, Training Loss: 0.18843165040016174, Validation Loss: 0.13395719230175018
Epoch 48, Training Loss: 0.18358534574508667, Validation Loss: 0.13120988011360168
Epoch 49, Training Loss: 0.17856411635875702, Validation Loss: 0.12859562039375305
Epoch 50, Training Loss: 0.17344126105308533, Validation Loss: 0.12617462873458862
Epoch 51, Training Loss: 0.16824716329574585, Validation Loss: 0.12404768168926239
Epoch 52, Training Loss: 0.16305910050868988, Validation Loss: 0.1223350316286087
Epoch 53, Training Loss: 0.1579902172088623, Validation Loss: 0.1211276575922966
Epoch 54, Training Loss: 0.15313571691513062, Validation Loss: 0.12052669376134872
Epoch 55, Training Loss: 0.14860187470912933, Validation Loss: 0.12057295441627502
Epoch 56, Training Loss: 0.14449165761470795, Validation Loss: 0.12135542929172516
Epoch 57, Training Loss: 0.14094607532024384, Validation Loss: 0.12281426042318344
Epoch 58, Training Loss: 0.1380193680524826, Validation Loss: 0.12482398748397827
Epoch 59, Training Loss: 0.1356906145811081, Validation Loss: 0.12715326249599457
Epoch 60, Training Loss: 0.1338857263326645, Validation Loss: 0.12950967252254486
Epoch 61, Training Loss: 0.132466122508049, Validation Loss: 0.13154618442058563
Epoch 62, Training Loss: 0.13126133382320404, Validation Loss: 0.1329503208398819
Epoch 63, Training Loss: 0.13004302978515625, Validation Loss: 0.13353511691093445
Epoch 64, Training Loss: 0.12866587936878204, Validation Loss: 0.13327501714229584
Epoch 65, Training Loss: 0.12708024680614471, Validation Loss: 0.1322326958179474
Epoch 66, Training Loss: 0.12528568506240845, Validation Loss: 0.13057585060596466
Epoch 67, Training Loss: 0.12336429208517075, Validation Loss: 0.1284928321838379
Epoch 68, Training Loss: 0.12141044437885284, Validation Loss: 0.1261873096227646
Epoch 69, Training Loss: 0.11952073872089386, Validation Loss: 0.12384488433599472
Epoch 70, Training Loss: 0.11777476966381073, Validation Loss: 0.1215980276465416
Epoch 71, Training Loss: 0.116222083568573, Validation Loss: 0.11955216526985168
Epoch 72, Training Loss: 0.11489176005125046, Validation Loss: 0.11778807640075684
Epoch 73, Training Loss: 0.11378757655620575, Validation Loss: 0.1163141131401062
Epoch 74, Training Loss: 0.11289249360561371, Validation Loss: 0.11508707702159882
Epoch 75, Training Loss: 0.11212357133626938, Validation Loss: 0.11409622430801392
Epoch 76, Training Loss: 0.11144037544727325, Validation Loss: 0.11331269145011902
Epoch 77, Training Loss: 0.11080309003591537, Validation Loss: 0.11269532144069672
Epoch 78, Training Loss: 0.11017446219921112, Validation Loss: 0.11221541464328766
Epoch 79, Training Loss: 0.10953263938426971, Validation Loss: 0.11184307187795639
Epoch 80, Training Loss: 0.10886379331350327, Validation Loss: 0.11155065149068832
Epoch 81, Training Loss: 0.10816066712141037, Validation Loss: 0.11132173240184784
Epoch 82, Training Loss: 0.10743977874517441, Validation Loss: 0.11113779991865158
Epoch 83, Training Loss: 0.10670556873083115, Validation Loss: 0.1109783872961998
Epoch 84, Training Loss: 0.10597484558820724, Validation Loss: 0.11082242429256439
Epoch 85, Training Loss: 0.1052561029791832, Validation Loss: 0.11064489930868149
Epoch 86, Training Loss: 0.10455769300460815, Validation Loss: 0.11043425649404526
Epoch 87, Training Loss: 0.10389125347137451, Validation Loss: 0.11015814542770386
Epoch 88, Training Loss: 0.10324756801128387, Validation Loss: 0.1097940057516098
Epoch 89, Training Loss: 0.10261616110801697, Validation Loss: 0.10933688282966614
Epoch 90, Training Loss: 0.10199432820081711, Validation Loss: 0.10878628492355347
