Epoch 1, Training Loss: 0.2449745088815689, Validation Loss: 0.23313656449317932
Epoch 2, Training Loss: 0.2440447211265564, Validation Loss: 0.23223163187503815
Epoch 3, Training Loss: 0.243122398853302, Validation Loss: 0.23133711516857147
Epoch 4, Training Loss: 0.24221272766590118, Validation Loss: 0.2304650843143463
Epoch 5, Training Loss: 0.24132920801639557, Validation Loss: 0.22960467636585236
Epoch 6, Training Loss: 0.24044889211654663, Validation Loss: 0.2287539839744568
Epoch 7, Training Loss: 0.23957273364067078, Validation Loss: 0.22790385782718658
Epoch 8, Training Loss: 0.23869875073432922, Validation Loss: 0.22705598175525665
Epoch 9, Training Loss: 0.23782803118228912, Validation Loss: 0.22623179852962494
Epoch 10, Training Loss: 0.23696841299533844, Validation Loss: 0.22542735934257507
Epoch 11, Training Loss: 0.23612330853939056, Validation Loss: 0.22462451457977295
Epoch 12, Training Loss: 0.2352754771709442, Validation Loss: 0.22382567822933197
Epoch 13, Training Loss: 0.23441705107688904, Validation Loss: 0.22300568222999573
Epoch 14, Training Loss: 0.2335388958454132, Validation Loss: 0.22215428948402405
Epoch 15, Training Loss: 0.23264063894748688, Validation Loss: 0.22128234803676605
Epoch 16, Training Loss: 0.23171745240688324, Validation Loss: 0.2204001545906067
Epoch 17, Training Loss: 0.23077473044395447, Validation Loss: 0.21951650083065033
Epoch 18, Training Loss: 0.2298389971256256, Validation Loss: 0.21863490343093872
Epoch 19, Training Loss: 0.22889339923858643, Validation Loss: 0.217729389667511
Epoch 20, Training Loss: 0.22791169583797455, Validation Loss: 0.21680648624897003
Epoch 21, Training Loss: 0.22689910233020782, Validation Loss: 0.21585340797901154
Epoch 22, Training Loss: 0.225849449634552, Validation Loss: 0.21485872566699982
Epoch 23, Training Loss: 0.2247513383626938, Validation Loss: 0.2138163447380066
Epoch 24, Training Loss: 0.22359272837638855, Validation Loss: 0.21272584795951843
Epoch 25, Training Loss: 0.22238019108772278, Validation Loss: 0.21158607304096222
Epoch 26, Training Loss: 0.22110684216022491, Validation Loss: 0.21039651334285736
Epoch 27, Training Loss: 0.21975333988666534, Validation Loss: 0.2091405987739563
Epoch 28, Training Loss: 0.21830421686172485, Validation Loss: 0.20782239735126495
Epoch 29, Training Loss: 0.21677540242671967, Validation Loss: 0.20649217069149017
Epoch 30, Training Loss: 0.21520140767097473, Validation Loss: 0.20511671900749207
Epoch 31, Training Loss: 0.21355362236499786, Validation Loss: 0.20367568731307983
Epoch 32, Training Loss: 0.2118338942527771, Validation Loss: 0.2021823674440384
Epoch 33, Training Loss: 0.21003401279449463, Validation Loss: 0.20063303411006927
Epoch 34, Training Loss: 0.2081441432237625, Validation Loss: 0.19902034103870392
Epoch 35, Training Loss: 0.2061557173728943, Validation Loss: 0.1973409503698349
Epoch 36, Training Loss: 0.2040686309337616, Validation Loss: 0.19557681679725647
Epoch 37, Training Loss: 0.20186462998390198, Validation Loss: 0.193728968501091
Epoch 38, Training Loss: 0.19954031705856323, Validation Loss: 0.19177363812923431
Epoch 39, Training Loss: 0.19707651436328888, Validation Loss: 0.18972258269786835
Epoch 40, Training Loss: 0.1944771558046341, Validation Loss: 0.18757663667201996
Epoch 41, Training Loss: 0.1917393058538437, Validation Loss: 0.18533435463905334
Epoch 42, Training Loss: 0.18885110318660736, Validation Loss: 0.1830042153596878
Epoch 43, Training Loss: 0.18582838773727417, Validation Loss: 0.18059523403644562
Epoch 44, Training Loss: 0.18267858028411865, Validation Loss: 0.17813846468925476
Epoch 45, Training Loss: 0.17941927909851074, Validation Loss: 0.1756397783756256
Epoch 46, Training Loss: 0.1760597974061966, Validation Loss: 0.17309816181659698
Epoch 47, Training Loss: 0.1726076900959015, Validation Loss: 0.17057177424430847
Epoch 48, Training Loss: 0.16910962760448456, Validation Loss: 0.16809360682964325
Epoch 49, Training Loss: 0.1655924916267395, Validation Loss: 0.16569450497627258
Epoch 50, Training Loss: 0.16210542619228363, Validation Loss: 0.1634003072977066
Epoch 51, Training Loss: 0.15869438648223877, Validation Loss: 0.161232590675354
Epoch 52, Training Loss: 0.15540435910224915, Validation Loss: 0.1592310220003128
Epoch 53, Training Loss: 0.1522938311100006, Validation Loss: 0.15743564069271088
Epoch 54, Training Loss: 0.1494092494249344, Validation Loss: 0.1557779610157013
Epoch 55, Training Loss: 0.1467638462781906, Validation Loss: 0.15427903831005096
Epoch 56, Training Loss: 0.14437180757522583, Validation Loss: 0.15286754071712494
Epoch 57, Training Loss: 0.14223381876945496, Validation Loss: 0.15148413181304932
Epoch 58, Training Loss: 0.14033235609531403, Validation Loss: 0.1500801146030426
Epoch 59, Training Loss: 0.13861894607543945, Validation Loss: 0.14854855835437775
Epoch 60, Training Loss: 0.13701598346233368, Validation Loss: 0.1468353122472763
Epoch 61, Training Loss: 0.13546530902385712, Validation Loss: 0.14496935904026031
Epoch 62, Training Loss: 0.13395747542381287, Validation Loss: 0.14284725487232208
Epoch 63, Training Loss: 0.13241711258888245, Validation Loss: 0.1404404491186142
Epoch 64, Training Loss: 0.13079626858234406, Validation Loss: 0.13779130578041077
Epoch 65, Training Loss: 0.12912145256996155, Validation Loss: 0.13502907752990723
Epoch 66, Training Loss: 0.12745532393455505, Validation Loss: 0.13232584297657013
Epoch 67, Training Loss: 0.12588727474212646, Validation Loss: 0.12972454726696014
Epoch 68, Training Loss: 0.12444764375686646, Validation Loss: 0.12732940912246704
Epoch 69, Training Loss: 0.12319675087928772, Validation Loss: 0.12514503300189972
Epoch 70, Training Loss: 0.12212781608104706, Validation Loss: 0.12318647652864456
Epoch 71, Training Loss: 0.12123728543519974, Validation Loss: 0.12145473808050156
Epoch 72, Training Loss: 0.12050273269414902, Validation Loss: 0.11994102597236633
Epoch 73, Training Loss: 0.11990009993314743, Validation Loss: 0.11863905191421509
Epoch 74, Training Loss: 0.1194075271487236, Validation Loss: 0.1175336167216301
Epoch 75, Training Loss: 0.11899158358573914, Validation Loss: 0.11659180372953415
Epoch 76, Training Loss: 0.11862809956073761, Validation Loss: 0.11580616235733032
Epoch 77, Training Loss: 0.11829755455255508, Validation Loss: 0.1151745393872261
Epoch 78, Training Loss: 0.11799914389848709, Validation Loss: 0.11466963589191437
Epoch 79, Training Loss: 0.1177220568060875, Validation Loss: 0.11426933109760284
Epoch 80, Training Loss: 0.11745686084032059, Validation Loss: 0.1139724999666214
Epoch 81, Training Loss: 0.11720119416713715, Validation Loss: 0.11378992348909378
Epoch 82, Training Loss: 0.11695271730422974, Validation Loss: 0.1137118861079216
Epoch 83, Training Loss: 0.11672776192426682, Validation Loss: 0.11373165994882584
Epoch 84, Training Loss: 0.11653020232915878, Validation Loss: 0.11380840837955475
Epoch 85, Training Loss: 0.11633860319852829, Validation Loss: 0.11392024904489517
Epoch 86, Training Loss: 0.1161520704627037, Validation Loss: 0.11403726041316986
Epoch 87, Training Loss: 0.11595926433801651, Validation Loss: 0.1141352728009224
Epoch 88, Training Loss: 0.11576170474290848, Validation Loss: 0.11422558128833771
Epoch 89, Training Loss: 0.11556195467710495, Validation Loss: 0.11431071907281876
Epoch 90, Training Loss: 0.11535719782114029, Validation Loss: 0.11436866968870163
Epoch 91, Training Loss: 0.1151428148150444, Validation Loss: 0.11438852548599243
Epoch 92, Training Loss: 0.11491639912128448, Validation Loss: 0.11437565833330154
Epoch 93, Training Loss: 0.11468350142240524, Validation Loss: 0.11432324349880219
Epoch 94, Training Loss: 0.11443978548049927, Validation Loss: 0.11423970013856888
Epoch 95, Training Loss: 0.11419007182121277, Validation Loss: 0.11413686722517014
Epoch 96, Training Loss: 0.11392960697412491, Validation Loss: 0.11404644697904587
Epoch 97, Training Loss: 0.11368483304977417, Validation Loss: 0.11393573135137558
