Epoch 1, Training Loss: 0.19350460171699524, Validation Loss: 0.19805625081062317
Epoch 2, Training Loss: 0.19253338873386383, Validation Loss: 0.19747239351272583
Epoch 3, Training Loss: 0.1921072006225586, Validation Loss: 0.19689986109733582
Epoch 4, Training Loss: 0.1923087239265442, Validation Loss: 0.19632971286773682
Epoch 5, Training Loss: 0.18929210305213928, Validation Loss: 0.19575472176074982
Epoch 6, Training Loss: 0.191179558634758, Validation Loss: 0.19518505036830902
Epoch 7, Training Loss: 0.1897086203098297, Validation Loss: 0.1946106255054474
Epoch 8, Training Loss: 0.19026967883110046, Validation Loss: 0.1940358281135559
Epoch 9, Training Loss: 0.1900329887866974, Validation Loss: 0.1934625208377838
Epoch 10, Training Loss: 0.18851031363010406, Validation Loss: 0.19289521872997284
Epoch 11, Training Loss: 0.1874658614397049, Validation Loss: 0.19233261048793793
Epoch 12, Training Loss: 0.1884295642375946, Validation Loss: 0.19177599251270294
Epoch 13, Training Loss: 0.18508301675319672, Validation Loss: 0.1912180483341217
Epoch 14, Training Loss: 0.18436530232429504, Validation Loss: 0.19066715240478516
Epoch 15, Training Loss: 0.1859283298254013, Validation Loss: 0.19012004137039185
Epoch 16, Training Loss: 0.18521404266357422, Validation Loss: 0.18957026302814484
Epoch 17, Training Loss: 0.18456248939037323, Validation Loss: 0.1890171766281128
Epoch 18, Training Loss: 0.18454255163669586, Validation Loss: 0.18845896422863007
Epoch 19, Training Loss: 0.18230056762695312, Validation Loss: 0.18789079785346985
Epoch 20, Training Loss: 0.1803152859210968, Validation Loss: 0.18731072545051575
Epoch 21, Training Loss: 0.18033787608146667, Validation Loss: 0.18672628700733185
Epoch 22, Training Loss: 0.17924322187900543, Validation Loss: 0.18613533675670624
Epoch 23, Training Loss: 0.18015015125274658, Validation Loss: 0.18553601205348969
Epoch 24, Training Loss: 0.17782467603683472, Validation Loss: 0.18491673469543457
Epoch 25, Training Loss: 0.1781305968761444, Validation Loss: 0.1842799186706543
Epoch 26, Training Loss: 0.17673486471176147, Validation Loss: 0.18363256752490997
Epoch 27, Training Loss: 0.17672862112522125, Validation Loss: 0.18297386169433594
Epoch 28, Training Loss: 0.17663827538490295, Validation Loss: 0.18230277299880981
