Epoch 1, Training Loss: 0.22972673177719116, Validation Loss: 0.2730502784252167
Epoch 2, Training Loss: 0.22880704700946808, Validation Loss: 0.27206331491470337
Epoch 3, Training Loss: 0.22790198028087616, Validation Loss: 0.2710733413696289
Epoch 4, Training Loss: 0.22700272500514984, Validation Loss: 0.27008056640625
Epoch 5, Training Loss: 0.22610829770565033, Validation Loss: 0.2690858840942383
Epoch 6, Training Loss: 0.2252117246389389, Validation Loss: 0.26808321475982666
Epoch 7, Training Loss: 0.22430838644504547, Validation Loss: 0.2670658528804779
Epoch 8, Training Loss: 0.22339488565921783, Validation Loss: 0.2660451829433441
Epoch 9, Training Loss: 0.22247377038002014, Validation Loss: 0.2650272846221924
Epoch 10, Training Loss: 0.22155940532684326, Validation Loss: 0.26399147510528564
Epoch 11, Training Loss: 0.22064577043056488, Validation Loss: 0.2629806697368622
Epoch 12, Training Loss: 0.21974924206733704, Validation Loss: 0.2619493901729584
Epoch 13, Training Loss: 0.2188403457403183, Validation Loss: 0.26089605689048767
Epoch 14, Training Loss: 0.2179112285375595, Validation Loss: 0.2598145604133606
Epoch 15, Training Loss: 0.21695460379123688, Validation Loss: 0.25873512029647827
Epoch 16, Training Loss: 0.21600070595741272, Validation Loss: 0.25761809945106506
Epoch 17, Training Loss: 0.21501871943473816, Validation Loss: 0.25646859407424927
Epoch 18, Training Loss: 0.21400970220565796, Validation Loss: 0.2552846670150757
Epoch 19, Training Loss: 0.2129753679037094, Validation Loss: 0.25406843423843384
Epoch 20, Training Loss: 0.21190783381462097, Validation Loss: 0.2528115510940552
Epoch 21, Training Loss: 0.2108057141304016, Validation Loss: 0.25150516629219055
Epoch 22, Training Loss: 0.20966222882270813, Validation Loss: 0.250154584646225
Epoch 23, Training Loss: 0.20847299695014954, Validation Loss: 0.24874922633171082
Epoch 24, Training Loss: 0.20722158253192902, Validation Loss: 0.2472814917564392
Epoch 25, Training Loss: 0.20591017603874207, Validation Loss: 0.24575354158878326
Epoch 26, Training Loss: 0.20455287396907806, Validation Loss: 0.24414977431297302
Epoch 27, Training Loss: 0.2031441181898117, Validation Loss: 0.2424563318490982
Epoch 28, Training Loss: 0.20166991651058197, Validation Loss: 0.24066390097141266
Epoch 29, Training Loss: 0.20012260973453522, Validation Loss: 0.23880040645599365
Epoch 30, Training Loss: 0.19851768016815186, Validation Loss: 0.23682378232479095
Epoch 31, Training Loss: 0.19682158529758453, Validation Loss: 0.23472990095615387
Epoch 32, Training Loss: 0.19504676759243011, Validation Loss: 0.23249651491641998
Epoch 33, Training Loss: 0.19315890967845917, Validation Loss: 0.23011527955532074
Epoch 34, Training Loss: 0.19115351140499115, Validation Loss: 0.22757457196712494
Epoch 35, Training Loss: 0.1890106052160263, Validation Loss: 0.22486551105976105
Epoch 36, Training Loss: 0.1867232620716095, Validation Loss: 0.2219642996788025
Epoch 37, Training Loss: 0.18428722023963928, Validation Loss: 0.21886974573135376
Epoch 38, Training Loss: 0.18169134855270386, Validation Loss: 0.21560786664485931
Epoch 39, Training Loss: 0.1789383739233017, Validation Loss: 0.21213319897651672
Epoch 40, Training Loss: 0.17601805925369263, Validation Loss: 0.2084454447031021
Epoch 41, Training Loss: 0.17293022572994232, Validation Loss: 0.2045343518257141
Epoch 42, Training Loss: 0.16967201232910156, Validation Loss: 0.2004164606332779
Epoch 43, Training Loss: 0.16625264286994934, Validation Loss: 0.1960887908935547
Epoch 44, Training Loss: 0.1626979112625122, Validation Loss: 0.19152605533599854
Epoch 45, Training Loss: 0.15899141132831573, Validation Loss: 0.1867828369140625
Epoch 46, Training Loss: 0.1551784723997116, Validation Loss: 0.18189595639705658
Epoch 47, Training Loss: 0.15129387378692627, Validation Loss: 0.17689862847328186
Epoch 48, Training Loss: 0.14737462997436523, Validation Loss: 0.17185461521148682
Epoch 49, Training Loss: 0.14348535239696503, Validation Loss: 0.16684257984161377
Epoch 50, Training Loss: 0.13969700038433075, Validation Loss: 0.16195867955684662
Epoch 51, Training Loss: 0.1361001431941986, Validation Loss: 0.15731292963027954
Epoch 52, Training Loss: 0.13279975950717926, Validation Loss: 0.15302503108978271
Epoch 53, Training Loss: 0.1298971176147461, Validation Loss: 0.1492062658071518
Epoch 54, Training Loss: 0.12748292088508606, Validation Loss: 0.14597944915294647
Epoch 55, Training Loss: 0.12563462555408478, Validation Loss: 0.1433699131011963
Epoch 56, Training Loss: 0.12435220181941986, Validation Loss: 0.14138226211071014
Epoch 57, Training Loss: 0.12359517067670822, Validation Loss: 0.13994520902633667
Epoch 58, Training Loss: 0.12323841452598572, Validation Loss: 0.13891130685806274
Epoch 59, Training Loss: 0.12309461832046509, Validation Loss: 0.13808171451091766
Epoch 60, Training Loss: 0.1229361966252327, Validation Loss: 0.13729482889175415
Epoch 61, Training Loss: 0.12259206920862198, Validation Loss: 0.13646526634693146
Epoch 62, Training Loss: 0.12199161946773529, Validation Loss: 0.13557033240795135
Epoch 63, Training Loss: 0.12112987786531448, Validation Loss: 0.13464292883872986
Epoch 64, Training Loss: 0.12007350474596024, Validation Loss: 0.133761927485466
Epoch 65, Training Loss: 0.11892964690923691, Validation Loss: 0.13298119604587555
Epoch 66, Training Loss: 0.11780811101198196, Validation Loss: 0.1323852837085724
Epoch 67, Training Loss: 0.11680273711681366, Validation Loss: 0.131980299949646
Epoch 68, Training Loss: 0.11595296114683151, Validation Loss: 0.13173556327819824
Epoch 69, Training Loss: 0.11528041958808899, Validation Loss: 0.13162381947040558
Epoch 70, Training Loss: 0.11478083580732346, Validation Loss: 0.13158978521823883
Epoch 71, Training Loss: 0.11442399770021439, Validation Loss: 0.13157346844673157
Epoch 72, Training Loss: 0.11416922509670258, Validation Loss: 0.13150961697101593
Epoch 73, Training Loss: 0.11396346241235733, Validation Loss: 0.13135726749897003
Epoch 74, Training Loss: 0.11376924067735672, Validation Loss: 0.13108348846435547
Epoch 75, Training Loss: 0.11355393379926682, Validation Loss: 0.13067679107189178
Epoch 76, Training Loss: 0.1133023276925087, Validation Loss: 0.13012941181659698
Epoch 77, Training Loss: 0.11300551146268845, Validation Loss: 0.12944991886615753
Epoch 78, Training Loss: 0.11266373097896576, Validation Loss: 0.128652885556221
Epoch 79, Training Loss: 0.1122811883687973, Validation Loss: 0.12776413559913635
Epoch 80, Training Loss: 0.1118723452091217, Validation Loss: 0.12681370973587036
Epoch 81, Training Loss: 0.11144848167896271, Validation Loss: 0.1258670836687088
Epoch 82, Training Loss: 0.11103588342666626, Validation Loss: 0.12490736693143845
Epoch 83, Training Loss: 0.11062534153461456, Validation Loss: 0.12395341694355011
Epoch 84, Training Loss: 0.1102335974574089, Validation Loss: 0.12302492558956146
Epoch 85, Training Loss: 0.10986234992742538, Validation Loss: 0.12213152647018433
Epoch 86, Training Loss: 0.10950976610183716, Validation Loss: 0.12127552926540375
Epoch 87, Training Loss: 0.10916438698768616, Validation Loss: 0.12045508623123169
Epoch 88, Training Loss: 0.10881176590919495, Validation Loss: 0.1196804940700531
Epoch 89, Training Loss: 0.10845857113599777, Validation Loss: 0.11892921477556229
Epoch 90, Training Loss: 0.10808839648962021, Validation Loss: 0.11819887906312943
Epoch 91, Training Loss: 0.10769066959619522, Validation Loss: 0.11748836934566498
Epoch 92, Training Loss: 0.10726789385080338, Validation Loss: 0.11679814010858536
Epoch 93, Training Loss: 0.10685040801763535, Validation Loss: 0.11612814664840698
Epoch 94, Training Loss: 0.10643082857131958, Validation Loss: 0.11548413336277008
Epoch 95, Training Loss: 0.10601241141557693, Validation Loss: 0.1148662269115448
Epoch 96, Training Loss: 0.10559114813804626, Validation Loss: 0.11426524072885513
Epoch 97, Training Loss: 0.10516493767499924, Validation Loss: 0.11367167532444
Epoch 98, Training Loss: 0.10474351793527603, Validation Loss: 0.11307676136493683
Epoch 99, Training Loss: 0.10431859642267227, Validation Loss: 0.11247386038303375
Epoch 100, Training Loss: 0.10388810932636261, Validation Loss: 0.11185259371995926
Epoch 101, Training Loss: 0.10344729572534561, Validation Loss: 0.11121317744255066
Epoch 102, Training Loss: 0.10299757868051529, Validation Loss: 0.11055127531290054
Epoch 103, Training Loss: 0.10253710299730301, Validation Loss: 0.10986879467964172
Epoch 104, Training Loss: 0.10206013172864914, Validation Loss: 0.10915177315473557
Epoch 105, Training Loss: 0.10156526416540146, Validation Loss: 0.10840754956007004
Epoch 106, Training Loss: 0.10105369985103607, Validation Loss: 0.10763493180274963
Epoch 107, Training Loss: 0.10052483528852463, Validation Loss: 0.10685309767723083
Epoch 108, Training Loss: 0.09997604787349701, Validation Loss: 0.1060839369893074
Epoch 109, Training Loss: 0.09941334277391434, Validation Loss: 0.10530661046504974
Epoch 110, Training Loss: 0.09882722049951553, Validation Loss: 0.10453067719936371
Epoch 111, Training Loss: 0.09822702407836914, Validation Loss: 0.103741854429245
Epoch 112, Training Loss: 0.09760700166225433, Validation Loss: 0.10294205695390701
Epoch 113, Training Loss: 0.09696538746356964, Validation Loss: 0.10214871168136597
Epoch 114, Training Loss: 0.09629911929368973, Validation Loss: 0.10134641081094742
Epoch 115, Training Loss: 0.09560200572013855, Validation Loss: 0.10055378079414368
Epoch 116, Training Loss: 0.09489660710096359, Validation Loss: 0.09975750744342804
Epoch 117, Training Loss: 0.09417450428009033, Validation Loss: 0.09889692813158035
Epoch 118, Training Loss: 0.09340200573205948, Validation Loss: 0.09800481796264648
Epoch 119, Training Loss: 0.09260542690753937, Validation Loss: 0.09712015837430954
Epoch 120, Training Loss: 0.09179053455591202, Validation Loss: 0.09621170908212662
Epoch 121, Training Loss: 0.09095150232315063, Validation Loss: 0.09527933597564697
Epoch 122, Training Loss: 0.09008708596229553, Validation Loss: 0.09429259598255157
Epoch 123, Training Loss: 0.08918922394514084, Validation Loss: 0.0932900607585907
Epoch 124, Training Loss: 0.08827517181634903, Validation Loss: 0.09230393171310425
Epoch 125, Training Loss: 0.08734557032585144, Validation Loss: 0.09130929410457611
Epoch 126, Training Loss: 0.08638371527194977, Validation Loss: 0.09031274169683456
Epoch 127, Training Loss: 0.08539075404405594, Validation Loss: 0.08929004520177841
Epoch 128, Training Loss: 0.08436422795057297, Validation Loss: 0.08828318119049072
Epoch 129, Training Loss: 0.0833173543214798, Validation Loss: 0.08732569217681885
Epoch 130, Training Loss: 0.08227924257516861, Validation Loss: 0.08636310696601868
Epoch 131, Training Loss: 0.08122604340314865, Validation Loss: 0.08540431410074234
Epoch 132, Training Loss: 0.08016271889209747, Validation Loss: 0.0844416469335556
Epoch 133, Training Loss: 0.07908328622579575, Validation Loss: 0.08351023495197296
Epoch 134, Training Loss: 0.07801371812820435, Validation Loss: 0.08259022235870361
Epoch 135, Training Loss: 0.07693949341773987, Validation Loss: 0.08175047487020493
Epoch 136, Training Loss: 0.07590468972921371, Validation Loss: 0.0809863805770874
Epoch 137, Training Loss: 0.0748911201953888, Validation Loss: 0.08032415807247162
Epoch 138, Training Loss: 0.07391590625047684, Validation Loss: 0.07974034547805786
Epoch 139, Training Loss: 0.07296261191368103, Validation Loss: 0.07921165227890015
Epoch 140, Training Loss: 0.07204749435186386, Validation Loss: 0.07869859784841537
Epoch 141, Training Loss: 0.07118039578199387, Validation Loss: 0.07815577834844589
Epoch 142, Training Loss: 0.07034789770841599, Validation Loss: 0.07757572084665298
Epoch 143, Training Loss: 0.06955871731042862, Validation Loss: 0.07698758691549301
Epoch 144, Training Loss: 0.0688093975186348, Validation Loss: 0.07638408988714218
Epoch 145, Training Loss: 0.06810417026281357, Validation Loss: 0.07579249143600464
Epoch 146, Training Loss: 0.06744546443223953, Validation Loss: 0.07520540803670883
Epoch 147, Training Loss: 0.06681571900844574, Validation Loss: 0.07459627091884613
Epoch 148, Training Loss: 0.06620689481496811, Validation Loss: 0.07393337786197662
Epoch 149, Training Loss: 0.06558318436145782, Validation Loss: 0.07330063730478287
Epoch 150, Training Loss: 0.06498505175113678, Validation Loss: 0.07273037731647491
