Epoch 1, Training Loss: 0.5226267576217651, Validation Loss: 0.5213466882705688
Epoch 2, Training Loss: 0.5213466882705688, Validation Loss: 0.520102858543396
Epoch 3, Training Loss: 0.5201027989387512, Validation Loss: 0.5188887715339661
Epoch 4, Training Loss: 0.5188887715339661, Validation Loss: 0.5177274942398071
Epoch 5, Training Loss: 0.5177274942398071, Validation Loss: 0.5165635943412781
Epoch 6, Training Loss: 0.5165635943412781, Validation Loss: 0.5154241323471069
Epoch 7, Training Loss: 0.5154242515563965, Validation Loss: 0.514348566532135
Epoch 8, Training Loss: 0.5143486261367798, Validation Loss: 0.5132761001586914
Epoch 9, Training Loss: 0.5132761597633362, Validation Loss: 0.5121853947639465
Epoch 10, Training Loss: 0.5121853947639465, Validation Loss: 0.5110796689987183
Epoch 11, Training Loss: 0.5110796689987183, Validation Loss: 0.5099632740020752
Epoch 12, Training Loss: 0.5099632740020752, Validation Loss: 0.5088490843772888
Epoch 13, Training Loss: 0.5088490843772888, Validation Loss: 0.507743239402771
Epoch 14, Training Loss: 0.5077432990074158, Validation Loss: 0.506618320941925
Epoch 15, Training Loss: 0.506618320941925, Validation Loss: 0.5054918527603149
Epoch 16, Training Loss: 0.5054917931556702, Validation Loss: 0.5043531656265259
Epoch 17, Training Loss: 0.5043531656265259, Validation Loss: 0.503227174282074
Epoch 18, Training Loss: 0.503227174282074, Validation Loss: 0.5021130442619324
Epoch 19, Training Loss: 0.5021130442619324, Validation Loss: 0.5009828805923462
Epoch 20, Training Loss: 0.5009828805923462, Validation Loss: 0.4998270273208618
Epoch 21, Training Loss: 0.4998270869255066, Validation Loss: 0.4986281096935272
Epoch 22, Training Loss: 0.4986281096935272, Validation Loss: 0.49736568331718445
Epoch 23, Training Loss: 0.49736568331718445, Validation Loss: 0.496057391166687
Epoch 24, Training Loss: 0.496057391166687, Validation Loss: 0.494730681180954
Epoch 25, Training Loss: 0.494730681180954, Validation Loss: 0.4933435916900635
Epoch 26, Training Loss: 0.4933435916900635, Validation Loss: 0.4919046461582184
Epoch 27, Training Loss: 0.4919046461582184, Validation Loss: 0.4904181659221649
Epoch 28, Training Loss: 0.49041813611984253, Validation Loss: 0.4889068007469177
Epoch 29, Training Loss: 0.4889068007469177, Validation Loss: 0.48732826113700867
Epoch 30, Training Loss: 0.48732826113700867, Validation Loss: 0.48569005727767944
Epoch 31, Training Loss: 0.48569005727767944, Validation Loss: 0.4839550256729126
Epoch 32, Training Loss: 0.4839550256729126, Validation Loss: 0.4821024239063263
Epoch 33, Training Loss: 0.4821024239063263, Validation Loss: 0.48012858629226685
Epoch 34, Training Loss: 0.4801286458969116, Validation Loss: 0.47807812690734863
Epoch 35, Training Loss: 0.47807812690734863, Validation Loss: 0.4759587049484253
Epoch 36, Training Loss: 0.4759587049484253, Validation Loss: 0.473749041557312
Epoch 37, Training Loss: 0.473749041557312, Validation Loss: 0.4714578688144684
Epoch 38, Training Loss: 0.4714578688144684, Validation Loss: 0.4689636528491974
Epoch 39, Training Loss: 0.4689636528491974, Validation Loss: 0.46627533435821533
Epoch 40, Training Loss: 0.46627533435821533, Validation Loss: 0.4634062945842743
Epoch 41, Training Loss: 0.4634062945842743, Validation Loss: 0.4603252708911896
Epoch 42, Training Loss: 0.4603252708911896, Validation Loss: 0.45707717537879944
Epoch 43, Training Loss: 0.4570772349834442, Validation Loss: 0.4535907506942749
Epoch 44, Training Loss: 0.4535906910896301, Validation Loss: 0.4498872458934784
Epoch 45, Training Loss: 0.4498872458934784, Validation Loss: 0.4458874464035034
Epoch 46, Training Loss: 0.44588735699653625, Validation Loss: 0.44159838557243347
Epoch 47, Training Loss: 0.44159844517707825, Validation Loss: 0.43695613741874695
Epoch 48, Training Loss: 0.43695613741874695, Validation Loss: 0.43193861842155457
Epoch 49, Training Loss: 0.43193861842155457, Validation Loss: 0.4265301525592804
Epoch 50, Training Loss: 0.4265301823616028, Validation Loss: 0.4206569790840149
Epoch 51, Training Loss: 0.4206569492816925, Validation Loss: 0.4143259525299072
Epoch 52, Training Loss: 0.4143259823322296, Validation Loss: 0.40748682618141174
Epoch 53, Training Loss: 0.40748685598373413, Validation Loss: 0.40016037225723267
