Epoch 1, Training Loss: 0.5313335061073303, Validation Loss: 0.529883086681366
Epoch 2, Training Loss: 0.5298831462860107, Validation Loss: 0.5284286141395569
Epoch 3, Training Loss: 0.5284286141395569, Validation Loss: 0.5269831418991089
Epoch 4, Training Loss: 0.5269831418991089, Validation Loss: 0.5255379676818848
Epoch 5, Training Loss: 0.5255379676818848, Validation Loss: 0.5241135954856873
Epoch 6, Training Loss: 0.5241135358810425, Validation Loss: 0.522678554058075
Epoch 7, Training Loss: 0.522678554058075, Validation Loss: 0.521210789680481
Epoch 8, Training Loss: 0.5212107300758362, Validation Loss: 0.5197327733039856
Epoch 9, Training Loss: 0.5197327733039856, Validation Loss: 0.5182608366012573
Epoch 10, Training Loss: 0.5182608366012573, Validation Loss: 0.5168004035949707
Epoch 11, Training Loss: 0.5168004631996155, Validation Loss: 0.5153213739395142
Epoch 12, Training Loss: 0.5153214335441589, Validation Loss: 0.5138246417045593
Epoch 13, Training Loss: 0.5138246417045593, Validation Loss: 0.5123011469841003
Epoch 14, Training Loss: 0.5123011469841003, Validation Loss: 0.5107452273368835
Epoch 15, Training Loss: 0.5107451677322388, Validation Loss: 0.5092016458511353
Epoch 16, Training Loss: 0.5092015862464905, Validation Loss: 0.507622241973877
Epoch 17, Training Loss: 0.5076223015785217, Validation Loss: 0.5059979557991028
Epoch 18, Training Loss: 0.5059979557991028, Validation Loss: 0.5043314099311829
Epoch 19, Training Loss: 0.5043314099311829, Validation Loss: 0.5026209354400635
Epoch 20, Training Loss: 0.5026209354400635, Validation Loss: 0.5008312463760376
Epoch 21, Training Loss: 0.5008312463760376, Validation Loss: 0.49906274676322937
Epoch 22, Training Loss: 0.49906277656555176, Validation Loss: 0.497244268655777
Epoch 23, Training Loss: 0.497244268655777, Validation Loss: 0.495366632938385
Epoch 24, Training Loss: 0.495366632938385, Validation Loss: 0.49339449405670166
Epoch 25, Training Loss: 0.4933944642543793, Validation Loss: 0.491354376077652
Epoch 26, Training Loss: 0.491354376077652, Validation Loss: 0.48926934599876404
Epoch 27, Training Loss: 0.48926934599876404, Validation Loss: 0.4871768355369568
Epoch 28, Training Loss: 0.4871768057346344, Validation Loss: 0.4850742816925049
Epoch 29, Training Loss: 0.4850742816925049, Validation Loss: 0.4828844666481018
Epoch 30, Training Loss: 0.4828844666481018, Validation Loss: 0.48060858249664307
Epoch 31, Training Loss: 0.48060858249664307, Validation Loss: 0.4782209098339081
Epoch 32, Training Loss: 0.4782209098339081, Validation Loss: 0.4757285714149475
Epoch 33, Training Loss: 0.4757285714149475, Validation Loss: 0.47309252619743347
Epoch 34, Training Loss: 0.47309252619743347, Validation Loss: 0.47037073969841003
Epoch 35, Training Loss: 0.47037073969841003, Validation Loss: 0.4674791395664215
Epoch 36, Training Loss: 0.4674791395664215, Validation Loss: 0.46435776352882385
Epoch 37, Training Loss: 0.46435776352882385, Validation Loss: 0.4609983265399933
Epoch 38, Training Loss: 0.4609982967376709, Validation Loss: 0.4573892652988434
Epoch 39, Training Loss: 0.4573892652988434, Validation Loss: 0.45354658365249634
Epoch 40, Training Loss: 0.4535466134548187, Validation Loss: 0.4494459629058838
Epoch 41, Training Loss: 0.4494459629058838, Validation Loss: 0.44504860043525696
Epoch 42, Training Loss: 0.44504860043525696, Validation Loss: 0.4403161108493805
Epoch 43, Training Loss: 0.4403160810470581, Validation Loss: 0.4352604150772095
Epoch 44, Training Loss: 0.4352603852748871, Validation Loss: 0.42985785007476807
Epoch 45, Training Loss: 0.42985785007476807, Validation Loss: 0.42408183217048645
Epoch 46, Training Loss: 0.42408183217048645, Validation Loss: 0.4178909361362457
Epoch 47, Training Loss: 0.4178909361362457, Validation Loss: 0.41127723455429077
Epoch 48, Training Loss: 0.41127723455429077, Validation Loss: 0.4042547941207886
Epoch 49, Training Loss: 0.4042547941207886, Validation Loss: 0.3966898024082184
Epoch 50, Training Loss: 0.3966898024082184, Validation Loss: 0.38859081268310547
Epoch 51, Training Loss: 0.38859081268310547, Validation Loss: 0.37994301319122314
Epoch 52, Training Loss: 0.37994304299354553, Validation Loss: 0.37078285217285156
Epoch 53, Training Loss: 0.3707828223705292, Validation Loss: 0.3611154556274414
Epoch 54, Training Loss: 0.3611154556274414, Validation Loss: 0.350885808467865
Epoch 55, Training Loss: 0.350885808467865, Validation Loss: 0.340133398771286
Epoch 56, Training Loss: 0.340133398771286, Validation Loss: 0.32893505692481995
Epoch 57, Training Loss: 0.32893499732017517, Validation Loss: 0.317272424697876
Epoch 58, Training Loss: 0.3172723948955536, Validation Loss: 0.30520638823509216
Epoch 59, Training Loss: 0.30520638823509216, Validation Loss: 0.29282644391059875
Epoch 60, Training Loss: 0.29282644391059875, Validation Loss: 0.2802905738353729
Epoch 61, Training Loss: 0.2802905738353729, Validation Loss: 0.26763463020324707
Epoch 62, Training Loss: 0.26763463020324707, Validation Loss: 0.255098819732666
Epoch 63, Training Loss: 0.255098819732666, Validation Loss: 0.24293464422225952
Epoch 64, Training Loss: 0.24293464422225952, Validation Loss: 0.23137716948986053
Epoch 65, Training Loss: 0.23137721419334412, Validation Loss: 0.2206103354692459
Epoch 66, Training Loss: 0.2206103503704071, Validation Loss: 0.21079698204994202
Epoch 67, Training Loss: 0.21079698204994202, Validation Loss: 0.2023434191942215
Epoch 68, Training Loss: 0.2023434042930603, Validation Loss: 0.1954207867383957
Epoch 69, Training Loss: 0.1954207718372345, Validation Loss: 0.1900729089975357
Epoch 70, Training Loss: 0.1900729089975357, Validation Loss: 0.18621090054512024
Epoch 71, Training Loss: 0.18621090054512024, Validation Loss: 0.18352162837982178
Epoch 72, Training Loss: 0.18352164328098297, Validation Loss: 0.18147116899490356
Epoch 73, Training Loss: 0.18147116899490356, Validation Loss: 0.17953947186470032
Epoch 74, Training Loss: 0.17953942716121674, Validation Loss: 0.17705589532852173
Epoch 75, Training Loss: 0.17705588042736053, Validation Loss: 0.17387141287326813
Epoch 76, Training Loss: 0.17387141287326813, Validation Loss: 0.16992340981960297
Epoch 77, Training Loss: 0.16992338001728058, Validation Loss: 0.16526086628437042
Epoch 78, Training Loss: 0.16526086628437042, Validation Loss: 0.16011179983615875
Epoch 79, Training Loss: 0.16011181473731995, Validation Loss: 0.15477527678012848
Epoch 80, Training Loss: 0.15477527678012848, Validation Loss: 0.14952269196510315
Epoch 81, Training Loss: 0.14952269196510315, Validation Loss: 0.1445821076631546
Epoch 82, Training Loss: 0.1445821076631546, Validation Loss: 0.14004050195217133
Epoch 83, Training Loss: 0.14004051685333252, Validation Loss: 0.13594016432762146
Epoch 84, Training Loss: 0.13594017922878265, Validation Loss: 0.1322825849056244
Epoch 85, Training Loss: 0.132282555103302, Validation Loss: 0.12898357212543488
Epoch 86, Training Loss: 0.12898357212543488, Validation Loss: 0.12594573199748993
Epoch 87, Training Loss: 0.12594573199748993, Validation Loss: 0.12302999198436737
Epoch 88, Training Loss: 0.12302999198436737, Validation Loss: 0.12014172226190567
Epoch 89, Training Loss: 0.12014172971248627, Validation Loss: 0.11720709502696991
Epoch 90, Training Loss: 0.11720708012580872, Validation Loss: 0.11419600248336792
Epoch 91, Training Loss: 0.11419600248336792, Validation Loss: 0.11109483987092972
Epoch 92, Training Loss: 0.11109483987092972, Validation Loss: 0.10789071768522263
Epoch 93, Training Loss: 0.10789071768522263, Validation Loss: 0.10463768243789673
Epoch 94, Training Loss: 0.10463767498731613, Validation Loss: 0.10133484750986099
Epoch 95, Training Loss: 0.10133486241102219, Validation Loss: 0.09801805019378662
Epoch 96, Training Loss: 0.09801804274320602, Validation Loss: 0.0946933925151825
Epoch 97, Training Loss: 0.0946933776140213, Validation Loss: 0.0914028063416481
