Epoch 1, Training Loss: 0.18870647251605988, Validation Loss: 0.19966647028923035
Epoch 2, Training Loss: 0.1892356276512146, Validation Loss: 0.19911730289459229
Epoch 3, Training Loss: 0.1894218772649765, Validation Loss: 0.19857139885425568
Epoch 4, Training Loss: 0.18882134556770325, Validation Loss: 0.19802750647068024
Epoch 5, Training Loss: 0.18677939474582672, Validation Loss: 0.1974872201681137
Epoch 6, Training Loss: 0.18668608367443085, Validation Loss: 0.19695335626602173
Epoch 7, Training Loss: 0.18547433614730835, Validation Loss: 0.196432963013649
Epoch 8, Training Loss: 0.18511687219142914, Validation Loss: 0.19591836631298065
Epoch 9, Training Loss: 0.18538907170295715, Validation Loss: 0.19540449976921082
Epoch 10, Training Loss: 0.18430469930171967, Validation Loss: 0.19487641751766205
Epoch 11, Training Loss: 0.1826944202184677, Validation Loss: 0.19432710111141205
Epoch 12, Training Loss: 0.1814974844455719, Validation Loss: 0.19376759231090546
Epoch 13, Training Loss: 0.18143843114376068, Validation Loss: 0.19320423901081085
Epoch 14, Training Loss: 0.1809319406747818, Validation Loss: 0.19263871014118195
Epoch 15, Training Loss: 0.18076065182685852, Validation Loss: 0.19205565750598907
Epoch 16, Training Loss: 0.1786082535982132, Validation Loss: 0.19143205881118774
Epoch 17, Training Loss: 0.18001672625541687, Validation Loss: 0.19078585505485535
Epoch 18, Training Loss: 0.1777198612689972, Validation Loss: 0.19012287259101868
Epoch 19, Training Loss: 0.17888306081295013, Validation Loss: 0.18944084644317627
Epoch 20, Training Loss: 0.1759645789861679, Validation Loss: 0.18873341381549835
Epoch 21, Training Loss: 0.1770930290222168, Validation Loss: 0.18800806999206543
Epoch 22, Training Loss: 0.17775462567806244, Validation Loss: 0.18726730346679688
Epoch 23, Training Loss: 0.17300647497177124, Validation Loss: 0.18650926649570465
Epoch 24, Training Loss: 0.17368537187576294, Validation Loss: 0.18571482598781586
Epoch 25, Training Loss: 0.1712101846933365, Validation Loss: 0.1848844289779663
Epoch 26, Training Loss: 0.17281734943389893, Validation Loss: 0.1840205192565918
Epoch 27, Training Loss: 0.17100156843662262, Validation Loss: 0.18313166499137878
Epoch 28, Training Loss: 0.16786223649978638, Validation Loss: 0.1822192221879959
Epoch 29, Training Loss: 0.1681414395570755, Validation Loss: 0.18129724264144897
Epoch 30, Training Loss: 0.1693040430545807, Validation Loss: 0.18035441637039185
Epoch 31, Training Loss: 0.1668170839548111, Validation Loss: 0.17938412725925446
Epoch 32, Training Loss: 0.16162109375, Validation Loss: 0.17836545407772064
Epoch 33, Training Loss: 0.1653212159872055, Validation Loss: 0.17730413377285004
Epoch 34, Training Loss: 0.15980271995067596, Validation Loss: 0.17617863416671753
Epoch 35, Training Loss: 0.16095642745494843, Validation Loss: 0.17497840523719788
Epoch 36, Training Loss: 0.16109111905097961, Validation Loss: 0.17370745539665222
Epoch 37, Training Loss: 0.1580602079629898, Validation Loss: 0.17234817147254944
Epoch 38, Training Loss: 0.15756110846996307, Validation Loss: 0.17091912031173706
Epoch 39, Training Loss: 0.15915797650814056, Validation Loss: 0.16943468153476715
Epoch 40, Training Loss: 0.15708647668361664, Validation Loss: 0.16790726780891418
Epoch 41, Training Loss: 0.15402090549468994, Validation Loss: 0.1662994623184204
Epoch 42, Training Loss: 0.14936929941177368, Validation Loss: 0.16460615396499634
Epoch 43, Training Loss: 0.14760735630989075, Validation Loss: 0.1628294736146927
Epoch 44, Training Loss: 0.1522081196308136, Validation Loss: 0.16096822917461395
Epoch 45, Training Loss: 0.14606468379497528, Validation Loss: 0.1589953750371933
Epoch 46, Training Loss: 0.14280568063259125, Validation Loss: 0.15691089630126953
Epoch 47, Training Loss: 0.1381845921278, Validation Loss: 0.1547067016363144
Epoch 48, Training Loss: 0.13917726278305054, Validation Loss: 0.15238189697265625
Epoch 49, Training Loss: 0.13655729591846466, Validation Loss: 0.14993008971214294
Epoch 50, Training Loss: 0.12761302292346954, Validation Loss: 0.14735367894172668
Epoch 51, Training Loss: 0.12743623554706573, Validation Loss: 0.14466969668865204
Epoch 52, Training Loss: 0.12823417782783508, Validation Loss: 0.1418810933828354
Epoch 53, Training Loss: 0.1285540908575058, Validation Loss: 0.1390378773212433
Epoch 54, Training Loss: 0.12488966435194016, Validation Loss: 0.1361444592475891
Epoch 55, Training Loss: 0.11867859214544296, Validation Loss: 0.13320456445217133
Epoch 56, Training Loss: 0.11677657067775726, Validation Loss: 0.13019046187400818
Epoch 57, Training Loss: 0.1141599640250206, Validation Loss: 0.12716548144817352
Epoch 58, Training Loss: 0.11416079849004745, Validation Loss: 0.12424557656049728
Epoch 59, Training Loss: 0.11000548303127289, Validation Loss: 0.12146581709384918
Epoch 60, Training Loss: 0.10699249804019928, Validation Loss: 0.11883710324764252
Epoch 61, Training Loss: 0.10635755956172943, Validation Loss: 0.11640213429927826
Epoch 62, Training Loss: 0.10695740580558777, Validation Loss: 0.11423058062791824
Epoch 63, Training Loss: 0.11009491980075836, Validation Loss: 0.1123768612742424
Epoch 64, Training Loss: 0.11069604754447937, Validation Loss: 0.11069692671298981
Epoch 65, Training Loss: 0.1105668917298317, Validation Loss: 0.10920426994562149
Epoch 66, Training Loss: 0.11443537473678589, Validation Loss: 0.10804145783185959
Epoch 67, Training Loss: 0.10679493099451065, Validation Loss: 0.10712096840143204
Epoch 68, Training Loss: 0.10638616234064102, Validation Loss: 0.10651939362287521
Epoch 69, Training Loss: 0.11221308261156082, Validation Loss: 0.1061684861779213
Epoch 70, Training Loss: 0.10272122174501419, Validation Loss: 0.10588882863521576
Epoch 71, Training Loss: 0.11075673252344131, Validation Loss: 0.10577327758073807
Epoch 72, Training Loss: 0.11018956452608109, Validation Loss: 0.10572430491447449
Epoch 73, Training Loss: 0.10591159015893936, Validation Loss: 0.10576701909303665
Epoch 74, Training Loss: 0.1034930869936943, Validation Loss: 0.10574065148830414
Epoch 75, Training Loss: 0.10775425285100937, Validation Loss: 0.10573994368314743
Epoch 76, Training Loss: 0.10376972705125809, Validation Loss: 0.10586313158273697
Epoch 77, Training Loss: 0.09910326451063156, Validation Loss: 0.10601399838924408
Epoch 78, Training Loss: 0.10699718445539474, Validation Loss: 0.10636740177869797
Epoch 79, Training Loss: 0.09935973584651947, Validation Loss: 0.10676291584968567
Epoch 80, Training Loss: 0.10360914468765259, Validation Loss: 0.1072472631931305
Epoch 81, Training Loss: 0.10326799750328064, Validation Loss: 0.10776074230670929
Epoch 82, Training Loss: 0.10030713677406311, Validation Loss: 0.10829991102218628
Epoch 83, Training Loss: 0.10564296692609787, Validation Loss: 0.10877425223588943
Epoch 84, Training Loss: 0.10991861671209335, Validation Loss: 0.10922510176897049
Epoch 85, Training Loss: 0.11126989871263504, Validation Loss: 0.10978974401950836
Epoch 86, Training Loss: 0.10793710500001907, Validation Loss: 0.11038020998239517
Epoch 87, Training Loss: 0.10453125834465027, Validation Loss: 0.11083326488733292
Epoch 88, Training Loss: 0.10294940322637558, Validation Loss: 0.11121515184640884
Epoch 89, Training Loss: 0.10964173078536987, Validation Loss: 0.11160841584205627
Epoch 90, Training Loss: 0.1007118821144104, Validation Loss: 0.11192666739225388
Epoch 91, Training Loss: 0.10381745547056198, Validation Loss: 0.11221165210008621
Epoch 92, Training Loss: 0.10644377768039703, Validation Loss: 0.11252402514219284
Epoch 93, Training Loss: 0.10052625089883804, Validation Loss: 0.11280867457389832
Epoch 94, Training Loss: 0.10109467804431915, Validation Loss: 0.11299184709787369
Epoch 95, Training Loss: 0.10591522604227066, Validation Loss: 0.11310814321041107
Epoch 96, Training Loss: 0.09824821352958679, Validation Loss: 0.1131642758846283
Epoch 97, Training Loss: 0.09931575506925583, Validation Loss: 0.11308673024177551
Epoch 98, Training Loss: 0.10339067876338959, Validation Loss: 0.1129668802022934
Epoch 99, Training Loss: 0.09695148468017578, Validation Loss: 0.11269939690828323
Epoch 100, Training Loss: 0.09908625483512878, Validation Loss: 0.11239976435899734
Epoch 101, Training Loss: 0.10120509564876556, Validation Loss: 0.11201752722263336
Epoch 102, Training Loss: 0.10344939678907394, Validation Loss: 0.11164098232984543
Epoch 103, Training Loss: 0.10172803699970245, Validation Loss: 0.11126779019832611
Epoch 104, Training Loss: 0.10367709398269653, Validation Loss: 0.11083067953586578
Epoch 105, Training Loss: 0.09724444895982742, Validation Loss: 0.11032858490943909
Epoch 106, Training Loss: 0.09464582800865173, Validation Loss: 0.10980001837015152
Epoch 107, Training Loss: 0.10152214020490646, Validation Loss: 0.10935569554567337
Epoch 108, Training Loss: 0.10037988424301147, Validation Loss: 0.10897466540336609
Epoch 109, Training Loss: 0.10260777920484543, Validation Loss: 0.10856494307518005
Epoch 110, Training Loss: 0.09823876619338989, Validation Loss: 0.10813365131616592
Epoch 111, Training Loss: 0.09861087054014206, Validation Loss: 0.1078365221619606
Epoch 112, Training Loss: 0.09751906991004944, Validation Loss: 0.10761351138353348
Epoch 113, Training Loss: 0.09847183525562286, Validation Loss: 0.1074058935046196
Epoch 114, Training Loss: 0.10174170136451721, Validation Loss: 0.10728698968887329
Epoch 115, Training Loss: 0.09981220215559006, Validation Loss: 0.1072307676076889
Epoch 116, Training Loss: 0.09813131392002106, Validation Loss: 0.1071593165397644
Epoch 117, Training Loss: 0.10134842246770859, Validation Loss: 0.10716436803340912
Epoch 118, Training Loss: 0.09812567383050919, Validation Loss: 0.10713962465524673
Epoch 119, Training Loss: 0.10027104616165161, Validation Loss: 0.10710456967353821
Epoch 120, Training Loss: 0.10395631939172745, Validation Loss: 0.10708896070718765
Epoch 121, Training Loss: 0.10116931796073914, Validation Loss: 0.10713590681552887
Epoch 122, Training Loss: 0.1038379967212677, Validation Loss: 0.10723895579576492
Epoch 123, Training Loss: 0.09375710040330887, Validation Loss: 0.10739614814519882
Epoch 124, Training Loss: 0.09948006272315979, Validation Loss: 0.107599638402462
Epoch 125, Training Loss: 0.10116764903068542, Validation Loss: 0.10797007381916046
Epoch 126, Training Loss: 0.09449824690818787, Validation Loss: 0.10833743959665298
Epoch 127, Training Loss: 0.09941976517438889, Validation Loss: 0.10868903994560242
Epoch 128, Training Loss: 0.10264844447374344, Validation Loss: 0.10899423062801361
Epoch 129, Training Loss: 0.10210473835468292, Validation Loss: 0.10937781631946564
Epoch 130, Training Loss: 0.10621649026870728, Validation Loss: 0.10990388691425323
Epoch 131, Training Loss: 0.10405078530311584, Validation Loss: 0.11035093665122986
Epoch 132, Training Loss: 0.10079395025968552, Validation Loss: 0.11082402616739273
Epoch 133, Training Loss: 0.09900791198015213, Validation Loss: 0.11125252395868301
Epoch 134, Training Loss: 0.09828691929578781, Validation Loss: 0.11159974336624146
Epoch 135, Training Loss: 0.09823477268218994, Validation Loss: 0.1119232252240181
Epoch 136, Training Loss: 0.09987141191959381, Validation Loss: 0.11211215704679489
Epoch 137, Training Loss: 0.09833087027072906, Validation Loss: 0.11236702650785446
Epoch 138, Training Loss: 0.10162264108657837, Validation Loss: 0.11261551827192307
Epoch 139, Training Loss: 0.10107679665088654, Validation Loss: 0.11278936266899109
Epoch 140, Training Loss: 0.10018088668584824, Validation Loss: 0.11288899928331375
Epoch 141, Training Loss: 0.10674630850553513, Validation Loss: 0.11309514194726944
Epoch 142, Training Loss: 0.10291754454374313, Validation Loss: 0.11322156339883804
Epoch 143, Training Loss: 0.0996067225933075, Validation Loss: 0.11331501603126526
Epoch 144, Training Loss: 0.10274763405323029, Validation Loss: 0.11336161941289902
Epoch 145, Training Loss: 0.10117020457983017, Validation Loss: 0.11340440064668655
Epoch 146, Training Loss: 0.11104986816644669, Validation Loss: 0.11332918703556061
Epoch 147, Training Loss: 0.10315889865159988, Validation Loss: 0.11328095942735672
Epoch 148, Training Loss: 0.09728646278381348, Validation Loss: 0.11317379772663116
Epoch 149, Training Loss: 0.1017385795712471, Validation Loss: 0.1129695326089859
Epoch 150, Training Loss: 0.10356615483760834, Validation Loss: 0.11282002180814743
Epoch 151, Training Loss: 0.10389915108680725, Validation Loss: 0.11263874173164368
Epoch 152, Training Loss: 0.09653554111719131, Validation Loss: 0.11240777373313904
Epoch 153, Training Loss: 0.0992538258433342, Validation Loss: 0.11220492422580719
Epoch 154, Training Loss: 0.09756071865558624, Validation Loss: 0.1120477020740509
Epoch 155, Training Loss: 0.09742632508277893, Validation Loss: 0.11193189769983292
Epoch 156, Training Loss: 0.10425564646720886, Validation Loss: 0.11176950484514236
Epoch 157, Training Loss: 0.09223762899637222, Validation Loss: 0.11150019615888596
Epoch 158, Training Loss: 0.10540208965539932, Validation Loss: 0.1112055629491806
Epoch 159, Training Loss: 0.09672832489013672, Validation Loss: 0.11088184267282486
Epoch 160, Training Loss: 0.09757886826992035, Validation Loss: 0.11066330224275589
Epoch 161, Training Loss: 0.09118977934122086, Validation Loss: 0.11040280759334564
Epoch 162, Training Loss: 0.10106362402439117, Validation Loss: 0.11014191061258316
Epoch 163, Training Loss: 0.10115600377321243, Validation Loss: 0.10994904488325119
Epoch 164, Training Loss: 0.10495088994503021, Validation Loss: 0.10975979268550873
Epoch 165, Training Loss: 0.10079536586999893, Validation Loss: 0.1096208468079567
Epoch 166, Training Loss: 0.10061637312173843, Validation Loss: 0.10957354307174683
Epoch 167, Training Loss: 0.0994519516825676, Validation Loss: 0.10951339453458786
Epoch 168, Training Loss: 0.09640789031982422, Validation Loss: 0.10945374518632889
Epoch 169, Training Loss: 0.09475721418857574, Validation Loss: 0.10929710417985916
Epoch 170, Training Loss: 0.09772729128599167, Validation Loss: 0.10919393599033356
Epoch 171, Training Loss: 0.10319922864437103, Validation Loss: 0.10905986279249191
Epoch 172, Training Loss: 0.09885182976722717, Validation Loss: 0.10899446904659271
Epoch 173, Training Loss: 0.10284847766160965, Validation Loss: 0.10894450545310974
Epoch 174, Training Loss: 0.09559592604637146, Validation Loss: 0.10887830704450607
Epoch 175, Training Loss: 0.10055594891309738, Validation Loss: 0.10881856828927994
Epoch 176, Training Loss: 0.10343188792467117, Validation Loss: 0.10878719389438629
Epoch 177, Training Loss: 0.09963308274745941, Validation Loss: 0.10888002067804337
Epoch 178, Training Loss: 0.0956827700138092, Validation Loss: 0.1089332327246666
Epoch 179, Training Loss: 0.1002693772315979, Validation Loss: 0.1091039702296257
Epoch 180, Training Loss: 0.09915546327829361, Validation Loss: 0.10919760167598724
Epoch 181, Training Loss: 0.0967087671160698, Validation Loss: 0.109335757791996
Epoch 182, Training Loss: 0.10402166098356247, Validation Loss: 0.10951779782772064
Epoch 183, Training Loss: 0.10756821185350418, Validation Loss: 0.10977059602737427
Epoch 184, Training Loss: 0.10119316726922989, Validation Loss: 0.11010902374982834
Epoch 185, Training Loss: 0.09448625147342682, Validation Loss: 0.11031120270490646
Epoch 186, Training Loss: 0.09959098696708679, Validation Loss: 0.11053028702735901
Epoch 187, Training Loss: 0.1010325700044632, Validation Loss: 0.11082068085670471
Epoch 188, Training Loss: 0.1000196784734726, Validation Loss: 0.11113099008798599
Epoch 189, Training Loss: 0.09375950694084167, Validation Loss: 0.11145270615816116
Epoch 190, Training Loss: 0.09446916729211807, Validation Loss: 0.11167719215154648
Epoch 191, Training Loss: 0.10343816131353378, Validation Loss: 0.11180874705314636
Epoch 192, Training Loss: 0.09612468630075455, Validation Loss: 0.11189523339271545
Epoch 193, Training Loss: 0.0993221178650856, Validation Loss: 0.11194919049739838
Epoch 194, Training Loss: 0.10155943781137466, Validation Loss: 0.11198785156011581
Epoch 195, Training Loss: 0.09530028700828552, Validation Loss: 0.11200657486915588
Epoch 196, Training Loss: 0.09792757034301758, Validation Loss: 0.11196085810661316
Epoch 197, Training Loss: 0.0986056700348854, Validation Loss: 0.11188999563455582
Epoch 198, Training Loss: 0.09880544990301132, Validation Loss: 0.11178991198539734
Epoch 199, Training Loss: 0.09596821665763855, Validation Loss: 0.11158336699008942
Epoch 200, Training Loss: 0.0955568477511406, Validation Loss: 0.11134311556816101
Epoch 201, Training Loss: 0.10021235793828964, Validation Loss: 0.11118399351835251
Epoch 202, Training Loss: 0.0961407795548439, Validation Loss: 0.111002117395401
Epoch 203, Training Loss: 0.10185296088457108, Validation Loss: 0.11087564378976822
Epoch 204, Training Loss: 0.10138446092605591, Validation Loss: 0.11084485799074173
Epoch 205, Training Loss: 0.10171595960855484, Validation Loss: 0.11080470681190491
Epoch 206, Training Loss: 0.10227592289447784, Validation Loss: 0.11080314964056015
Epoch 207, Training Loss: 0.0975525975227356, Validation Loss: 0.11087506264448166
Epoch 208, Training Loss: 0.09689786285161972, Validation Loss: 0.11088281869888306
Epoch 209, Training Loss: 0.09844087064266205, Validation Loss: 0.110883928835392
Epoch 210, Training Loss: 0.09709534794092178, Validation Loss: 0.11093781888484955
Epoch 211, Training Loss: 0.09809181094169617, Validation Loss: 0.11106139421463013
Epoch 212, Training Loss: 0.09937681257724762, Validation Loss: 0.11106393486261368
Epoch 213, Training Loss: 0.10147454589605331, Validation Loss: 0.11110025644302368
Epoch 214, Training Loss: 0.09919379651546478, Validation Loss: 0.11101379990577698
Epoch 215, Training Loss: 0.09852978587150574, Validation Loss: 0.11099433153867722
Epoch 216, Training Loss: 0.10434511303901672, Validation Loss: 0.11094500869512558
Epoch 217, Training Loss: 0.09905627369880676, Validation Loss: 0.11088798195123672
Epoch 218, Training Loss: 0.09952893853187561, Validation Loss: 0.11084698140621185
Epoch 219, Training Loss: 0.09953323751688004, Validation Loss: 0.11080347001552582
Epoch 220, Training Loss: 0.09594505280256271, Validation Loss: 0.11065269261598587
Epoch 221, Training Loss: 0.09391734004020691, Validation Loss: 0.1105009987950325
Epoch 222, Training Loss: 0.1041211187839508, Validation Loss: 0.11053215712308884
Epoch 223, Training Loss: 0.10064909607172012, Validation Loss: 0.11052566021680832
Epoch 224, Training Loss: 0.10043773800134659, Validation Loss: 0.11058129370212555
Epoch 225, Training Loss: 0.09381987899541855, Validation Loss: 0.11061769723892212
Epoch 226, Training Loss: 0.09761499613523483, Validation Loss: 0.11062070727348328
Epoch 227, Training Loss: 0.09689396619796753, Validation Loss: 0.11061523109674454
Epoch 228, Training Loss: 0.10087737441062927, Validation Loss: 0.110619455575943
Epoch 229, Training Loss: 0.09174633026123047, Validation Loss: 0.11060095578432083
Epoch 230, Training Loss: 0.09407895058393478, Validation Loss: 0.11050767451524734
Epoch 231, Training Loss: 0.10082921385765076, Validation Loss: 0.11041027307510376
Epoch 232, Training Loss: 0.09677349776029587, Validation Loss: 0.11039533466100693
Epoch 233, Training Loss: 0.09579014778137207, Validation Loss: 0.11041082441806793
Epoch 234, Training Loss: 0.09434673190116882, Validation Loss: 0.11038244515657425
Epoch 235, Training Loss: 0.09680361300706863, Validation Loss: 0.11036208271980286
Epoch 236, Training Loss: 0.09443791210651398, Validation Loss: 0.11029795557260513
Epoch 237, Training Loss: 0.09660301357507706, Validation Loss: 0.11024890094995499
Epoch 238, Training Loss: 0.10191597044467926, Validation Loss: 0.1101699247956276
Epoch 239, Training Loss: 0.09380383044481277, Validation Loss: 0.11002398282289505
Epoch 240, Training Loss: 0.09906619042158127, Validation Loss: 0.10992074757814407
Epoch 241, Training Loss: 0.09989793598651886, Validation Loss: 0.10989609360694885
Epoch 242, Training Loss: 0.0957772433757782, Validation Loss: 0.10985053330659866
Epoch 243, Training Loss: 0.09617491066455841, Validation Loss: 0.10981089621782303
Epoch 244, Training Loss: 0.09309548139572144, Validation Loss: 0.10974948853254318
Epoch 245, Training Loss: 0.09772594273090363, Validation Loss: 0.10974026471376419
Epoch 246, Training Loss: 0.09822613000869751, Validation Loss: 0.10972735285758972
Epoch 247, Training Loss: 0.10220319032669067, Validation Loss: 0.10983491688966751
Epoch 248, Training Loss: 0.0975695252418518, Validation Loss: 0.10995573550462723
Epoch 249, Training Loss: 0.09595571458339691, Validation Loss: 0.11009413003921509
Epoch 250, Training Loss: 0.10291776806116104, Validation Loss: 0.11020103842020035
Epoch 251, Training Loss: 0.0985422357916832, Validation Loss: 0.1102951318025589
Epoch 252, Training Loss: 0.10072153061628342, Validation Loss: 0.11026746779680252
Epoch 253, Training Loss: 0.09346608072519302, Validation Loss: 0.11025083810091019
Epoch 254, Training Loss: 0.09524980187416077, Validation Loss: 0.1101488545536995
Epoch 255, Training Loss: 0.09867475926876068, Validation Loss: 0.11007906496524811
Epoch 256, Training Loss: 0.09821981936693192, Validation Loss: 0.11000215262174606
Epoch 257, Training Loss: 0.094612255692482, Validation Loss: 0.10991731286048889
Epoch 258, Training Loss: 0.09967225790023804, Validation Loss: 0.10986078530550003
Epoch 259, Training Loss: 0.09941345453262329, Validation Loss: 0.10987073928117752
Epoch 260, Training Loss: 0.0938325896859169, Validation Loss: 0.1098453477025032
Epoch 261, Training Loss: 0.09706011414527893, Validation Loss: 0.10987165570259094
Epoch 262, Training Loss: 0.09412084519863129, Validation Loss: 0.10984111577272415
Epoch 263, Training Loss: 0.0968828946352005, Validation Loss: 0.10982877016067505
Epoch 264, Training Loss: 0.09454789757728577, Validation Loss: 0.10981311649084091
Epoch 265, Training Loss: 0.10326748341321945, Validation Loss: 0.10992855578660965
Epoch 266, Training Loss: 0.09601971507072449, Validation Loss: 0.1099918782711029
Epoch 267, Training Loss: 0.09841417521238327, Validation Loss: 0.11014388501644135
Epoch 268, Training Loss: 0.10220824927091599, Validation Loss: 0.11041662842035294
Epoch 269, Training Loss: 0.09497705847024918, Validation Loss: 0.1106380969285965
Epoch 270, Training Loss: 0.09552052617073059, Validation Loss: 0.11082842200994492
Epoch 271, Training Loss: 0.09751564264297485, Validation Loss: 0.1109502911567688
Epoch 272, Training Loss: 0.09370695054531097, Validation Loss: 0.11116248369216919
Epoch 273, Training Loss: 0.09386378526687622, Validation Loss: 0.1112566664814949
Epoch 274, Training Loss: 0.09013506770133972, Validation Loss: 0.11131611466407776
Epoch 275, Training Loss: 0.097878597676754, Validation Loss: 0.111313097178936
Epoch 276, Training Loss: 0.09543250501155853, Validation Loss: 0.11120353639125824
Epoch 277, Training Loss: 0.10405457764863968, Validation Loss: 0.11117676645517349
Epoch 278, Training Loss: 0.09346148371696472, Validation Loss: 0.1110919862985611
Epoch 279, Training Loss: 0.09509725123643875, Validation Loss: 0.11102210730314255
Epoch 280, Training Loss: 0.09681954234838486, Validation Loss: 0.11085166037082672
Epoch 281, Training Loss: 0.09751349687576294, Validation Loss: 0.11067405343055725
Epoch 282, Training Loss: 0.09553089737892151, Validation Loss: 0.11044203490018845
Epoch 283, Training Loss: 0.10536298155784607, Validation Loss: 0.11030490696430206
Epoch 284, Training Loss: 0.09175152331590652, Validation Loss: 0.11011305451393127
Epoch 285, Training Loss: 0.09414064139127731, Validation Loss: 0.1099439263343811
Epoch 286, Training Loss: 0.09775865077972412, Validation Loss: 0.1098589226603508
Epoch 287, Training Loss: 0.09878288954496384, Validation Loss: 0.10984712094068527
Epoch 288, Training Loss: 0.09645166248083115, Validation Loss: 0.10986077040433884
Epoch 289, Training Loss: 0.09583847969770432, Validation Loss: 0.10991266369819641
Epoch 290, Training Loss: 0.09552410244941711, Validation Loss: 0.10993198305368423
Epoch 291, Training Loss: 0.100461944937706, Validation Loss: 0.11005745083093643
Epoch 292, Training Loss: 0.09793097525835037, Validation Loss: 0.11021587997674942
Epoch 293, Training Loss: 0.091522216796875, Validation Loss: 0.11025305092334747
Epoch 294, Training Loss: 0.09491383284330368, Validation Loss: 0.11026647686958313
Epoch 295, Training Loss: 0.09281676262617111, Validation Loss: 0.11026506870985031
Epoch 296, Training Loss: 0.09394378215074539, Validation Loss: 0.11029397696256638
Epoch 297, Training Loss: 0.0934104397892952, Validation Loss: 0.11036580055952072
Epoch 298, Training Loss: 0.10165440291166306, Validation Loss: 0.11051713675260544
Epoch 299, Training Loss: 0.09821154922246933, Validation Loss: 0.11068806797266006
Epoch 300, Training Loss: 0.09324558079242706, Validation Loss: 0.11090945452451706
Epoch 301, Training Loss: 0.10128207504749298, Validation Loss: 0.1111919954419136
Epoch 302, Training Loss: 0.09261663258075714, Validation Loss: 0.11134861409664154
Epoch 303, Training Loss: 0.09051459282636642, Validation Loss: 0.11149023473262787
Epoch 304, Training Loss: 0.0974549651145935, Validation Loss: 0.11168254166841507
Epoch 305, Training Loss: 0.09678617119789124, Validation Loss: 0.11184699088335037
Epoch 306, Training Loss: 0.10005977004766464, Validation Loss: 0.11192070692777634
Epoch 307, Training Loss: 0.09884185343980789, Validation Loss: 0.11198119074106216
Epoch 308, Training Loss: 0.10106996446847916, Validation Loss: 0.11196824908256531
Epoch 309, Training Loss: 0.09950005263090134, Validation Loss: 0.11189109086990356
Epoch 310, Training Loss: 0.09516976773738861, Validation Loss: 0.11170951277017593
Epoch 311, Training Loss: 0.0941358357667923, Validation Loss: 0.11149463057518005
Epoch 312, Training Loss: 0.0917595773935318, Validation Loss: 0.11125855892896652
Epoch 313, Training Loss: 0.09383534640073776, Validation Loss: 0.11099181324243546
Epoch 314, Training Loss: 0.09242943674325943, Validation Loss: 0.11070840805768967
Epoch 315, Training Loss: 0.08900600671768188, Validation Loss: 0.11047696322202682
Epoch 316, Training Loss: 0.09865099936723709, Validation Loss: 0.11027068644762039
Epoch 317, Training Loss: 0.0936974287033081, Validation Loss: 0.11004485934972763
Epoch 318, Training Loss: 0.09881949424743652, Validation Loss: 0.10989444702863693
