Epoch 1, Training Loss: 0.2571859657764435, Validation Loss: 0.30640459060668945
Epoch 2, Training Loss: 0.2561286389827728, Validation Loss: 0.3052736818790436
Epoch 3, Training Loss: 0.25509804487228394, Validation Loss: 0.3041614890098572
Epoch 4, Training Loss: 0.2540837824344635, Validation Loss: 0.3030594289302826
Epoch 5, Training Loss: 0.25307726860046387, Validation Loss: 0.3019627034664154
Epoch 6, Training Loss: 0.2520749568939209, Validation Loss: 0.30087628960609436
Epoch 7, Training Loss: 0.2510868012905121, Validation Loss: 0.2998062074184418
Epoch 8, Training Loss: 0.2501153349876404, Validation Loss: 0.29873448610305786
Epoch 9, Training Loss: 0.24914111196994781, Validation Loss: 0.29765820503234863
Epoch 10, Training Loss: 0.24816645681858063, Validation Loss: 0.29656660556793213
Epoch 11, Training Loss: 0.24718168377876282, Validation Loss: 0.2954557240009308
Epoch 12, Training Loss: 0.24618177115917206, Validation Loss: 0.29433199763298035
Epoch 13, Training Loss: 0.24517211318016052, Validation Loss: 0.2931968867778778
Epoch 14, Training Loss: 0.24415504932403564, Validation Loss: 0.29203760623931885
Epoch 15, Training Loss: 0.24312140047550201, Validation Loss: 0.2908540964126587
Epoch 16, Training Loss: 0.2420727014541626, Validation Loss: 0.289645254611969
Epoch 17, Training Loss: 0.2410012185573578, Validation Loss: 0.2883974015712738
Epoch 18, Training Loss: 0.23990286886692047, Validation Loss: 0.28711509704589844
Epoch 19, Training Loss: 0.2387695014476776, Validation Loss: 0.28579455614089966
Epoch 20, Training Loss: 0.2376038134098053, Validation Loss: 0.2844352722167969
Epoch 21, Training Loss: 0.23640236258506775, Validation Loss: 0.28302475810050964
Epoch 22, Training Loss: 0.23515339195728302, Validation Loss: 0.2815593183040619
Epoch 23, Training Loss: 0.23386138677597046, Validation Loss: 0.280038982629776
Epoch 24, Training Loss: 0.23252332210540771, Validation Loss: 0.27846628427505493
Epoch 25, Training Loss: 0.2311355173587799, Validation Loss: 0.27684497833251953
Epoch 26, Training Loss: 0.22971883416175842, Validation Loss: 0.27517062425613403
Epoch 27, Training Loss: 0.2282649576663971, Validation Loss: 0.2734452784061432
Epoch 28, Training Loss: 0.22677059471607208, Validation Loss: 0.2716733515262604
Epoch 29, Training Loss: 0.22523029148578644, Validation Loss: 0.2698131799697876
Epoch 30, Training Loss: 0.2236253321170807, Validation Loss: 0.2678629457950592
Epoch 31, Training Loss: 0.22193904221057892, Validation Loss: 0.26582154631614685
Epoch 32, Training Loss: 0.22017119824886322, Validation Loss: 0.26369643211364746
Epoch 33, Training Loss: 0.21833045780658722, Validation Loss: 0.2614649534225464
Epoch 34, Training Loss: 0.21640653908252716, Validation Loss: 0.25912076234817505
Epoch 35, Training Loss: 0.21438410878181458, Validation Loss: 0.256634384393692
Epoch 36, Training Loss: 0.21224796772003174, Validation Loss: 0.2539966106414795
Epoch 37, Training Loss: 0.2100001871585846, Validation Loss: 0.2512068748474121
Epoch 38, Training Loss: 0.20764315128326416, Validation Loss: 0.24827103316783905
Epoch 39, Training Loss: 0.20516052842140198, Validation Loss: 0.24516767263412476
Epoch 40, Training Loss: 0.2025425285100937, Validation Loss: 0.24192434549331665
Epoch 41, Training Loss: 0.19980871677398682, Validation Loss: 0.238515704870224
Epoch 42, Training Loss: 0.19693928956985474, Validation Loss: 0.23493847250938416
Epoch 43, Training Loss: 0.1939351111650467, Validation Loss: 0.23115959763526917
Epoch 44, Training Loss: 0.19076906144618988, Validation Loss: 0.2271680235862732
Epoch 45, Training Loss: 0.18743453919887543, Validation Loss: 0.22292545437812805
Epoch 46, Training Loss: 0.18390899896621704, Validation Loss: 0.21845073997974396
Epoch 47, Training Loss: 0.18021181225776672, Validation Loss: 0.21379713714122772
Epoch 48, Training Loss: 0.17636646330356598, Validation Loss: 0.20892561972141266
Epoch 49, Training Loss: 0.17235642671585083, Validation Loss: 0.20378072559833527
Epoch 50, Training Loss: 0.16817893087863922, Validation Loss: 0.19838307797908783
Epoch 51, Training Loss: 0.1638520061969757, Validation Loss: 0.1927923709154129
Epoch 52, Training Loss: 0.1594253033399582, Validation Loss: 0.18705040216445923
Epoch 53, Training Loss: 0.1549433469772339, Validation Loss: 0.18124765157699585
Epoch 54, Training Loss: 0.1504734754562378, Validation Loss: 0.17545869946479797
Epoch 55, Training Loss: 0.14609090983867645, Validation Loss: 0.16978533565998077
Epoch 56, Training Loss: 0.14188551902770996, Validation Loss: 0.1643206626176834
Epoch 57, Training Loss: 0.13794603943824768, Validation Loss: 0.15918998420238495
Epoch 58, Training Loss: 0.1343831717967987, Validation Loss: 0.1545136272907257
Epoch 59, Training Loss: 0.13129934668540955, Validation Loss: 0.15041667222976685
Epoch 60, Training Loss: 0.12879833579063416, Validation Loss: 0.1469580978155136
Epoch 61, Training Loss: 0.1269291341304779, Validation Loss: 0.14417622983455658
Epoch 62, Training Loss: 0.1256687194108963, Validation Loss: 0.14205683767795563
Epoch 63, Training Loss: 0.1249520480632782, Validation Loss: 0.14054939150810242
Epoch 64, Training Loss: 0.1246410682797432, Validation Loss: 0.13950860500335693
Epoch 65, Training Loss: 0.12454190850257874, Validation Loss: 0.13870862126350403
Epoch 66, Training Loss: 0.12437310814857483, Validation Loss: 0.13801056146621704
Epoch 67, Training Loss: 0.12400580197572708, Validation Loss: 0.1373337358236313
Epoch 68, Training Loss: 0.1233576238155365, Validation Loss: 0.13662543892860413
