Epoch 1, Training Loss: 0.5268069505691528, Validation Loss: 0.5252344608306885
Epoch 2, Training Loss: 0.5252344608306885, Validation Loss: 0.5236765146255493
Epoch 3, Training Loss: 0.5236765146255493, Validation Loss: 0.5222102403640747
Epoch 4, Training Loss: 0.5222102999687195, Validation Loss: 0.520801842212677
Epoch 5, Training Loss: 0.520801842212677, Validation Loss: 0.5194048881530762
Epoch 6, Training Loss: 0.5194048881530762, Validation Loss: 0.5180103778839111
Epoch 7, Training Loss: 0.5180103778839111, Validation Loss: 0.5166059732437134
Epoch 8, Training Loss: 0.5166059732437134, Validation Loss: 0.5152068138122559
Epoch 9, Training Loss: 0.5152068138122559, Validation Loss: 0.513816773891449
Epoch 10, Training Loss: 0.513816773891449, Validation Loss: 0.5124231576919556
Epoch 11, Training Loss: 0.5124231576919556, Validation Loss: 0.511080265045166
Epoch 12, Training Loss: 0.511080265045166, Validation Loss: 0.5097414255142212
Epoch 13, Training Loss: 0.5097414255142212, Validation Loss: 0.5084177255630493
Epoch 14, Training Loss: 0.5084177255630493, Validation Loss: 0.5070730447769165
Epoch 15, Training Loss: 0.5070730447769165, Validation Loss: 0.5057506561279297
Epoch 16, Training Loss: 0.5057506561279297, Validation Loss: 0.5043901801109314
Epoch 17, Training Loss: 0.5043901205062866, Validation Loss: 0.5030030012130737
Epoch 18, Training Loss: 0.5030030012130737, Validation Loss: 0.501583456993103
Epoch 19, Training Loss: 0.501583456993103, Validation Loss: 0.5001311898231506
Epoch 20, Training Loss: 0.5001311898231506, Validation Loss: 0.4986344575881958
Epoch 21, Training Loss: 0.4986344575881958, Validation Loss: 0.49709656834602356
Epoch 22, Training Loss: 0.49709656834602356, Validation Loss: 0.49554774165153503
Epoch 23, Training Loss: 0.49554774165153503, Validation Loss: 0.4939557909965515
Epoch 24, Training Loss: 0.49395573139190674, Validation Loss: 0.4923171103000641
Epoch 25, Training Loss: 0.4923171103000641, Validation Loss: 0.49057745933532715
Epoch 26, Training Loss: 0.49057748913764954, Validation Loss: 0.4887464642524719
Epoch 27, Training Loss: 0.48874643445014954, Validation Loss: 0.4868367314338684
Epoch 28, Training Loss: 0.4868367314338684, Validation Loss: 0.48481371998786926
Epoch 29, Training Loss: 0.48481371998786926, Validation Loss: 0.48267197608947754
Epoch 30, Training Loss: 0.4826720058917999, Validation Loss: 0.4804171919822693
Epoch 31, Training Loss: 0.4804171919822693, Validation Loss: 0.4780181050300598
Epoch 32, Training Loss: 0.4780181050300598, Validation Loss: 0.47549182176589966
Epoch 33, Training Loss: 0.47549182176589966, Validation Loss: 0.4728345572948456
Epoch 34, Training Loss: 0.4728345274925232, Validation Loss: 0.4700048267841339
Epoch 35, Training Loss: 0.4700048267841339, Validation Loss: 0.4670073986053467
Epoch 36, Training Loss: 0.46700742840766907, Validation Loss: 0.4638440012931824
Epoch 37, Training Loss: 0.4638440012931824, Validation Loss: 0.4604793190956116
Epoch 38, Training Loss: 0.46047934889793396, Validation Loss: 0.4568663537502289
Epoch 39, Training Loss: 0.4568663537502289, Validation Loss: 0.45301780104637146
Epoch 40, Training Loss: 0.45301780104637146, Validation Loss: 0.4489169418811798
Epoch 41, Training Loss: 0.4489169418811798, Validation Loss: 0.4445313811302185
Epoch 42, Training Loss: 0.4445314109325409, Validation Loss: 0.4398486912250519
Epoch 43, Training Loss: 0.4398486614227295, Validation Loss: 0.43482261896133423
Epoch 44, Training Loss: 0.43482261896133423, Validation Loss: 0.42945387959480286
Epoch 45, Training Loss: 0.42945387959480286, Validation Loss: 0.4237136244773865
Epoch 46, Training Loss: 0.4237136244773865, Validation Loss: 0.4175634980201721
Epoch 47, Training Loss: 0.41756346821784973, Validation Loss: 0.41099536418914795
Epoch 48, Training Loss: 0.4109953045845032, Validation Loss: 0.40402355790138245
Epoch 49, Training Loss: 0.40402352809906006, Validation Loss: 0.39658793807029724
Epoch 50, Training Loss: 0.39658793807029724, Validation Loss: 0.38868939876556396
Epoch 51, Training Loss: 0.38868942856788635, Validation Loss: 0.38023996353149414
Epoch 52, Training Loss: 0.38023993372917175, Validation Loss: 0.3713182508945465
Epoch 53, Training Loss: 0.3713182508945465, Validation Loss: 0.36194610595703125
Epoch 54, Training Loss: 0.36194610595703125, Validation Loss: 0.35208967328071594
Epoch 55, Training Loss: 0.35208967328071594, Validation Loss: 0.34180018305778503
Epoch 56, Training Loss: 0.34180018305778503, Validation Loss: 0.33109554648399353
Epoch 57, Training Loss: 0.33109554648399353, Validation Loss: 0.32004666328430176
Epoch 58, Training Loss: 0.32004666328430176, Validation Loss: 0.30865517258644104
Epoch 59, Training Loss: 0.30865517258644104, Validation Loss: 0.2970794141292572
Epoch 60, Training Loss: 0.2970794141292572, Validation Loss: 0.28545135259628296
Epoch 61, Training Loss: 0.28545138239860535, Validation Loss: 0.2738519310951233
Epoch 62, Training Loss: 0.2738519310951233, Validation Loss: 0.2623463571071625
Epoch 63, Training Loss: 0.2623463571071625, Validation Loss: 0.25124064087867737
Epoch 64, Training Loss: 0.25124067068099976, Validation Loss: 0.2406989336013794
Epoch 65, Training Loss: 0.2406989485025406, Validation Loss: 0.23072963953018188
Epoch 66, Training Loss: 0.23072963953018188, Validation Loss: 0.2214621901512146
Epoch 67, Training Loss: 0.2214621603488922, Validation Loss: 0.21325482428073883
Epoch 68, Training Loss: 0.21325482428073883, Validation Loss: 0.20574913918972015
Epoch 69, Training Loss: 0.20574913918972015, Validation Loss: 0.19891944527626038
Epoch 70, Training Loss: 0.19891943037509918, Validation Loss: 0.1924939900636673
Epoch 71, Training Loss: 0.19249401986598969, Validation Loss: 0.18621878325939178
Epoch 72, Training Loss: 0.18621878325939178, Validation Loss: 0.17992334067821503
Epoch 73, Training Loss: 0.17992332577705383, Validation Loss: 0.1734175682067871
Epoch 74, Training Loss: 0.1734175682067871, Validation Loss: 0.16650253534317017
Epoch 75, Training Loss: 0.16650252044200897, Validation Loss: 0.15921995043754578
Epoch 76, Training Loss: 0.15921996533870697, Validation Loss: 0.15176597237586975
Epoch 77, Training Loss: 0.15176597237586975, Validation Loss: 0.14410221576690674
Epoch 78, Training Loss: 0.14410223066806793, Validation Loss: 0.13626284897327423
Epoch 79, Training Loss: 0.13626284897327423, Validation Loss: 0.128525972366333
Epoch 80, Training Loss: 0.12852595746517181, Validation Loss: 0.12076570838689804
Epoch 81, Training Loss: 0.12076569348573685, Validation Loss: 0.11327893286943436
Epoch 82, Training Loss: 0.11327893286943436, Validation Loss: 0.10595618933439255
Epoch 83, Training Loss: 0.10595617443323135, Validation Loss: 0.09894968569278717
Epoch 84, Training Loss: 0.09894968569278717, Validation Loss: 0.09219169616699219
Epoch 85, Training Loss: 0.09219169616699219, Validation Loss: 0.08567586541175842
Epoch 86, Training Loss: 0.08567586541175842, Validation Loss: 0.07932406663894653
Epoch 87, Training Loss: 0.07932406663894653, Validation Loss: 0.07314088940620422
Epoch 88, Training Loss: 0.07314088940620422, Validation Loss: 0.0671255961060524
Epoch 89, Training Loss: 0.0671255886554718, Validation Loss: 0.06123742833733559
Epoch 90, Training Loss: 0.06123742833733559, Validation Loss: 0.05547431856393814
Epoch 91, Training Loss: 0.05547431856393814, Validation Loss: 0.04989746958017349
Epoch 92, Training Loss: 0.04989746958017349, Validation Loss: 0.04455921798944473
Epoch 93, Training Loss: 0.04455921798944473, Validation Loss: 0.03970437869429588
Epoch 94, Training Loss: 0.03970437869429588, Validation Loss: 0.035198863595724106
Epoch 95, Training Loss: 0.035198867321014404, Validation Loss: 0.03105379268527031
Epoch 96, Training Loss: 0.03105379268527031, Validation Loss: 0.027230525389313698
Epoch 97, Training Loss: 0.02723052352666855, Validation Loss: 0.023765617981553078
Epoch 98, Training Loss: 0.023765621706843376, Validation Loss: 0.020618557929992676
Epoch 99, Training Loss: 0.020618557929992676, Validation Loss: 0.017847437411546707
Epoch 100, Training Loss: 0.017847442999482155, Validation Loss: 0.015444702468812466
Epoch 101, Training Loss: 0.015444696880877018, Validation Loss: 0.013379382900893688
Epoch 102, Training Loss: 0.013379381969571114, Validation Loss: 0.011630315333604813
Epoch 103, Training Loss: 0.011630313470959663, Validation Loss: 0.010134054347872734
Epoch 104, Training Loss: 0.010134055279195309, Validation Loss: 0.008886309340596199
Epoch 105, Training Loss: 0.00888630747795105, Validation Loss: 0.007872485555708408
Epoch 106, Training Loss: 0.007872484624385834, Validation Loss: 0.007057478651404381
Epoch 107, Training Loss: 0.007057476788759232, Validation Loss: 0.006400819402188063
Epoch 108, Training Loss: 0.006400819402188063, Validation Loss: 0.005875451490283012
Epoch 109, Training Loss: 0.0058754500932991505, Validation Loss: 0.005405469797551632
Epoch 110, Training Loss: 0.0054054707288742065, Validation Loss: 0.004945025779306889
Epoch 111, Training Loss: 0.004945024382323027, Validation Loss: 0.004471299704164267
Epoch 112, Training Loss: 0.004471298307180405, Validation Loss: 0.003998711239546537
Epoch 113, Training Loss: 0.003998711705207825, Validation Loss: 0.003562011057510972
Epoch 114, Training Loss: 0.003562013618648052, Validation Loss: 0.0031429503578692675
Epoch 115, Training Loss: 0.003142949426546693, Validation Loss: 0.002741490490734577
Epoch 116, Training Loss: 0.0027414916548877954, Validation Loss: 0.0023623639717698097
Epoch 117, Training Loss: 0.0023623635061085224, Validation Loss: 0.002014094265177846
Epoch 118, Training Loss: 0.0020140944980084896, Validation Loss: 0.001706998678855598
Epoch 119, Training Loss: 0.0017070004250854254, Validation Loss: 0.0014562648721039295
Epoch 120, Training Loss: 0.0014562658034265041, Validation Loss: 0.0012600366026163101
Epoch 121, Training Loss: 0.001260037417523563, Validation Loss: 0.0011076944647356868
Epoch 122, Training Loss: 0.0011076937662437558, Validation Loss: 0.0009874626994132996
Epoch 123, Training Loss: 0.0009874642128124833, Validation Loss: 0.0008872029720805585
Epoch 124, Training Loss: 0.0008872034377418458, Validation Loss: 0.0007988265715539455
Epoch 125, Training Loss: 0.0007988266879692674, Validation Loss: 0.0007186679868027568
Epoch 126, Training Loss: 0.000718667870387435, Validation Loss: 0.0006446968181990087
Epoch 127, Training Loss: 0.0006446961197070777, Validation Loss: 0.000575347279664129
Epoch 128, Training Loss: 0.0005753484438173473, Validation Loss: 0.0005091800703667104
Epoch 129, Training Loss: 0.0005091805942356586, Validation Loss: 0.00044400329352356493
Epoch 130, Training Loss: 0.0004440035845618695, Validation Loss: 0.00037961589987389743
Epoch 131, Training Loss: 0.0003796155797317624, Validation Loss: 0.00031849811784923077
Epoch 132, Training Loss: 0.000318497623084113, Validation Loss: 0.00026416656328365207
