Epoch 1, Training Loss: 0.5412190556526184, Validation Loss: 0.5397584438323975
Epoch 2, Training Loss: 0.5397584438323975, Validation Loss: 0.538345992565155
Epoch 3, Training Loss: 0.538345992565155, Validation Loss: 0.5369764566421509
Epoch 4, Training Loss: 0.5369764566421509, Validation Loss: 0.5356413722038269
Epoch 5, Training Loss: 0.5356413722038269, Validation Loss: 0.5343577861785889
Epoch 6, Training Loss: 0.5343577265739441, Validation Loss: 0.5330866575241089
Epoch 7, Training Loss: 0.5330866575241089, Validation Loss: 0.5318218469619751
Epoch 8, Training Loss: 0.5318218469619751, Validation Loss: 0.5305715799331665
Epoch 9, Training Loss: 0.5305715799331665, Validation Loss: 0.5293295979499817
Epoch 10, Training Loss: 0.5293295979499817, Validation Loss: 0.5281218886375427
Epoch 11, Training Loss: 0.5281218886375427, Validation Loss: 0.5269494652748108
Epoch 12, Training Loss: 0.5269494652748108, Validation Loss: 0.5257614850997925
Epoch 13, Training Loss: 0.5257614850997925, Validation Loss: 0.5245906710624695
Epoch 14, Training Loss: 0.5245906710624695, Validation Loss: 0.5234469175338745
Epoch 15, Training Loss: 0.5234469175338745, Validation Loss: 0.5222957730293274
Epoch 16, Training Loss: 0.5222957730293274, Validation Loss: 0.5211160778999329
Epoch 17, Training Loss: 0.5211160778999329, Validation Loss: 0.5199078321456909
Epoch 18, Training Loss: 0.5199078321456909, Validation Loss: 0.518709123134613
Epoch 19, Training Loss: 0.5187091827392578, Validation Loss: 0.51751309633255
Epoch 20, Training Loss: 0.51751309633255, Validation Loss: 0.5162621736526489
Epoch 21, Training Loss: 0.5162621736526489, Validation Loss: 0.5149649381637573
Epoch 22, Training Loss: 0.5149649381637573, Validation Loss: 0.5136678814888
Epoch 23, Training Loss: 0.5136678814888, Validation Loss: 0.5123376846313477
Epoch 24, Training Loss: 0.5123376846313477, Validation Loss: 0.5109499096870422
Epoch 25, Training Loss: 0.510949969291687, Validation Loss: 0.5094895362854004
Epoch 26, Training Loss: 0.5094895362854004, Validation Loss: 0.5079460144042969
Epoch 27, Training Loss: 0.5079460144042969, Validation Loss: 0.5063218474388123
Epoch 28, Training Loss: 0.5063218474388123, Validation Loss: 0.504607081413269
Epoch 29, Training Loss: 0.5046070218086243, Validation Loss: 0.502809464931488
Epoch 30, Training Loss: 0.5028095245361328, Validation Loss: 0.5008966326713562
Epoch 31, Training Loss: 0.5008966326713562, Validation Loss: 0.4988503158092499
Epoch 32, Training Loss: 0.4988503158092499, Validation Loss: 0.4967416822910309
Epoch 33, Training Loss: 0.4967416822910309, Validation Loss: 0.49462488293647766
Epoch 34, Training Loss: 0.49462488293647766, Validation Loss: 0.4923945367336273
Epoch 35, Training Loss: 0.4923945665359497, Validation Loss: 0.4900081157684326
Epoch 36, Training Loss: 0.4900081157684326, Validation Loss: 0.4874688386917114
Epoch 37, Training Loss: 0.4874688386917114, Validation Loss: 0.4847355782985687
Epoch 38, Training Loss: 0.48473554849624634, Validation Loss: 0.4817518889904022
Epoch 39, Training Loss: 0.4817518889904022, Validation Loss: 0.4785422384738922
Epoch 40, Training Loss: 0.4785422384738922, Validation Loss: 0.4750893712043762
Epoch 41, Training Loss: 0.4750893712043762, Validation Loss: 0.4713580906391144
Epoch 42, Training Loss: 0.4713580906391144, Validation Loss: 0.4673241972923279
Epoch 43, Training Loss: 0.4673241972923279, Validation Loss: 0.46294930577278137
Epoch 44, Training Loss: 0.46294933557510376, Validation Loss: 0.45822635293006897
Epoch 45, Training Loss: 0.45822635293006897, Validation Loss: 0.453141450881958
Epoch 46, Training Loss: 0.453141450881958, Validation Loss: 0.44765153527259827
Epoch 47, Training Loss: 0.44765159487724304, Validation Loss: 0.4417820870876312
Epoch 48, Training Loss: 0.4417820870876312, Validation Loss: 0.4353986978530884
Epoch 49, Training Loss: 0.4353986978530884, Validation Loss: 0.42849600315093994
Epoch 50, Training Loss: 0.42849600315093994, Validation Loss: 0.42106181383132935
Epoch 51, Training Loss: 0.42106181383132935, Validation Loss: 0.41310039162635803
Epoch 52, Training Loss: 0.41310039162635803, Validation Loss: 0.4045565724372864
Epoch 53, Training Loss: 0.4045565724372864, Validation Loss: 0.39538073539733887
Epoch 54, Training Loss: 0.39538073539733887, Validation Loss: 0.38556644320487976
Epoch 55, Training Loss: 0.38556650280952454, Validation Loss: 0.3751104176044464
Epoch 56, Training Loss: 0.3751104176044464, Validation Loss: 0.36402884125709534
Epoch 57, Training Loss: 0.3640288710594177, Validation Loss: 0.35227203369140625
Epoch 58, Training Loss: 0.35227203369140625, Validation Loss: 0.33990123867988586
Epoch 59, Training Loss: 0.33990123867988586, Validation Loss: 0.3269461691379547
Epoch 60, Training Loss: 0.3269461691379547, Validation Loss: 0.3134452998638153
Epoch 61, Training Loss: 0.3134452998638153, Validation Loss: 0.2995857894420624
Epoch 62, Training Loss: 0.29958575963974, Validation Loss: 0.2854781448841095
Epoch 63, Training Loss: 0.2854781746864319, Validation Loss: 0.27114927768707275
Epoch 64, Training Loss: 0.27114927768707275, Validation Loss: 0.256801575422287
Epoch 65, Training Loss: 0.256801575422287, Validation Loss: 0.24272938072681427
Epoch 66, Training Loss: 0.2427293360233307, Validation Loss: 0.22904811799526215
Epoch 67, Training Loss: 0.22904813289642334, Validation Loss: 0.2160930335521698
Epoch 68, Training Loss: 0.2160930335521698, Validation Loss: 0.20402541756629944
Epoch 69, Training Loss: 0.20402544736862183, Validation Loss: 0.19319967925548553
Epoch 70, Training Loss: 0.19319967925548553, Validation Loss: 0.183852881193161
Epoch 71, Training Loss: 0.18385286629199982, Validation Loss: 0.17562435567378998
Epoch 72, Training Loss: 0.17562435567378998, Validation Loss: 0.16849936544895172
Epoch 73, Training Loss: 0.16849936544895172, Validation Loss: 0.1624678522348404
Epoch 74, Training Loss: 0.1624678522348404, Validation Loss: 0.15696947276592255
Epoch 75, Training Loss: 0.15696947276592255, Validation Loss: 0.15169620513916016
Epoch 76, Training Loss: 0.15169620513916016, Validation Loss: 0.14605394005775452
Epoch 77, Training Loss: 0.14605394005775452, Validation Loss: 0.1397046595811844
Epoch 78, Training Loss: 0.139704629778862, Validation Loss: 0.13275505602359772
Epoch 79, Training Loss: 0.13275505602359772, Validation Loss: 0.1252557784318924
Epoch 80, Training Loss: 0.1252557784318924, Validation Loss: 0.11745187640190125
Epoch 81, Training Loss: 0.11745187640190125, Validation Loss: 0.10973566770553589
Epoch 82, Training Loss: 0.10973567515611649, Validation Loss: 0.102120541036129
Epoch 83, Training Loss: 0.102120541036129, Validation Loss: 0.0948934555053711
Epoch 84, Training Loss: 0.0948934555053711, Validation Loss: 0.08810331672430038
Epoch 85, Training Loss: 0.08810330927371979, Validation Loss: 0.08173757791519165
Epoch 86, Training Loss: 0.08173757046461105, Validation Loss: 0.07580237835645676
Epoch 87, Training Loss: 0.07580235600471497, Validation Loss: 0.07031392306089401
Epoch 88, Training Loss: 0.07031391561031342, Validation Loss: 0.06505190581083298
Epoch 89, Training Loss: 0.06505191326141357, Validation Loss: 0.05999026075005531
Epoch 90, Training Loss: 0.05999026075005531, Validation Loss: 0.055123478174209595
Epoch 91, Training Loss: 0.055123478174209595, Validation Loss: 0.050518617033958435
Epoch 92, Training Loss: 0.05051859840750694, Validation Loss: 0.04600454866886139
Epoch 93, Training Loss: 0.04600454121828079, Validation Loss: 0.04169193655252457
Epoch 94, Training Loss: 0.04169193282723427, Validation Loss: 0.03760021552443504
Epoch 95, Training Loss: 0.037600211799144745, Validation Loss: 0.03376815840601921
Epoch 96, Training Loss: 0.03376815840601921, Validation Loss: 0.030232058838009834
Epoch 97, Training Loss: 0.030232058838009834, Validation Loss: 0.026951299980282784
Epoch 98, Training Loss: 0.026951301842927933, Validation Loss: 0.02400275692343712
Epoch 99, Training Loss: 0.024002758786082268, Validation Loss: 0.021364519372582436
Epoch 100, Training Loss: 0.021364517509937286, Validation Loss: 0.019072948023676872
Epoch 101, Training Loss: 0.01907294988632202, Validation Loss: 0.01710958033800125
Epoch 102, Training Loss: 0.017109576612710953, Validation Loss: 0.015421250835061073
Epoch 103, Training Loss: 0.01542124804109335, Validation Loss: 0.013987048529088497
Epoch 104, Training Loss: 0.013987048529088497, Validation Loss: 0.012776895426213741
Epoch 105, Training Loss: 0.012776895426213741, Validation Loss: 0.011762780137360096
Epoch 106, Training Loss: 0.01176278293132782, Validation Loss: 0.010921919718384743
Epoch 107, Training Loss: 0.010921919718384743, Validation Loss: 0.010225423611700535
Epoch 108, Training Loss: 0.01022542454302311, Validation Loss: 0.009628832340240479
Epoch 109, Training Loss: 0.009628832340240479, Validation Loss: 0.00909445434808731
Epoch 110, Training Loss: 0.00909445621073246, Validation Loss: 0.008561146445572376
Epoch 111, Training Loss: 0.008561146445572376, Validation Loss: 0.008003642782568932
Epoch 112, Training Loss: 0.008003640919923782, Validation Loss: 0.007421462796628475
Epoch 113, Training Loss: 0.007421461865305901, Validation Loss: 0.006822117604315281
Epoch 114, Training Loss: 0.0068221185356378555, Validation Loss: 0.006217066664248705
Epoch 115, Training Loss: 0.006217067129909992, Validation Loss: 0.005603352095931768
Epoch 116, Training Loss: 0.005603351630270481, Validation Loss: 0.004999879747629166
Epoch 117, Training Loss: 0.004999879747629166, Validation Loss: 0.004415980074554682
Epoch 118, Training Loss: 0.004415984731167555, Validation Loss: 0.003866807324811816
Epoch 119, Training Loss: 0.0038668096531182528, Validation Loss: 0.003350192680954933
Epoch 120, Training Loss: 0.0033501938451081514, Validation Loss: 0.002876085229218006
Epoch 121, Training Loss: 0.0028760863933712244, Validation Loss: 0.0024530671071261168
Epoch 122, Training Loss: 0.0024530685041099787, Validation Loss: 0.00208505941554904
Epoch 123, Training Loss: 0.0020850582513958216, Validation Loss: 0.0017708184896036983
Epoch 124, Training Loss: 0.0017708202358335257, Validation Loss: 0.0015051423106342554
Epoch 125, Training Loss: 0.001505142543464899, Validation Loss: 0.0012810799526050687
Epoch 126, Training Loss: 0.001281081698834896, Validation Loss: 0.0010920383501797915
Epoch 127, Training Loss: 0.0010920377681031823, Validation Loss: 0.0009325026767328382
Epoch 128, Training Loss: 0.0009325016872026026, Validation Loss: 0.0007974355830810964
Epoch 129, Training Loss: 0.0007974345353432, Validation Loss: 0.0006829748162999749
Epoch 130, Training Loss: 0.0006829742342233658, Validation Loss: 0.0005849897861480713
Epoch 131, Training Loss: 0.0005849904264323413, Validation Loss: 0.000499390996992588
Epoch 132, Training Loss: 0.0004993909387849271, Validation Loss: 0.0004228492034599185
Epoch 133, Training Loss: 0.00042284911614842713, Validation Loss: 0.0003535308933351189
Epoch 134, Training Loss: 0.00035353045677766204, Validation Loss: 0.00029124884167686105
Epoch 135, Training Loss: 0.00029124945285730064, Validation Loss: 0.00023687978682573885
Epoch 136, Training Loss: 0.00023688055807724595, Validation Loss: 0.00019147570128552616
Epoch 137, Training Loss: 0.00019147619605064392, Validation Loss: 0.00015534610429313034
Epoch 138, Training Loss: 0.00015534611884504557, Validation Loss: 0.00012778960808645934
Epoch 139, Training Loss: 0.00012778921518474817, Validation Loss: 0.00010740216384874657
Epoch 140, Training Loss: 0.00010740175639512017, Validation Loss: 9.263546962756664e-05
Epoch 141, Training Loss: 9.26357606658712e-05, Validation Loss: 8.225883357226849e-05
Epoch 142, Training Loss: 8.22590445750393e-05, Validation Loss: 7.54477150621824e-05
