Epoch 1, Training Loss: 0.1765512377023697, Validation Loss: 0.18322354555130005
Epoch 2, Training Loss: 0.1755034476518631, Validation Loss: 0.1826780140399933
Epoch 3, Training Loss: 0.17665603756904602, Validation Loss: 0.1821250319480896
Epoch 4, Training Loss: 0.17482280731201172, Validation Loss: 0.1815778613090515
Epoch 5, Training Loss: 0.175135999917984, Validation Loss: 0.18104542791843414
Epoch 6, Training Loss: 0.1724628061056137, Validation Loss: 0.18052123486995697
Epoch 7, Training Loss: 0.17365260422229767, Validation Loss: 0.18000361323356628
Epoch 8, Training Loss: 0.1724812388420105, Validation Loss: 0.1794878989458084
Epoch 9, Training Loss: 0.17289434373378754, Validation Loss: 0.17897027730941772
Epoch 10, Training Loss: 0.17272193729877472, Validation Loss: 0.1784486472606659
Epoch 11, Training Loss: 0.1699286252260208, Validation Loss: 0.17792104184627533
Epoch 12, Training Loss: 0.17036299407482147, Validation Loss: 0.17739348113536835
Epoch 13, Training Loss: 0.16838283836841583, Validation Loss: 0.17686061561107635
Epoch 14, Training Loss: 0.17060309648513794, Validation Loss: 0.17632654309272766
Epoch 15, Training Loss: 0.16834916174411774, Validation Loss: 0.17578217387199402
Epoch 16, Training Loss: 0.16887907683849335, Validation Loss: 0.17522966861724854
Epoch 17, Training Loss: 0.1669454276561737, Validation Loss: 0.17467522621154785
Epoch 18, Training Loss: 0.16768628358840942, Validation Loss: 0.1741137057542801
Epoch 19, Training Loss: 0.16764120757579803, Validation Loss: 0.17354848980903625
Epoch 20, Training Loss: 0.16611343622207642, Validation Loss: 0.17297343909740448
Epoch 21, Training Loss: 0.1644679456949234, Validation Loss: 0.1723909080028534
Epoch 22, Training Loss: 0.16521011292934418, Validation Loss: 0.17179478704929352
Epoch 23, Training Loss: 0.16368180513381958, Validation Loss: 0.17118318378925323
Epoch 24, Training Loss: 0.16206668317317963, Validation Loss: 0.17055214941501617
Epoch 25, Training Loss: 0.16245470941066742, Validation Loss: 0.16989777982234955
Epoch 26, Training Loss: 0.16242241859436035, Validation Loss: 0.16922281682491302
Epoch 27, Training Loss: 0.1585371494293213, Validation Loss: 0.16852055490016937
Epoch 28, Training Loss: 0.1596418172121048, Validation Loss: 0.16778747737407684
Epoch 29, Training Loss: 0.15874150395393372, Validation Loss: 0.1670343428850174
Epoch 30, Training Loss: 0.15787716209888458, Validation Loss: 0.16626131534576416
Epoch 31, Training Loss: 0.1570373773574829, Validation Loss: 0.16546590626239777
